id,name,role,image_url,small_image_url,link,average_rating,ratings_count,text_reviews_count,about
78207,Dornford Yates,,"
https://images.gr-assets.com/authors/1439849768p5/78207.jpg
","
https://images.gr-assets.com/authors/1439849768p2/78207.jpg
",https://www.goodreads.com/author/show/78207.Dornford_Yates,3.89,983,121,Dornford Yates (real name Cecil William Mercer) was a popular British novelist.
12447,Arnold Lobel,,"
https://images.gr-assets.com/authors/1587079544p5/12447.jpg
","
https://images.gr-assets.com/authors/1587079544p2/12447.jpg
",https://www.goodreads.com/author/show/12447.Arnold_Lobel,4.23,245495,6302,"<i>Arnold Stark Lobel</i> was a popular American author of children's books. Among his most popular books are those of the <i>Frog and Toad</i> series, and <i>Mouse Soup</i>, which won the Garden State Children's Book Award from the New Jersey Library Association."
78231,Gene Weingarten,,"
https://images.gr-assets.com/authors/1230730766p5/78231.jpg
","
https://images.gr-assets.com/authors/1230730766p2/78231.jpg
",https://www.goodreads.com/author/show/78231.Gene_Weingarten,4.05,5700,924,A Pulitzer Prize winning reporter and humorist for the Washington Post and author of a number of books.
78230,Gina Barreca,,"
https://images.gr-assets.com/authors/1476660053p5/78230.jpg
","
https://images.gr-assets.com/authors/1476660053p2/78230.jpg
",https://www.goodreads.com/author/show/78230.Gina_Barreca,3.66,837,172,"Dr. Gina Barreca, author of the new book If You Lean In, Will Men Just Look Down Your Blouse? Questions and Thoughts for Loud, Smart Women in Turbulent Times is also the author of It's Not That I'm Bitter: How I Learned to Stop Worrying About Visible Panty Lines and Conquered the World. Gina has appeared on 20/20, The Today Show, CNN, the BBC, Dr. Phil, NPR and Oprah to discuss gender, power, politics, and humor. Her earlier books include the bestselling They Used to Call Me Snow White But I ..."
235624,Nostradamus,,"
https://images.gr-assets.com/authors/1247938367p5/235624.jpg
","
https://images.gr-assets.com/authors/1247938367p2/235624.jpg
",https://www.goodreads.com/author/show/235624.Nostradamus,3.33,1594,103,"Michel de Nostredame (14 December or 21 December 1503 – 2 July 1566), usually Latinised to Nostradamus, was a French apothecary and reputed seer who published collections of prophecies that have since become famous worldwide. He is best known for his book <i>Les Propheties (""The Prophecies"")</i>, the first edition of which appeared in 1555. Since the publication of this book, which has rarely been out of print since his death, Nostradamus has attracted a following that, along with the popular..."
474928,Ned Halley,Editor,"
https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png
","
https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png
",https://www.goodreads.com/author/show/474928.Ned_Halley,3.64,244,19,"Ned Halley is the author of a number of children's books. He has contributed to such bestsellers as How To Do Just About Anything, and How Is It Done? A former director of the US publisher Rodale Press, Ned now writes from his home in Somerset, England."
13450,Gabriel García Márquez,,"
https://images.gr-assets.com/authors/1588856705p5/13450.jpg
","
https://images.gr-assets.com/authors/1588856705p2/13450.jpg
",https://www.goodreads.com/author/show/13450.Gabriel_Garc_a_M_rquez,3.98,1659176,79135,"Gabriel José de la Concordia Garcí­a Márquez was a Colombian novelist, short-story writer, screenwriter and journalist. Garcí­a Márquez, familiarly known as ""Gabo"" in his native country, was considered one of the most significant authors of the 20th century. In 1982, he was awarded the Nobel Prize in Literature.<br /><br />He studied at the University of Bogotá and later worked as a reporter for the Colombian newspaper <i>El Espectador</i> and as a foreign correspondent in Rome, Paris, Barcel..."
99961,Reza Amirkhani,,"
https://images.gr-assets.com/authors/1519975286p5/99961.jpg
","
https://images.gr-assets.com/authors/1519975286p2/99961.jpg
",https://www.goodreads.com/author/show/99961.Reza_Amirkhani,3.58,16624,1919,رضا امیرخانی (زاده ۱۳۵۲، تهران) نویسنده و منتقد ادبی ایرانی است که مدتی نیز رئیس هیئت مدیره انجمن قلم ایران بود. وی به غیر از نگارش رمان و داستان بلند و یک مجموعه داستان کوتاه، به تألیف سفرنامه و مقالات بلند تحلیلی اجتماعی نیز پرداخته است
78251,Yehudi Menuhin,,"
https://s.gr-assets.com/assets/nophoto/user/m_200x266-d279b33f8eec0f27b7272477f09806be.png
","
https://s.gr-assets.com/assets/nophoto/user/m_50x66-82093808bca726cb3249a493fbd3bd0f.png
",https://www.goodreads.com/author/show/78251.Yehudi_Menuhin,4.24,9201,365,"<b>Yehudi Menuhin, Baron Menuhin, OM, KBE</b> is widely considered one of the greatest violinists of the 20th century. He also served to help popularize yoga in the West by arranging for <a href=""https://www.goodreads.com/author/show/78286.B_K_S__Iyengar"" title=""B.K.S. Iyengar"" rel=""nofollow noopener"">B.K.S. Iyengar</a> to teach throughout Europe in the 1950s.<br /><br />In 1993, he was made a life peer, as Baron Menuhin of Stoke d'Abernon in the County of Surrey, U.K."
2778055,Kurt Vonnegut Jr.,,"
https://images.gr-assets.com/authors/1433582280p5/2778055.jpg
","
https://images.gr-assets.com/authors/1433582280p2/2778055.jpg
",https://www.goodreads.com/author/show/2778055.Kurt_Vonnegut_Jr_,4.06,2514406,82804,"Kurt Vonnegut, Junior was an American novelist, satirist, and most recently, graphic artist. He was recognized as New York State Author for 2001-2003. <br /><br />He was born in Indianapolis, later the setting for many of his novels. He attended Cornell University from 1941 to 1943, where he wrote a column for the student newspaper, the Cornell Daily Sun. Vonnegut trained as a chemist and worked as a journalist before joining the U.S. Army and serving in World War II. <br /><br />After the wa..."
