id,name,role,image_url,small_image_url,link,average_rating,ratings_count,text_reviews_count,about
11214,Mary Gaitskill,,"
https://images.gr-assets.com/authors/1284259186p5/11214.jpg
","
https://images.gr-assets.com/authors/1284259186p2/11214.jpg
",https://www.goodreads.com/author/show/11214.Mary_Gaitskill,3.73,33927,3850,"Mary Gaitskill is an American author of essays, short stories and novels. Her work has appeared in The New Yorker, Harper's Magazine, Esquire, The Best American Short Stories (1993 and 2006), and The O. Henry Prize Stories (1998). She married writer Peter Trachtenberg in 2001. As of 2005, she lived in New York City; Gaitskill has previously lived in Toronto, San Francisco, and Marin County, CA, as well as attending the University of Michigan where she earned her B.A. and won a Hopwood Award. ..."
2778715,Sam Potts,Designed by,"
https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png
","
https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png
",https://www.goodreads.com/author/show/2778715.Sam_Potts,3.94,1926,127,
48352,Daphne Carr,,"
https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png
","
https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png
",https://www.goodreads.com/author/show/48352.Daphne_Carr,3.76,1468,190,
48383,Marshall Goldsmith,,"
https://s.gr-assets.com/assets/nophoto/user/m_200x266-d279b33f8eec0f27b7272477f09806be.png
","
https://s.gr-assets.com/assets/nophoto/user/m_50x66-82093808bca726cb3249a493fbd3bd0f.png
",https://www.goodreads.com/author/show/48383.Marshall_Goldsmith,3.97,38256,2340,
48382,Mark Reiter,,"
https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png
","
https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png
",https://www.goodreads.com/author/show/48382.Mark_Reiter,3.98,24845,998,
4841825,Marion Zimmer Bradley,,"
https://images.gr-assets.com/authors/1305483488p5/4841825.jpg
","
https://images.gr-assets.com/authors/1305483488p2/4841825.jpg
",https://www.goodreads.com/author/show/4841825.Marion_Zimmer_Bradley,4.00,447955,13804,"Marion Eleanor Zimmer Bradley was an American author of fantasy novels such as <i>The Mists of Avalon</i> and the <i>Darkover</i> series, often with a feminist outlook.<br /><br />Bradley's first published novel-length work was <i>Falcons of Narabedla</i>, first published in the May 1957 issue of <b>Other Worlds</b>. When she was a child, Bradley stated that she enjoyed reading adventure fantasy authors such as Henry Kuttner, Edmond Hamilton, and Leigh Brackett, especially when they wrote abo..."
20850,Walter Mosley,,"
https://images.gr-assets.com/authors/1596024111p5/20850.jpg
","
https://images.gr-assets.com/authors/1596024111p2/20850.jpg
",https://www.goodreads.com/author/show/20850.Walter_Mosley,3.89,129666,13759,"Walter Mosley (b. 1952) is the author of the bestselling mystery series featuring Easy Rawlins, as well as numerous other works, from literary fiction and science fiction to a young adult novel and political monographs. His short fiction has been widely published, and his nonfiction has appeared in the New York Times Magazine and the Nation, among other publications. Mosley is the winner of numerous awards, including an O. Henry Award, the Anisfield-Wolf Book Award, a Grammy, and PEN America’..."
48392,Rae Meadows,,"
https://images.gr-assets.com/authors/1455814352p5/48392.jpg
","
https://images.gr-assets.com/authors/1455814352p2/48392.jpg
",https://www.goodreads.com/author/show/48392.Rae_Meadows,3.60,3724,822,"Rae Meadows is the author of Calling Out, which received the 2006 Utah Book Award for fiction, No One Tells Everything, a Poets &amp; Writers Notable Novel, and the widely praised novel, Mercy Train (in hardcover as Mothers and Daughters). Her fourth novel, I Will Send Rain, was an Indie Next pick, received starred reviews from Publishers Weekly, Library Journal, and Booklist, and was shortlisted for multiple prizes. The paperback is forthcoming November 28, 2017. Meadows lives with her famil..."
46019,Fred Wilson,,"
https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png
","
https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png
",https://www.goodreads.com/author/show/46019.Fred_Wilson,4.08,324,35,
48402,Bruce Albertson,,"
https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png
","
https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png
",https://www.goodreads.com/author/show/48402.Bruce_Albertson,3.74,77,8,
