id,name,role,image_url,small_image_url,link,average_rating,ratings_count,text_reviews_count,about
10885,Edgar Rice Burroughs,,"
https://images.gr-assets.com/authors/1207155710p5/10885.jpg
","
https://images.gr-assets.com/authors/1207155710p2/10885.jpg
",https://www.goodreads.com/author/show/10885.Edgar_Rice_Burroughs,3.83,264538,14313,"Edgar Rice Burroughs was an American author, best known for his creation of the jungle hero Tarzan and the heroic John Carter, although he produced works in many genres."
22653,John Seelye,Introduction,"
https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png
","
https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png
",https://www.goodreads.com/author/show/22653.John_Seelye,3.85,1855707,22515,
142759,Frank Frazetta,Illustrator,"
https://images.gr-assets.com/authors/1421211466p5/142759.jpg
","
https://images.gr-assets.com/authors/1421211466p2/142759.jpg
",https://www.goodreads.com/author/show/142759.Frank_Frazetta,4.05,24666,1058,"Frank Frazetta was an American fantasy and science fiction artist, noted for work in comic books, paperback book covers, paintings, posters, record-album covers and other media. He was the subject of a 2003 documentary.<br /><br />* <a href=""http://www.isfdb.org/cgi-bin/ea.cgi?1825"" rel=""nofollow noopener"">Complete list of his book covers.</a><br />"
2331,Mitch Albom,,"
https://images.gr-assets.com/authors/1368640552p5/2331.jpg
","
https://images.gr-assets.com/authors/1368640552p2/2331.jpg
",https://www.goodreads.com/author/show/2331.Mitch_Albom,4.05,1815344,86746,"<i>Mitchell David Albom</i> is an author, journalist, screenwriter, playwright, radio and television broadcaster and musician. His books have collectively sold over 35 million copies worldwide; have been published in forty-one territories and in forty-two languages around the world; and have been made into Emmy Award-winning and critically-acclaimed television movies."
22663,Cara Black,,"
https://images.gr-assets.com/authors/1410295565p5/22663.jpg
","
https://images.gr-assets.com/authors/1410295565p2/22663.jpg
",https://www.goodreads.com/author/show/22663.Cara_Black,3.65,32286,4088,"Cara Black frequents a Paris little known outside the beaten tourist track. A Paris she discovers on research trips and interviews with French police, private detectives and café owners. She lives in San Francisco with her husband, a bookseller, and their teenage son. She is a San Francisco Library Laureate and a member of the Paris Sociéte Historique in the Marais. Her nationally bestselling and award nominated Aimée Leduc Investigation series has been translated into French, Spanish, Italia..."
22665,Diane Setterfield,,"
https://images.gr-assets.com/authors/1533836832p5/22665.jpg
","
https://images.gr-assets.com/authors/1533836832p2/22665.jpg
",https://www.goodreads.com/author/show/22665.Diane_Setterfield,3.93,343844,34821,"“…a mistress of the craft of storytelling.”<br />The Guardian<br /><br />Diane Setterfield is a British author. Her bestselling novel, The Thirteenth Tale (2006) was published in 38 countries worldwide and has sold more than three million copies. It was number one in the New York Times hardback fiction list for three weeks and is enjoyed as much for being ‘a love letter to reading’ as for its mystery and style. Her second novel, Bellman &amp; Black (2013 is a genre-defying tale of rooks and V..."
16496,Richard K. Morgan,,"
https://images.gr-assets.com/authors/1175224722p5/16496.jpg
","
https://images.gr-assets.com/authors/1175224722p2/16496.jpg
",https://www.goodreads.com/author/show/16496.Richard_K_Morgan,3.98,197424,12104,"<i>Librarian Note: There is more than one author in the GoodReads database with this name. <a href=""https://www.goodreads.com/topic/show/44217-master-list-of-author-disambiguation-by-spaces"" rel=""nofollow noopener"">See this thread for more information.</a></i> <br /><br />Richard K. Morgan (sometimes credited as Richard Morgan) is a science fiction and fantasy writer."
12584,E.L. Doctorow,,"
https://images.gr-assets.com/authors/1387414707p5/12584.jpg
","
https://images.gr-assets.com/authors/1387414707p2/12584.jpg
",https://www.goodreads.com/author/show/12584.E_L_Doctorow,3.78,126490,10236,"<b>E. L. Doctorow</b>'s works of fiction include <i>Homer &amp; Langley</i>, <i>The March</i>, <i>Billy Bathgate</i>, <i>Ragtime</i>, <i>The Book of Daniel</i>, <i>City of God</i>, <i>Welcome to Hard Times</i>, <i>Loon Lake</i>, <i>World’s Fair</i>, <i>The Waterworks</i>, and <i>All the Time in the World</i>. Among his honors are the National Book Award, three National Book Critics Circle Awards, two PEN Faulkner Awards, The Edith Wharton Citation for Fiction, and the presidentially conferred..."
163,Marguerite Duras,,"
https://images.gr-assets.com/authors/1559929920p5/163.jpg
","
https://images.gr-assets.com/authors/1559929920p2/163.jpg
",https://www.goodreads.com/author/show/163.Marguerite_Duras,3.72,74214,5676,"Marguerite Duras was born Marguerite Donnadieu on 4 April 1914, in Gia Định, Cochinchina, French Indochina (now Vietnam). Her parents, Marie (née Legrand, 1877-1956) and Henri Donnadieu (1872-1921), were teachers from France who likely had met at Gia Định High School. They had both had previous marriages. Marguerite had two older siblings: Pierre, the eldest, and Paul.<br /><br />Duras's father fell ill and he returned to France, where he died in 1921. Between 1922 and 1924, the family lived ..."
25484,Barbara Bray,Translator,"
https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png
","
https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png
",https://www.goodreads.com/author/show/25484.Barbara_Bray,3.85,42664,3107,
16903,Christopher Buckley,,"
https://images.gr-assets.com/authors/1191422295p5/16903.jpg
","
https://images.gr-assets.com/authors/1191422295p2/16903.jpg
",https://www.goodreads.com/author/show/16903.Christopher_Buckley,3.79,58286,6490,"Christopher Buckley graduated cum laude from Yale University in 1976. He shipped out in the Merchant Marine and at age 24 became managing editor of Esquire magazine. At age 29, he became chief speechwriter to the Vice President of the United States, George H.W. Bush. Since 1989 he has been founder and editor-in-chief of Forbes Life magazine.<br /><br /><i>Librarian Note: There is more than one author in the GoodReads database with this name. <a href=""https://www.goodreads.com/topic/show/44217..."
4178,Cormac McCarthy,,"
https://images.gr-assets.com/authors/1593872299p5/4178.jpg
","
https://images.gr-assets.com/authors/1593872299p2/4178.jpg
",https://www.goodreads.com/author/show/4178.Cormac_McCarthy,4.01,1224556,80809,"Cormac McCarthy is an American novelist and playwright. He has written ten novels in the Southern Gothic, western, and post-apocalyptic genres and has also written plays and screenplays. He received the Pulitzer Prize in 2007 for <i>The Road</i>, and his 2005 novel <i>No Country for Old Men</i> was adapted as a 2007 film of the same name, which won four Academy Awards, including Best Picture.<br /><br />His earlier <i>Blood Meridian</i> (1985) was among <i>Time Magazine's</i> poll of 100 best..."
12833,Irving Stone,,"
https://images.gr-assets.com/authors/1208472912p5/12833.jpg
","
https://images.gr-assets.com/authors/1208472912p2/12833.jpg
",https://www.goodreads.com/author/show/12833.Irving_Stone,4.09,129306,4643,"In 1923, Stone received his bachelor's degree from the University of California, Berkeley. In the 1960s, Stone received an honorary Doctorate of Letters from the University of Southern California, where he had previously earned a Masters Degree from the College of Letters, Arts, and Sciences.<br /><br />When at home, Stone relied upon the research facilities and expertise made available to him by Esther Euler, head research librarian of the University of California at Los Angeles, to whom he ..."
22692,Pauline Réage,,"
https://images.gr-assets.com/authors/1222531143p5/22692.jpg
","
https://images.gr-assets.com/authors/1222531143p2/22692.jpg
",https://www.goodreads.com/author/show/22692.Pauline_R_age,3.33,19630,1671,"Fifty years ago, an extraordinary pornographic novel appeared in Paris. Published simultaneously in French and English, Story of O portrayed explicit scenes of bondage and violent penetration in spare, elegant prose, the purity of the writing making the novel seem reticent even as it dealt with demonic desire, with whips, masks and chains. <br /><br />Pauline Réage, the author, was a pseudonym, and many people thought that the book could only have been written by a man. The writer's true iden..."
3416814,Sabine d'Estree,Translator,"
https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png
","
https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png
",https://www.goodreads.com/author/show/3416814.Sabine_d_Estree,3.35,14504,1122,
22694,Flannery O'Connor,,"
https://images.gr-assets.com/authors/1469878767p5/22694.jpg
","
https://images.gr-assets.com/authors/1469878767p2/22694.jpg
",https://www.goodreads.com/author/show/22694.Flannery_O_Connor,4.16,166007,11632,"<b>Flannery O'Connor</b> was born in Savannah, Georgia, in 1925. When she died at the age of thirty-nine, America lost one of its most gifted writers at the height of her powers. O’Connor wrote two novels, Wise Blood (1952) and The Violent Bear It Away (1960), and two story collections, A Good Man Is Hard to Find (1955) and Everything That Rises Must Converge (1964). Her Complete Stories, published posthumously in 1972, won the National Book Award that year, and in a 2009 online poll it was v..."
505553,Robert Giroux,Introduction,"
https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png
","
https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png
",https://www.goodreads.com/author/show/505553.Robert_Giroux,4.30,48655,2475,
625,Nora Roberts,,"
https://images.gr-assets.com/authors/1505847251p5/625.jpg
","
https://images.gr-assets.com/authors/1505847251p2/625.jpg
",https://www.goodreads.com/author/show/625.Nora_Roberts,4.09,3953780,161332,"Nora Roberts is the #1 New York Times bestselling author of more than 200 novels, including Hideaway, Under Currents, Come Sundown and coming in November 2020 -- The Awakening -- the first book in The Dragon Heart Legacy. She is also the author of the futuristic suspense In Death series written under the pen name <a href=""https://www.goodreads.com/author/show/17065.J_D__Robb"" title=""J.D. Robb"" rel=""nofollow noopener"">J.D. Robb</a>. There are more than 500 million copies of her books in print."
861,Jean M. Auel,,"
https://images.gr-assets.com/authors/1300759227p5/861.jpg
","
https://images.gr-assets.com/authors/1300759227p2/861.jpg
",https://www.goodreads.com/author/show/861.Jean_M_Auel,3.95,510361,17545,"Jean M. Auel, née Jean Marie Untinen is an American author best known for her <em>Earth's Children</em> books, a series of historical fiction novels set in prehistoric Europe that explores interactions of Cro-Magnon people with Neanderthals. As of 2010 her books have sold more than 45 million copies worldwide, in many translations. <br /><br />Auel attended University of Portland, and earned an MBA in 1976. She received honorary degrees from her alma mater, as well as the University of Maine ..."
16549,Elizabeth Peters,,"
https://images.gr-assets.com/authors/1232144920p5/16549.jpg
","
https://images.gr-assets.com/authors/1232144920p2/16549.jpg
",https://www.goodreads.com/author/show/16549.Elizabeth_Peters,4.05,322331,17991,"Elizabeth Peters is a pen name of <a href=""https://www.goodreads.com/author/show/64469.Barbara_Mertz"" title=""Barbara Mertz"" rel=""nofollow noopener"">Barbara Mertz</a>. She also wrote as <a href=""https://www.goodreads.com/author/show/78354.Barbara_Michaels"" title=""Barbara Michaels"" rel=""nofollow noopener"">Barbara Michaels</a> as well as her own name. Born and brought up in Illinois, she earned her Ph.D. in Egyptology from the University of Chicago. Mertz was named Grand Master at the inaugural ..."
22712,Alan Duff,,"
https://images.gr-assets.com/authors/1387407321p5/22712.jpg
","
https://images.gr-assets.com/authors/1387407321p2/22712.jpg
",https://www.goodreads.com/author/show/22712.Alan_Duff,3.90,3784,339,"Alan Duff (born October 26, 1950, Rotorua, New Zealand) is a New Zealand novelist and newspaper columnist, most well known as the author of Once Were Warriors. He began to write full-time in 1985.<br /><br />He tried writing a thriller as his first novel, but it was rejected. He burned the manuscript and started writing Once Were Warriors, which had an immediate and great impact. The novel is written in juxtaposed interior monologues, making its style stand out from other works. It was winner..."
10190,Simonetta Agnello Hornby,,"
https://images.gr-assets.com/authors/1357406544p5/10190.jpg
","
https://images.gr-assets.com/authors/1357406544p2/10190.jpg
",https://www.goodreads.com/author/show/10190.Simonetta_Agnello_Hornby,3.57,5948,661,"Simonetta Agnello Hornby is an Italian lawyer and writer born in Palermo in 1945, who later acquired British citizenship. She left Sicily at the age of 21 to get married in England. Simonetta Agnello Hornby studied English at Cambridge before returning to her native Sicily to complete a law degree. Armed with a Fullbright grant she moved to America for a year to furthered her studies. She returned to the UK to begin a legal career and to live and later marry the Englishman she had met in Camb..."
33795,Alastair McEwen,Translator,"
https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png
","
https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png
",https://www.goodreads.com/author/show/33795.Alastair_McEwen,3.85,63390,1015,
22716,Amy Gray,,"
https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png
","
https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png
",https://www.goodreads.com/author/show/22716.Amy_Gray,3.28,656,97,"Amy Gray is a writer, photographer, and amateur vampirologist who has been fascinated with vampires, spooky art and literature, and the supernatural since early childhood. She lives in Melbourne, Australia, with her daughter, and can be counted on to be on the scene if anything goes bump in the night or sparkles mysteriously."
6944,Jack Finney,,"
https://images.gr-assets.com/authors/1243650090p5/6944.jpg
","
https://images.gr-assets.com/authors/1243650090p2/6944.jpg
",https://www.goodreads.com/author/show/6944.Jack_Finney,3.90,50529,4346,"Mr. Finney specialized in thrillers and works of science fiction. Two of his novels, <i>The Body Snatchers</i> and <i>Good Neighbor Sam</i> became the basis of popular films, but it was <i>Time and Again</i> (1970) that won him a devoted following. The novel, about an advertising artist who travels back to the New York of the 1880s, quickly became a cult favorite, beloved especially by New Yorkers for its rich, painstakingly researched descriptions of life in the city more than a century ago...."
22721,Marcus J. Borg,,"
https://images.gr-assets.com/authors/1239763724p5/22721.jpg
","
https://images.gr-assets.com/authors/1239763724p2/22721.jpg
",https://www.goodreads.com/author/show/22721.Marcus_J_Borg,4.07,25339,2217,"Borg was born into a Lutheran family of Swedish and Norwegian descent, the youngest of four children. He grew up in the 1940s in North Dakota and attended Concordia College, Moorhead, a small liberal arts school in Moorhead, Minnesota. While at Moorhead he was a columnist for the school paper and held forth as a conservative. After a close reading of the Book of Amos and its overt message of social equality he immediately began writing with an increasingly liberal stance and was eventually in..."
22735,Larry Ullman,,"
https://images.gr-assets.com/authors/1377537026p5/22735.jpg
","
https://images.gr-assets.com/authors/1377537026p2/22735.jpg
",https://www.goodreads.com/author/show/22735.Larry_Ullman,3.90,1059,79,"Larry Ullman is a writer, Web and software developer, trainer, instructor, speaker, and consultant. He has written 23 books and numerous articles. His books have sold over 350,000 copies world wide in more than 20 languages. As his readers, students, and co-workers can attest, Larry’s strength is in Translating Geek into English: converting the technical and arcane into something comprehensible and useful."
3154596,Michael Moore,,"
https://images.gr-assets.com/authors/1285869515p5/3154596.jpg
","
https://images.gr-assets.com/authors/1285869515p2/3154596.jpg
",https://www.goodreads.com/author/show/3154596.Michael_Moore,3.50,43877,1996,"<i>Librarian Note: There is more than one author in the Goodreads database with this name. <a href=""https://www.goodreads.com/topic/show/44217.Master_List_of_Author_Disambiguation_by_Spaces"" rel=""nofollow noopener"">See this thread for more information</a>.</i><br /><br />Michael Moore is an American filmmaker, author and liberal political commentator. He is the director and producer of Bowling for Columbine, Fahrenheit 9/11, Sicko, and Capitalism: A Love Story, four of the top nine highest-gr..."
22796,Laurence Sterne,,"
https://images.gr-assets.com/authors/1242918867p5/22796.jpg
","
https://images.gr-assets.com/authors/1242918867p2/22796.jpg
",https://www.goodreads.com/author/show/22796.Laurence_Sterne,3.65,25684,1623,"Laurence Sterne was an Irish-born English novelist and an Anglican clergyman. He is best known for his novels <i>The Life and Opinions of Tristram Shandy, Gentleman,</i> and <i>A Sentimental Journey Through France and Italy</i>; but he also published many sermons, wrote memoirs, and was involved in local politics. Sterne died in London after years of fighting consumption (tuberculosis).<br /><br />See also <a target=""_blank"" rel=""noopener nofollow"" href=""http://en.wikipedia.org/wiki/Laurence_..."
1199755,Robert Folkenflik,Introduction,"
https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png
","
https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png
",https://www.goodreads.com/author/show/1199755.Robert_Folkenflik,4.01,121,16,
