id,name,role,image_url,small_image_url,link,average_rating,ratings_count,text_reviews_count,about
547981,Eric Hazan,,"
https://images.gr-assets.com/authors/1607125514p5/547981.jpg
","
https://images.gr-assets.com/authors/1607125514p2/547981.jpg
",https://www.goodreads.com/author/show/547981.Eric_Hazan,3.59,848,117,"Eric Hazan is a writer, historian and founder of the independent publishing house La Fabrique. His most recent books in English include The Invention of Paris (2012) and A People's History of the French Revolution (2014)."
625,Nora Roberts,,"
https://images.gr-assets.com/authors/1505847251p5/625.jpg
","
https://images.gr-assets.com/authors/1505847251p2/625.jpg
",https://www.goodreads.com/author/show/625.Nora_Roberts,4.09,3954514,161377,"Nora Roberts is the #1 New York Times bestselling author of more than 200 novels, including Hideaway, Under Currents, Come Sundown and coming in November 2020 -- The Awakening -- the first book in The Dragon Heart Legacy. She is also the author of the futuristic suspense In Death series written under the pen name <a href=""https://www.goodreads.com/author/show/17065.J_D__Robb"" title=""J.D. Robb"" rel=""nofollow noopener"">J.D. Robb</a>. There are more than 500 million copies of her books in print."
202260,Caroline Kepnes,,"
https://images.gr-assets.com/authors/1417479736p5/202260.jpg
","
https://images.gr-assets.com/authors/1417479736p2/202260.jpg
",https://www.goodreads.com/author/show/202260.Caroline_Kepnes,3.84,216849,27245,"Caroline Kepnes is the author of You and Hidden Bodies. She splits her time between Los Angeles, California and Cape Cod, Massachusetts. <br /><br />She would love to hear from you over on Facebook. <br /> "
15149526,Trevor Noah,,"
https://images.gr-assets.com/authors/1555600819p5/15149526.jpg
","
https://images.gr-assets.com/authors/1555600819p2/15149526.jpg
",https://www.goodreads.com/author/show/15149526.Trevor_Noah,4.45,407873,37730,"Trevor Noah is a South African comedian, television and radio host and actor. He currently hosts The Daily Show, a late-night television talk show on Comedy Central."
2185794,Javier Calvo,Translator,"
https://images.gr-assets.com/authors/1364888670p5/2185794.jpg
","
https://images.gr-assets.com/authors/1364888670p2/2185794.jpg
",https://www.goodreads.com/author/show/2185794.Javier_Calvo,3.91,12354,1769,"Also known as Javier Calvo Perales. Javier Calvo graduated in journalism at the Autonomous University of Barcelona and studied comparative literature at Pompeu Fabra University. His first short-story compilation, Risas enlatadas (Canned Laughs, 2001), shows stylistic elements that differ extremely from those of contemporary Spanish narrative: sampling or movie snippets, manipulated quotes of other texts, compressed plots from other novels and an ""open"" conception of narration, taken from Free..."
8240532,David de las Heras,Illustrator,"
https://images.gr-assets.com/authors/1602340621p5/8240532.jpg
","
https://images.gr-assets.com/authors/1602340621p2/8240532.jpg
",https://www.goodreads.com/author/show/8240532.David_de_las_Heras,3.98,1392,215,"Artista plástico e ilustrador. Licenciado en Bellas Artes por la Universidad del País Vasco, y graduado en el ciclo de Ilustración de la Escola Massana. Su trabajo como pintor ha sido expuesto en diferentes países como Alemania y Portugal; así como en diferentes galerías de muchas ciudades del país. Como ilustrador ha publicado varios libros."
16986144,Rachel Heng,,"
https://images.gr-assets.com/authors/1508337716p5/16986144.jpg
","
https://images.gr-assets.com/authors/1508337716p2/16986144.jpg
",https://www.goodreads.com/author/show/16986144.Rachel_Heng,3.28,3545,692,"Rachel Heng is the author of the novels <i>The Great Reclamation</i> (forthcoming from Riverhead Books in 2022) and <i>Suicide Club</i> (Henry Holt / Sceptre, 2018). <i>Suicide Club</i> was a national bestseller in Singapore, named a most anticipated book of the summer by the Huffington Post, The Millions, Gizmodo, Bustle, New Scientist, ELLE, Bitch Media, The Independent, Stylist, The Irish Times, NYLON, Tor.com and The Rumpus, and has been translated into 10 languages worldwide. <i>Suicide ..."
304812,Katie Williams,,"
https://images.gr-assets.com/authors/1529425432p5/304812.jpg
","
https://images.gr-assets.com/authors/1529425432p2/304812.jpg
",https://www.goodreads.com/author/show/304812.Katie_Williams,3.50,6677,1114,"Katie Williams was born and raised in mid-Michigan. She earned her BA in English from the University of Michigan in Ann Arbor and her MFA in creative writing from the Michener Center at the University of Texas at Austin.<br /><br />Katie is the author of <i>The Space Between Trees</i> (2010, Chronicle Books), <i> Absent</i> (2013, Chronicle Books), and <i>Tell the Machine Goodnight</i> (2018, Riverhead Books). <br /><br /> "
128382,Leo Tolstoy,,"
https://images.gr-assets.com/authors/1558279485p5/128382.jpg
","
https://images.gr-assets.com/authors/1558279485p2/128382.jpg
",https://www.goodreads.com/author/show/128382.Leo_Tolstoy,4.06,1244507,57945,"<b>Lev Nikolayevich Tolstoy</b> (Russian: <a href=""https://www.goodreads.com/author/show/18479204.______________________"" title=""Лев Николаевич Толстой"" rel=""nofollow noopener"">Лев Николаевич Толстой</a>; commonly <b>Leo Tolstoy</b> in Anglophone countries) was a Russian writer who primarily wrote novels and short stories. Later in life, he also wrote plays and essays. His two most famous works, the novels <i>War and Peace</i> and <i>Anna Karenina</i>, are acknowledged as two of the greatest ..."
7816,Fernando Pessoa,,"
https://images.gr-assets.com/authors/1427039317p5/7816.jpg
","
https://images.gr-assets.com/authors/1427039317p2/7816.jpg
",https://www.goodreads.com/author/show/7816.Fernando_Pessoa,4.24,58604,4847,"Fernando António Nogueira Pessoa was a poet and writer.<br /><br />It is sometimes said that the four greatest Portuguese poets of modern times are Fernando Pessoa. The statement is possible since Pessoa, whose name means ‘person’ in Portuguese, had three alter egos who wrote in styles completely different from his own. In fact Pessoa wrote under dozens of names, but <a href=""https://www.goodreads.com/author/show/322304.Alberto_Caeiro"" title=""Alberto Caeiro"" rel=""nofollow noopener"">Alberto Ca..."
