id,name,role,image_url,small_image_url,link,average_rating,ratings_count,text_reviews_count,about
25159,Lawrence Lessig,,"
https://images.gr-assets.com/authors/1280016402p5/25159.jpg
","
https://images.gr-assets.com/authors/1280016402p2/25159.jpg
",https://www.goodreads.com/author/show/25159.Lawrence_Lessig,4.04,11452,830,"Lawrence ""Larry"" Lessig is an American academic and political activist. He is best known as a proponent of reduced legal restrictions on copyright, trademark, and radio frequency spectrum, particularly in technology applications.<br /><br />He is a director of the Edmond J. Safra Foundation Center for Ethics at Harvard University and a professor of law at Harvard Law School. Prior to rejoining Harvard, he was a professor of law at Stanford Law School and founder of its Center for Internet and..."
25169,Charles Petzold,,"
https://s.gr-assets.com/assets/nophoto/user/m_200x266-d279b33f8eec0f27b7272477f09806be.png
","
https://s.gr-assets.com/assets/nophoto/user/m_50x66-82093808bca726cb3249a493fbd3bd0f.png
",https://www.goodreads.com/author/show/25169.Charles_Petzold,4.25,9864,714,"Charles Petzold has been writing about programming for Windows-based operating systems for 24 years. A Microsoft MVP for Client Application Development and a Windows Pioneer Award winner, Petzold is author of the classic <em>Programming Windows</em>, currently in its sixth edition and one of the best-known programming books of all time; the widely acclaimed <em>Code: The Hidden Language of Computer Hardware and Software</em>; and more than a dozen other books."
25172,Peter Manso,,"
https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png
","
https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png
",https://www.goodreads.com/author/show/25172.Peter_Manso,3.67,496,59,
1377077,Robert  Evans,,"
https://images.gr-assets.com/authors/1209313336p5/1377077.jpg
","
https://images.gr-assets.com/authors/1209313336p2/1377077.jpg
",https://www.goodreads.com/author/show/1377077.Robert_Evans,3.92,3374,294,"Robert Evans (born Robert J. Shapera) is an American film producer best known for his work on <i>Rosemary's Baby, Love Story</i>, <i>The Godfather</i> and <i>Chinatown</i> as well as his hedonistic lifestyle and seven marriages."
25189,Natalie Goldberg,,"
https://images.gr-assets.com/authors/1192652876p5/25189.jpg
","
https://images.gr-assets.com/authors/1192652876p2/25189.jpg
",https://www.goodreads.com/author/show/25189.Natalie_Goldberg,4.14,42226,3170,"Natalie Goldberg lived in Brooklyn until she was six, when her family moved out to Farmingdale, Long Island, where her father owned the bar the Aero Tavern. From a young age, Goldberg was mad for books and reading, and especially loved Carson McCullers's <i> The Ballad of the Sad Cafe </i> , which she read in ninth grade. She thinks that single book led her eventually to put pen to paper when she was twenty-four years old. She received a BA in English literature from George Washington Univers..."
25205,Gordon Dahlquist,,"
https://images.gr-assets.com/authors/1205264641p5/25205.jpg
","
https://images.gr-assets.com/authors/1205264641p2/25205.jpg
",https://www.goodreads.com/author/show/25205.Gordon_Dahlquist,3.50,11613,1575,"Gordon Dahlquist, also credited as G.W. Dahlquist, is a novelist and a playwright."
6989,Rudyard Kipling,,"
https://images.gr-assets.com/authors/1550677494p5/6989.jpg
","
https://images.gr-assets.com/authors/1550677494p2/6989.jpg
",https://www.goodreads.com/author/show/6989.Rudyard_Kipling,3.92,377357,15516,"Joseph Rudyard Kipling was a journalist, short-story writer, poet, and novelist.<br /><br />Kipling's works of fiction include <i>The Jungle Book</i> (1894), <i>Kim</i> (1901), and many short stories, including <i>The Man Who Would Be King</i> (1888). His poems include <i>Mandalay</i> (1890), <i>Gunga Din</i> (1890), <i>The Gods of the Copybook Headings</i> (1919), <i>The White Man's Burden</i> (1899), and <i>If—</i> (1910). He is regarded as a major innovator in the art of the short story; h..."
25254,Russell Shorto,,"
https://images.gr-assets.com/authors/1212954873p5/25254.jpg
","
https://images.gr-assets.com/authors/1212954873p2/25254.jpg
",https://www.goodreads.com/author/show/25254.Russell_Shorto,4.08,14697,1894,"Russell Shorto is the author, most recently, of <u>Revolution Song</u>, a new narrative of the American Revolution, which the New York Times called a ""remarkable"" achievement and the Chicago Tribune described as ""an engaging piece of historical detective work and narrative craft."" He is also the author of <u>The Island at the Center of the World</u>, a national bestseller about the Dutch founding of New York. Shorto is senior scholar at the New Netherland Institute and was formerly the direct..."
17061,Charlaine Harris,,"
https://images.gr-assets.com/authors/1399317093p5/17061.jpg
","
https://images.gr-assets.com/authors/1399317093p2/17061.jpg
",https://www.goodreads.com/author/show/17061.Charlaine_Harris,3.94,3355140,131260,"Charlaine Harris has been a published novelist for over thirty-five years. A native of the Mississippi Delta, she grew up in the middle of a cotton field. Charlaine lives in Texas now, and all of her children and grandchildren are within easy driving distance.<br /><br />Though her early output consisted largely of ghost stories, by the time she hit college (Rhodes, in Memphis) Charlaine was writing poetry and plays. After holding down some low-level jobs, her husband Hal gave her the opportu..."
1265,Jane Austen,,"
https://images.gr-assets.com/authors/1588941810p5/1265.jpg
","
https://images.gr-assets.com/authors/1588941810p2/1265.jpg
",https://www.goodreads.com/author/show/1265.Jane_Austen,4.12,6133636,176338,"Jane Austen was an English novelist whose works of romantic fiction, set among the landed gentry, earned her a place as one of the most widely read writers in English literature, her realism and biting social commentary cementing her historical importance among scholars and critics.<br /> <br />Austen lived her entire life as part of a close-knit family located on the lower fringes of the English landed gentry. She was educated primarily by her father and older brothers as well as through her..."
