id,name,role,image_url,small_image_url,link,average_rating,ratings_count,text_reviews_count,about
2926065,Emma Cline,,"
https://images.gr-assets.com/authors/1448177198p5/2926065.jpg
","
https://images.gr-assets.com/authors/1448177198p2/2926065.jpg
",https://www.goodreads.com/author/show/2926065.Emma_Cline,3.48,167377,17196,"Emma Cline is an American writer and novelist, originally from California. She published her first novel, ""The Girls"", in 2016, to positive reviews. The book was shortlisted for the John Leonard Award from the National Book Critics Circle and the Center for Fiction's First Novel Prize. <br />Her stories have been published in The New Yorker, Tin House, Granta and The Paris Review. <br />In 2017 Cline was named one of Granta's Best Young American Novelists."
73187,Kevin    Wilson,,"
https://images.gr-assets.com/authors/1236615177p5/73187.jpg
","
https://images.gr-assets.com/authors/1236615177p2/73187.jpg
",https://www.goodreads.com/author/show/73187.Kevin_Wilson,3.84,118247,16078,"Kevin Wilson was born, raised, and still lives in Tennessee. His writing has appeared in Ploughshares, One Story, Greensboro Review, The Oxford American, Carolina Quarterly and elsewhere. His work has twice been included in the New Stories from the South: The Year’s Best anthology (2005, 2006). He has received fellowships from the MacDowell Colony, Yaddo, and the KHN Center for the Arts. A graduate of the MFA program at the University of Florida, he currently teaches fiction at the University..."
88301,Elin Hilderbrand,,"
https://images.gr-assets.com/authors/1365687944p5/88301.jpg
","
https://images.gr-assets.com/authors/1365687944p2/88301.jpg
",https://www.goodreads.com/author/show/88301.Elin_Hilderbrand,3.89,969687,72755,"Elin Hilderbrand lives on Nantucket with her husband and their three young children. She grew up in Collegeville, Pennsylvania, and traveled extensively before settling on Nantucket, which has been the setting for her five previous novels. Hilderbrand is a graduate of Johns Hopkins University and the graduate fiction workshop at the University of Iowa.<br /><br /><a href=""http://www.facebook.com/ElinHilderbrand"" rel=""nofollow noopener"">Facebook.com/ElinHilderbrand</a><br /><br /><a href=""http..."
19252180,Casper ter Kuile,,"
https://images.gr-assets.com/authors/1581969402p5/19252180.jpg
","
https://images.gr-assets.com/authors/1581969402p2/19252180.jpg
",https://www.goodreads.com/author/show/19252180.Casper_ter_Kuile,4.11,1294,198,"Casper ter Kuile is helping to build a world of joyful belonging.<br /><br />He's the author of The Power of Ritual (2020), and co-host of the award-winning podcast Harry Potter and the Sacred Text. Casper is a Ministry Innovation Fellow at Harvard Divinity School and holds Masters of Divinity and Public Policy from Harvard University.<br /><br />With his team at Sacred Design Lab, he co-authored the seminal paper How We Gather (2015) and his work has been featured in the New York Times, Atla..."
6429,Curtis Sittenfeld,,"
https://images.gr-assets.com/authors/1371752798p5/6429.jpg
","
https://images.gr-assets.com/authors/1371752798p2/6429.jpg
",https://www.goodreads.com/author/show/6429.Curtis_Sittenfeld,3.56,295216,35208,"Curtis Sittenfeld is the author of the new novel <i>Eligible</i>, a modern retelling of <i>Pride and Prejudice</i> (due out April 2016) as well as the bestselling novels <i>Sisterland</i>, <i>American Wife</i>, <i>Prep</i>, and <i>The Man of My Dreams</i>, which have been translated into twenty-five languages. Curtis's writing has appeared in many publications, including <i>The Atlantic</i>, <i>The New York Times</i>, <i>Vanity Fair</i>,<i>Time</i>, <i>Slate</i>, <i>Glamour</i>, and on public..."
3367979,Juan Francisco Ferré,,"
https://images.gr-assets.com/authors/1365745588p5/3367979.jpg
","
https://images.gr-assets.com/authors/1365745588p2/3367979.jpg
",https://www.goodreads.com/author/show/3367979.Juan_Francisco_Ferr_,3.36,217,22,"Juan Francisco Ferré is a writer, literary critic and lecturer / researcher at Brown University, U.S.A. He has a PhD in Hispanic Studies.<br /><br />A re-thinker of fiction, he writes with full conciousness of our contemporary media environment and with full liberty to use that in fiction, without constraints of ‘literary’ expectations or conventional morality.<br /><br />His fiction is in a post-modern tradition that draws on North American writers such as Thomas Pynchon and David Foster Wal..."
15946423,Dakota Krout,,"
https://images.gr-assets.com/authors/1478265762p5/15946423.jpg
","
https://images.gr-assets.com/authors/1478265762p2/15946423.jpg
",https://www.goodreads.com/author/show/15946423.Dakota_Krout,4.35,63645,3594,"Dakota Krout - Author of the Amazon best-selling Divine Dungeon and Completionist Chronicles series<br /><br />I live in a 'pretty much Canada' Minnesota city with my wife and daughter. Thanks to you, I'm now a web developer and computer programmer turned full-time author and indie publisher through my company, Mountaindale Press. <br /><br />I started writing The Divine Dungeon series because I enjoy reading and wanted to create a world all my own. To my surprise and great pleasure, I found ..."
21461,Orlando Figes,,"
https://images.gr-assets.com/authors/1252343209p5/21461.jpg
","
https://images.gr-assets.com/authors/1252343209p2/21461.jpg
",https://www.goodreads.com/author/show/21461.Orlando_Figes,4.17,16714,1654,"Orlando Figes is a British historian of Russia, and a professor of history at Birkbeck, University of London."
7756253,María Serrano Giménez,Translator,"
https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png
","
https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png
",https://www.goodreads.com/author/show/7756253.Mar_a_Serrano_Gim_nez,4.01,142,31,
19997277,Nerea Blanco Marañon,,"
https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png
","
https://s.gr-assets.com/assets/nophoto/user/u_50x66-632230dc9882b4352d753eedf9396530.png
",https://www.goodreads.com/author/show/19997277.Nerea_Blanco_Mara_on,3.84,19,4,
12577,Douglas Preston,,"
https://images.gr-assets.com/authors/1399043352p5/12577.jpg
","
https://images.gr-assets.com/authors/1399043352p2/12577.jpg
",https://www.goodreads.com/author/show/12577.Douglas_Preston,4.01,868536,51893,"Douglas Preston was born in Cambridge, Massachusetts, in 1956, and grew up in the deadly boring suburb of Wellesley. Following a distinguished career at a private nursery school--he was almost immediately expelled--he attended public schools and the Cambridge School of Weston. Notable events in his early life included the loss of a fingertip at the age of three to a bicycle; the loss of his two front teeth to his brother Richard's fist; and various broken bones, also incurred in dust-ups with..."
11091,Lincoln Child,,"
https://images.gr-assets.com/authors/1437511558p5/11091.jpg
","
https://images.gr-assets.com/authors/1437511558p2/11091.jpg
",https://www.goodreads.com/author/show/11091.Lincoln_Child,4.01,823605,45993,"Lincoln Child was born in Westport, Connecticut, which he still calls his hometown (despite the fact that he left the place before he reached his first birthday and now only goes back for weekends).<br /><br />Lincoln seemed to have acquired an interest in writing as early as second grade, when he wrote a short story entitled Bumble the Elephant (now believed by scholars to be lost). Along with two dozen short stories composed during his youth, he wrote a science-fiction novel in tenth grade ..."
6852949,James Tynion IV,,"
https://images.gr-assets.com/authors/1530468504p5/6852949.jpg
","
https://images.gr-assets.com/authors/1530468504p2/6852949.jpg
",https://www.goodreads.com/author/show/6852949.James_Tynion_IV,3.92,141835,14698,"Prior to his first professional work, Tynion was a student of Scott Snyder's at Sarah Lawrence College. A few years later, he worked as for Vertigo as Fables editor Shelly Bond's intern. In late 2011, with DC deciding to give Batman (written by Snyder) a back up feature, Tynion was brought in by request of Snyder to script the back ups he had plotted. Tynion would later do the same with the Batman Annual #1, which was also co-plotted by Snyder. Beginning in September 2012, with DC's 0 issue m..."
