id,name,role,image_url,small_image_url,link,average_rating,ratings_count,text_reviews_count,about
2522,Zadie Smith,,"
https://images.gr-assets.com/authors/1478188567p5/2522.jpg
","
https://images.gr-assets.com/authors/1478188567p2/2522.jpg
",https://www.goodreads.com/author/show/2522.Zadie_Smith,3.68,354279,28079,"Zadie Smith is the author of the novels <i>White Teeth, The Autograph Man, On Beauty, NW,</i> and <i>Swing Time</i>, as well as two collections of essays, <i>Changing My Mind</i> and <i>Feel Free</i>. Zadie was elected a fellow of the Royal Society of Literature in 2002, and was listed as one of Granta's 20 Best Young British Novelists in 2003 and again in 2013. <i>White Teeth</i> won multiple literary awards including the James Tait Black Memorial Prize, the Whitbread First Novel Award and t..."
6538289,David Mitchell,Contributor,"
https://images.gr-assets.com/authors/1409248688p5/6538289.jpg
","
https://images.gr-assets.com/authors/1409248688p2/6538289.jpg
",https://www.goodreads.com/author/show/6538289.David_Mitchell,3.93,560037,57406,"David Mitchell was born in Southport, Merseyside, in England, raised in Malvern, Worcestershire, and educated at the University of Kent, studying for a degree in English and American Literature followed by an M.A. in Comparative Literature. He lived for a year in Sicily, then moved to Hiroshima, Japan, where he taught English to technical students for eight years, before returning to England. After another stint in Japan, he currently lives in Ireland with his wife Keiko and their two childre..."
8885,George Saunders,Contributor,"
https://images.gr-assets.com/authors/1588859347p5/8885.jpg
","
https://images.gr-assets.com/authors/1588859347p2/8885.jpg
",https://www.goodreads.com/author/show/8885.George_Saunders,3.89,282677,37522,"George Saunders was born December 2, 1958 and raised on the south side of Chicago. In 1981 he received a B.S. in Geophysical Engineering from Colorado School of Mines in Golden, Colorado. He worked at Radian International, an environmental engineering firm in Rochester, NY as a technical writer and geophysical engineer from 1989 to 1996. He has also worked in Sumatra on an oil exploration geophysics crew, as a doorman in Beverly Hills, a roofer in Chicago, a convenience store clerk, a guitari..."
1351903,Colm Tóibín,Contributor,"
https://images.gr-assets.com/authors/1554663046p5/1351903.jpg
","
https://images.gr-assets.com/authors/1554663046p2/1351903.jpg
",https://www.goodreads.com/author/show/1351903.Colm_T_ib_n,3.70,180347,22080,"Colm Toibin was born in Enniscorthy, Co. Wexford in 1955. He studied at University College Dublin and lived in Barcelona between 1975 and 1978. Out of his experience in Barcelona be produced two books, the novel ‘The South’ (shortlisted for the Whitbread First Novel Award and winner of the Irish Times/ Aer Lingus First Fiction Award) and ‘Homage to Barcelona’, both published in 1990. When he returned to Ireland in 1978 he worked as a journalist for ‘In Dublin’, ‘Hibernia’ and ‘The Sunday Trib..."
88386,Aleksandar Hemon,Contributor,"
https://images.gr-assets.com/authors/1216736726p5/88386.jpg
","
https://images.gr-assets.com/authors/1216736726p2/88386.jpg
",https://www.goodreads.com/author/show/88386.Aleksandar_Hemon,3.75,22747,2729,"Hemon graduated from the University of Sarajevo with a degree in literature in 1990. He moved to Chicago, Illinois in 1992 and found that he was unable to write in Bosnian and spoke little English. <br /><br />In 1995, he started writing works in English and managed to showcase his work in prestigious magazines such as the New Yorker and Esquire. He is the author of <i>The Lazarus Project</i>, which was a finalist for the 2008 National Book Award and the National Book Critics Circle Award, an..."
2929,Nick Hornby,Contributor,"
https://images.gr-assets.com/authors/1422915487p5/2929.jpg
","
https://images.gr-assets.com/authors/1422915487p2/2929.jpg
",https://www.goodreads.com/author/show/2929.Nick_Hornby,3.66,625018,34536,"Nick Hornby is the author of the novels <i>A Long Way Down, Slam, <i>How to Be Good</i>, High Fidelity</i>, and <i>About a Boy</i>, and the memoir <i>Fever Pitch</i>. He is also the author of <i>Songbook</i>, a finalist for a National Book Critics Circle Award, <i>Shakespeare Wrote for Money</i>, and <i>The Polysyllabic Spree</i>, as well as the editor of the short-story collection <i>Speaking with the Angel</i>. He is a recipient of the American Academy of Arts and Letters’ E. M. Forster Awa..."
66252,Hari Kunzru,Contributor,"
https://images.gr-assets.com/authors/1219956157p5/66252.jpg
","
https://images.gr-assets.com/authors/1219956157p2/66252.jpg
",https://www.goodreads.com/author/show/66252.Hari_Kunzru,3.64,23956,3476,"Hari Mohan Nath Kunzru (born 1969) is a British novelist and journalist, author of the novels The Impressionist, Transmission and My Revolutions. Of mixed English and Kashmiri Pandit ancestry, he grew up in Essex. He studied English at Wadham College, Oxford University, then gained an MA in Philosophy and Literature from Warwick University. His work has been translated into twenty languages. He lives in New York City.<br /><br />"
28356,Toby Litt,Contributor,"
https://images.gr-assets.com/authors/1463405367p5/28356.jpg
","
https://images.gr-assets.com/authors/1463405367p2/28356.jpg
",https://www.goodreads.com/author/show/28356.Toby_Litt,3.48,8794,1025,"Toby Litt was born in Bedfordshire, England. He studied Creative Writing at the University of East Anglia where he was taught by Malcolm Bradbury, winning the 1995 Curtis Brown Fellowship.<br /><br />He lived in Prague from 1990 to 1993 and published his first book, a collection of short stories entitled Adventures in Capitalism, in 1996.<br /><br />In 2018, he published Wrestliana, his memoir about wrestling, writing, losing and being a man.<br /><br />His latest novel, Patience, was publish..."
5112,Chris Ware,Contributor,"
https://images.gr-assets.com/authors/1348449077p5/5112.jpg
","
https://images.gr-assets.com/authors/1348449077p2/5112.jpg
",https://www.goodreads.com/author/show/5112.Chris_Ware,4.12,57955,4310,"CHRIS WARE is widely acknowledged as the most gifted and beloved cartoonist of his generation by both his mother and seven-year-old daughter. His Jimmy Corrigan: The Smartest Kid on Earth won the Guardian First Book Award and was listed as one of the 100 Best Books of the Decade by the London Times in 2009. An irregular contributor to This American Life and The New Yorker (where some of the pages of this book first appeared) his original drawings have been exhibited in the Whitney Biennial, t..."
65678,Miranda July,Contributor,"
https://images.gr-assets.com/authors/1211471153p5/65678.jpg
","
https://images.gr-assets.com/authors/1211471153p2/65678.jpg
",https://www.goodreads.com/author/show/65678.Miranda_July,3.80,92693,8509,"Miranda July (born February 15, 1974) is a performance artist, musician, writer, actress and film director. She currently resides in Los Angeles, California, after having lived for many years in Portland, Oregon. Born Miranda Jennifer Grossinger, she works under the surname of ""July,"" which can be traced to a character from a ""girlzine"" Miranda created with a high school friend called ""Snarla.""<br /><br />Miranda July was born in Barre, Vermont, the daughter of Lindy Hough and Richard Grossin..."
