id,title,isbn,isbn13,asin,kindle_asin,country_code,image_url,small_image_url,large_image_url,publication_year,publication_month,publication_day,publisher,language_code,is_ebook,description,average_rating,num_pages,format,edition_information,text_reviews_count,url,link
7247854,"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",0316051640,9780316051644, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1438018063l/7247854._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1438018063l/7247854._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1438018063l/7247854._SY475_.jpg,2010,7,12,"Little, Brown and Company",eng,false,"Why did Gandhi hate iodine (I, 53)? Why did the Japanese kill Godzilla with missiles made of cadmium (Cd, 48)? How did radium (Ra, 88) nearly ruin Marie Curie's reputation? And why did tellurium (Te, 52) lead to the most bizarre gold rush in history?<br /><br />The periodic table is one of our crowning scientific achievements, but it's also a treasure trove of passion, adventure, betrayal and obsession. The fascinating tales in <i>The Disappearing Spoon</i> follow carbon, neon, silicon, gold and every single element on the table as they play out their parts in human history, finance, mythology, conflict, the arts, medicine and the lives of the (frequently) mad scientists who discovered them.<br /><br />Why did a little lithium (Li, 3) help cure poet Robert Lowell of his madness? And how did gallium (Ga, 31) become the go-to element for laboratory pranksters? <i>The Disappearing Spoon</i> has the answers, fusing science with the classic lore of invention, investigation, discovery and alchemy, from the big bang through to the end of time.",3.91,394,Hardcover, ,3263,https://www.goodreads.com/book/show/7247854-the-disappearing-spoon,https://www.goodreads.com/book/show/7247854-the-disappearing-spoon
7248007,The Queen of Palmyra,0061840327,9780061840326, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1268454591l/7248007._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1268454591l/7248007._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1268454591l/7248007.jpg,2010,4,27,William Morrow Paperbacks,eng,false,"In the tradition of Harper Lee's classic comes this story of 11-year-old Florence Forrest, an only child growing up in the Jim Crow South, forced to accept unsavory truths about her family.<br /><br />Florence is, by all accounts, a happy, spirited girl. She doesn't understand why her father leaves each night with a mysterious box or why her mama drinks so much. What Florence knows are sultry days spent with her grandparents, being cared for by their maid, Zenie, on the colored side of town.<br /><br />Tension builds during the summer of 1963. Mama bakes cakes at all hours to scrape by. And Zenie's niece Eva is in town, selling insurance to the blacks and stepping on Mr. Forrest's toes. When Eva is brutally assaulted, all hell breaks loose: Mama crashes her car, Florence's grandfather dies, a woman is murdered, and Florence finally gets a look in Daddy's box.<br /><br />Florence sees things that summer that she won't understand for years to come: her mother's disappearance, her father's racism. Years later, she'll face the truth and how she was caught in the middle of it. <i>The Queen of Palmyra</i> is rich in both setting and characters. It's an affecting tale of a girl who is loved yet lost, trying to make sense of the world in a tumultuous time, finally forced to confront the sins of her father.",3.86,416,Paperback, ,254,https://www.goodreads.com/book/show/7248007-the-queen-of-palmyra,https://www.goodreads.com/book/show/7248007-the-queen-of-palmyra
7249506,The Stormchasers,0525951555,9780525951551, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442033888l/7249506._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442033888l/7249506._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442033888l/7249506._SY475_.jpg,2010,5,27,Dutton Adult,en-US,false,"<b>Twins are forced to confront a violent secret from their past in Jenna Blum's first novel since her runaway bestseller, <i>Those Who Save Us</i> </b><br /><br /><i>How far would you go to protect a sibling-and at what cost to yourself? </i><br /><br /> In <i>Those Who Save Us</i>, Jenna Blum proved herself a master storyteller with brilliant insight into the spectrum of human emotion. Now, Blum turns her sights to the most intimate and mysterious of family relationships-that between twins-in her powerful and provocative second novel.<br /><br /> As a teenager, Karena Jorge had always been the one to look out for her twin brother Charles, who suffers from bipolar disorder. But as Charles begins to refuse medication and his manic tendencies worsen, Karena finds herself caught between her loyalty to her brother and her fear for his life. Always obsessed with the weather-enraptured by its magical unpredictability that seemed to mirror his own impulses—Charles starts chasing storms, and his behavior grows increasingly erratic . . . until a terrifying storm chase with Karena ends with deadly consequences, tearing the twins apart and changing both of their lives forever.<br /><br /> Two decades later, Karena gets a call from a psychiatric ward in Wichita, Kansas, to come pick up her brother, whom she hasn't seen or spoken to for twenty years. She soon discovers that Charles has lied to the doctors, taken medication that could make him dangerously manic, and disappeared again. Having exhausted every resource to try and track him down, Karena realizes she has only one last chance of finding him: the storms. Wherever the tornadoes are, that's where he'll be. Karena joins a team of professional stormchasers-passionate adventurers who will transform her life and give her a chance at love and redemption—and embarks on an odyssey to find her brother before he reveals the violent secret from their past and does more damage to himself . . . or to someone else.<br /><br /> Watch a Video",3.51,384,Hardcover, ,461,https://www.goodreads.com/book/show/7249506-the-stormchasers,https://www.goodreads.com/book/show/7249506-the-stormchasers
7256238,Facebook and Philosophy: What's on Your Mind?,0812696751,9780812696752, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328811763l/7256238._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328811763l/7256238._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328811763l/7256238.jpg,2010,,,Open Court,eng,false,"<i>Facebook and Philosophy</i> is an entertaining, multi-faceted exploration of what Facebook means for us and for our relationships. With discussions ranging from the nature of friendship and its relationship to ""friending,"" to the (debatable) efficacy of ""online activism,"" this book is the most extensive and systematic attempt to understand Facebook yet. And with plenty of new perspectives on Twitter and Web 2.0 along the way, this fun, thought-provoking book is a serious and significant contribution for anyone working with social media, whether in academia, journalism, public relations, activism, or business. Exploring far-reaching questions — Can our interactions on Facebook help us care about each other more? Does Facebook signal the death of privacy, or (perhaps worse yet) the death of our desire for privacy? — <i>Facebook and Philosophy</i> is vital reading for anyone involved in social networks today.",3.36,285,Paperback,1st edition,8,https://www.goodreads.com/book/show/7256238-facebook-and-philosophy,https://www.goodreads.com/book/show/7256238-facebook-and-philosophy
7258339,The Shell Seekers [ABRIDGED],0553756001,9780553756005, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328052539l/7258339._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328052539l/7258339._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328052539l/7258339.jpg,2002,5,28,Random House Audio,eng,false,"The Shell Seekers is a novel of connection: of one family, and of the passions and heartbreak that have held them together for three generations. The Shell Seekers is filled with real people  mothers and daughters, husband and lovers  inspired with real values. The Shell Seekers centers on Penelope Keeling  a woman you'll always remember in world you'll never forget.",4.16,0,Audio Cassette, ,2,https://www.goodreads.com/book/show/7258339-the-shell-seekers-abridged,https://www.goodreads.com/book/show/7258339-the-shell-seekers-abridged
7260188,"Mockingjay (The Hunger Games, #3)",0439023513,9780439023511, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586722918l/7260188._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586722918l/7260188._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586722918l/7260188.jpg,2010,8,24,Scholastic Press,eng,false,"The final book in the ground-breaking HUNGER GAMES trilogy, this new foiled edition of MOCKINGJAY is available for a limited period of time. Against all odds, Katniss Everdeen has survived the Hunger Games twice. But now that she's made it out of the bloody arena alive, she's still not safe. The Capitol is angry. The Capitol wants revenge. Who do they think should pay for the unrest? Katniss. And what's worse, President Snow has made it clear that no one else is safe either. Not Katniss's family, not her friends, not the people of District 12.",4.04,390,Hardcover,First Edition,92746,https://www.goodreads.com/book/show/7260188-mockingjay,https://www.goodreads.com/book/show/7260188-mockingjay
7261114,Strength in What Remains,0812977610,9780812977615, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440601183l/7261114._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440601183l/7261114._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440601183l/7261114._SY475_.jpg,2010,5,4,Random House Trade,en-US,false,"<b>NAMED ONE OF THE BEST BOOKS OF THE YEAR BY: </b><br /><i><b>Los Angeles Times</b> </i>-<b> </b><i><b>San Francisco Chronicle</b> </i>-<i><b>Chicago Tribune</b> </i>- <i>
  <b>The Christian Science Monitor </b>
</i>- <i>
  <b>Publishers Weekly</b>
</i><br /><br />In <i>Strength in What Remains, </i> Tracy Kidder gives us the story of one man's inspiring American journey and of the ordinary people who helped him, providing brilliant testament to the power of second chances. Deo arrives in the United States from Burundi in search of a new life. Having survived a civil war and genocide, he lands at JFK airport with two hundred dollars, no English, and no contacts. He ekes out a precarious existence delivering groceries, living in Central Park, and learning English by reading dictionaries in bookstores. Then Deo begins to meet the strangers who will change his life, pointing him eventually in the direction of Columbia University, medical school, and a life devoted to healing. Kidder breaks new ground in telling this unforgettable story as he travels with Deo back over a turbulent life and shows us what it means to be fully human.<br /><br /><b><i>NEW YORK TIMES </i>BESTSELLER </b>- <b>Named one of the Top 10 Nonfiction Books of the year by </b><i><b>Time</b> </i>- <b>Named one of the year's ""10 Terrific Reads"" by O: The Oprah Magazine</b><br /><br />""Extraordinarily stirring . . . a miracle of human courage.""<b>--<i>The Washington Post</i></b><br /><br />""Absorbing . . . a story about survival, about perseverance and sometimes uncanny luck in the face of hell on earth. . . . It is just as notably about profound human kindness.""<b>--<i>The New York Times</i></b><br /><br />""Important and beautiful . . . This book is one you won't forget.""<b>--Portland <i>Oregonian</i></b>",4.02,284,Paperback, ,78,https://www.goodreads.com/book/show/7261114-strength-in-what-remains,https://www.goodreads.com/book/show/7261114-strength-in-what-remains
7268380,Your Money: The Missing Manual,0596809409,9780596809409, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328835034l/7268380._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328835034l/7268380._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328835034l/7268380.jpg,2010,3,18,O'Reilly Media,en-US,false,"Keeping your financial house in order is more important than ever. But how do you deal with expenses, debt, taxes, and retirement without getting overwhelmed? This book points the way. It's filled with the kind of practical guidance and sound insights that makes J.D. Roth's GetRichSlowly.org a critically acclaimed source of personal-finance advice.<br /><br />You won't find any get-rich-quick schemes here, just sensible advice for getting the most from your money. Even if you have perfect credit and no debt, you'll learn ways to make your rosy financial situation even better.<br /><br />Get the info you need to make sensible decisions on saving, spending, and investing Learn the best ways to set <i>and</i> achieve financial goals Set up a realistic budget framework and learn how to track expenses Discover proven methods to help you eliminate debt Understand how to use credit wisely Win big by making smart decisions on your home and other big-ticket items Learn how to get the most from your investments by avoiding rash decisions Decide how -- and how much -- to save for retirement",3.79,324,Paperback, ,68,https://www.goodreads.com/book/show/7268380-your-money,https://www.goodreads.com/book/show/7268380-your-money
7268995,A Sick Day for Amos McGee,1596434023,9781596434028, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312019421l/7268995._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312019421l/7268995._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312019421l/7268995.jpg,2010,5,25,Roaring Brook Press,eng,false,"Amos McGee, a friendly zookeeper, always made time to visit his good friends: the elephant, the tortoise, the penguin, the rhinoceros, and the owl.<br /><br />But one day—""Ah-choo!""—he woke up with the sniffles and the sneezes. Though he didn't make it into the zoo that day, he did receive some unexpected guests.<br /><br />Philip C. Stead's gently humorous tale of friendship and dedication is illustrated by his wife Erin E. Stead's elegant drawings, embellished with subtle hints of color.",4.21,32,Hardcover, ,2598,https://www.goodreads.com/book/show/7268995-a-sick-day-for-amos-mcgee,https://www.goodreads.com/book/show/7268995-a-sick-day-for-amos-mcgee
7273531,Flow: The Psychology of Optimal Experience,0061548154,9780061548154, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1267367657l/7273531._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1267367657l/7273531._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1267367657l/7273531.jpg,2008,9,2,HarperCollins Publishers,eng,true,"Psychologist Mihaly Csikszentmihalyi's famous investigations of optimal experience have revealed that what makes an experience genuinely satisfying is a state of consciousness called flow. During flow, people typically experience deep enjoyment, creativity, and a total involvement with life. In this new edition of his groundbreaking classic work, Csikszentmihalyi demonstrates the ways this positive state can be controlled, not just left to chance. Flow: The Psychology of Optimal Experience teaches how, by ordering the information that enters our consciousness, we can discover true happiness and greatly improve the quality of our lives.",4.11,336,ebook, ,4,https://www.goodreads.com/book/show/7273531-flow,https://www.goodreads.com/book/show/7273531-flow
