id,title,isbn,isbn13,asin,kindle_asin,country_code,image_url,small_image_url,large_image_url,publication_year,publication_month,publication_day,publisher,language_code,is_ebook,description,average_rating,num_pages,format,edition_information,text_reviews_count,url,link
68531,"The Archer's Tale (The Grail Quest, #1)",0060935766,9780060935764, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1407709312l/68531._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1407709312l/68531._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1407709312l/68531.jpg,2005,11,8,Harper Perennial,eng,false,"<strong>From <em>New York Times</em> bestselling author Bernard Cornwell, now available in paperback—the first book in the Grail Series--a spellbinding tale of a young man, a fearless archer, who sets out wanting to avenge his family's honor and winds up on a quest for the Holy Grail. </strong><br /><br />At dawn on Easter morning 1343, a marauding band of French raiders arrives by boat to ambush the coastal English village of Hookton. To brave young Thomas, the only survivor, the horror of the attack is epitomized in the casual savagery of a particular black-clad knight, whose flag -- three yellow hawks on a blue field -- presides over the bloody affair. As the killers sail away, Thomas vows to avenge the murder of his townspeople and to recapture a holy treasure that the black knight stole from the church.<br /><br />To do this, Thomas of Hookton must first make his way to France; So in 1343 he joins the army of King Edward III as it is about to invade the continent -- the beginning of the Hundred Years War. A preternaturally gifted bowman, Thomas quickly becomes recognized as one of England's most deadly archers in King Edward's march across France. Yet he never stops scanning the horizon for his true enemy's flag.<br /><br />When Thomas saves a young Frenchwoman from a bloodthirsty crowd, her father -- French nobleman Sir Guillaume d'Evecque -- rewards his bravery by joining him in the hunt for the mysterious dark knight and the stolen holy relic. What begins as a search for vengeance will soon prove the beginning of an even higher purpose: the quest for the Holy Grail itself.",4.13,400,Paperback, ,668,https://www.goodreads.com/book/show/68531.The_Archer_s_Tale,https://www.goodreads.com/book/show/68531.The_Archer_s_Tale
68553,Lives of the Later Caesars,0140443088,9780140443080, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1170693081l/68553._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1170693081l/68553._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1170693081l/68553._SY475_.jpg,1976,3,25,Penguin Classics,eng,false,"One of the most controversial of all works to survive from ancient Rome, the Augustan History is our main source of information about the Roman emperors from 117 to 284 AD. Written in the late fourth century by an anonymous author, it is an enigmatic combination of truth, invention and humour. This volume contains the first half of the History, and includes biographies of every emperor from Hadrian to Heliogabalus - among them the godlike Marcus Antonius and his grotesquely corrupt son Commodus. The History contains many fictitious (but highly entertaining) anecdotes about the depravity of the emperors, as the author blends historical fact and faked documents to present our most complete - albeit unreliable - account of the later Roman Caesars.",3.87,336,Paperback, ,20,https://www.goodreads.com/book/show/68553.Lives_of_the_Later_Caesars,https://www.goodreads.com/book/show/68553.Lives_of_the_Later_Caesars
68565,"Smartbomb: The Quest for Art, Entertainment, and Big Bucks in the Videogame Revolution",1565125452,9781565125452, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1404580703l/68565._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1404580703l/68565._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1404580703l/68565.jpg,2006,11,10,Algonquin Books,en-US,false,"What started as a game of <i>Pong</i>, with little blips dancing across a computer screen, has evolved into a multi-billion-dollar industry that is changing the future, making inroads into virtually all aspects of our culture.Who are the minds behind this revolution? How did it happen? Where is it headed?<br /><br /> In <i>Smartbomb</i>, journalists Heather Chaplin and Aaron Ruby take the reader behind the scenes at gaming conventions, into powerhouse think tanks where new games are created, into the thick of the competition at cyberathlete tournaments, and into the homes of gamers for whom playing a role in a virtual world has assumed more relevance and reality than life in the real world.",3.55,304,Paperback, ,17,https://www.goodreads.com/book/show/68565.Smartbomb,https://www.goodreads.com/book/show/68565.Smartbomb
68571,The Ultimate History of Video Games: From Pong to Pokemon - The Story Behind the Craze That Touched Our Lives and Changed the World,0761536434,9780761536437, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388376216l/68571._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388376216l/68571._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388376216l/68571.jpg,2001,10,2,Three Rivers Press,eng,false,"<b>Inside the Games You Grew Up with but Never Forgot</b><br />With all the whiz, bang, pop, and shimmer of a glowing arcade. The Ultimate History of Video Games reveals everything you ever wanted to know and more about the unforgettable games that changed the world, the visionaries who made them, and the fanatics who played them. From the arcade to television and from the PC to the handheld device, video games have entraced kids at heart for nearly 30 years. And author and gaming historian Steven L. Kent has been there to record the craze from the very beginning.<br />This engrossing book tells the incredible tale of how this backroom novelty transformed into a cultural phenomenon. Through meticulous research and personal interviews with hundreds of industry luminaries, you'll read firsthand accounts of how yesterday's games like Space Invaders, Centipede, and Pac-Man helped create an arcade culture that defined a generation, and how today's empires like Sony, Nintendo, and Electronic Arts have galvanized a multibillion-dollar industry and a new generation of games. Inside, you'll discover:<br />·The video game that saved Nintendo from bankruptcy <br />·The serendipitous story of Pac-Man's design <br />·The misstep that helped topple Atari's $2 billion-a-year empire<br />·The coin shortage caused by Space Invaders <br />·The fascinating reasons behind the rise, fall, and rebirth of Sega <br />·And much more! <br />Entertaining, addictive, and as mesmerizing as the games it chronicles, this book is a must-have for anyone who's ever touched a joystick.",4.10,608,Paperback, ,178,https://www.goodreads.com/book/show/68571.The_Ultimate_History_of_Video_Games,https://www.goodreads.com/book/show/68571.The_Ultimate_History_of_Video_Games
68582,The Green Pearl (Lyonesse #2),088733010X,9780887330100, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1364518637l/68582._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1364518637l/68582._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1364518637l/68582.jpg,1985,4,1,Underwood Books,eng,false,"When magic ruled and kings were strong...<br />South of Eire and west of Gaul was the land of the Elder Isles, a mystical place of fairy shees, valiant knights, and the powerful magic of sorcerers living and forgotten.<br /><br />Now, as Aillas of Troicinet and Casimir of Lyonesse parry and feint in a duel of wits, the mysterious aura of the Green Pearl enters their souls.<br /><br />Its menas are subtle, but its effects are great, and as the Kings of Elder ready their swords, even the worlds of the immortals tremble...",4.16,406,Hardcover, ,74,https://www.goodreads.com/book/show/68582.The_Green_Pearl,https://www.goodreads.com/book/show/68582.The_Green_Pearl
68591,Brida,9504915248,9789504915249, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403772793l/68591._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403772793l/68591._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403772793l/68591.jpg,2006,,,Planeta,por,false,"O livro conta a história de Brida O' Fern, uma irlandesa de 21 anos em busca da magia e dos poderes ocultos. Durante sua busca, Brida conhece um mago, Mago de Folk, que promete ensiná-la através da Tradição do Sol, que explica tudo através da natureza e de suas manifestações divinas. Mas Brida toma, na verdade, como mestra, Wicca, uma bela mulher que lhe ensina através da Tradição da Lua, a antiga Tradição das Bruxas, que explica o Universo através da Sabedoria e do Tempo. Sua evolução espiritual e sua busca pela Outra Parte (a famosa alma gêmea) estão retratadas neste livro emocionante e tão interessante quanto os outros livros do autor - segue contudo, o estilo altamente ""místico"" como ""O Diário de um Mago"" e ""O Alquimista"".",3.48,264,Paperback, ,2054,https://www.goodreads.com/book/show/68591.Brida,https://www.goodreads.com/book/show/68591.Brida
68617,The Secrets of a Fire King,0312195540,9780312195540, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312018465l/68617._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312018465l/68617._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312018465l/68617.jpg,1998,7,15,Picador,eng,false,"In each of these elegant and mesmerizing stories, Kim Edwards explores the lives of those who exist on the fringes of society--a fire-eater, an American and his Korean war bride, a juggler and a trapeze artist. Spanning several generations and transporting us to exotic locations in Europe, Asia, and America, this wise and exquisite story collection marks the debut of a gifted new voice in literature.<br />",3.48,240,Paperback, ,232,https://www.goodreads.com/book/show/68617.The_Secrets_of_a_Fire_King,https://www.goodreads.com/book/show/68617.The_Secrets_of_a_Fire_King
68628,An Army At Dawn,0349116369,9780349116365, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348522980l/68628._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348522980l/68628._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348522980l/68628.jpg,2004,8,5,"Little, Brown Young Readers",eng,false,"The liberation of Europe and the destruction of the Third Reich is a story of courage and enduring triumph. In this work, Rick Atkinson shows why no modern reader can understand the ultimate victory of the Allied powers without a grasp of the great drama that unfolded in north Africa in 1942 and 1943.",4.28,704,Paperback, ,5,https://www.goodreads.com/book/show/68628.An_Army_At_Dawn,https://www.goodreads.com/book/show/68628.An_Army_At_Dawn
68642,Hell Hath No Fury: Women's Letters from the End of the Affair,0786710373,9780786710379, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1170697076l/68642.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1170697076l/68642._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1170697076l/68642.jpg,2002,9,16,Carroll & Graf,en-GB,false,"In this extensively researched collection, editor Anna Holmes has amassed an inspirational, historical, and highly entertaining collection of letters from women across the centuries (both known and unknown, fictional and real). From Heloise (of Abelard and Heloise) in the twelfth century, to writer and co-executive producer of Sex in the City Cindy Chupack in the twenty-first; from mad missives and caustic communiques to downhearted dispatches and sweet send-offs, Hell Hath No Fury is the most comprehensive collection on the shelf of letters from the end of the affair. Featuring: the tell off, the other man, the just friends, the unrequited, the marriage refusal, the slow fade, the string-along, the you've changed, and reams of other romantic rants, ruminations, and reckonings, included here are correspondences from Agnes Von Kurowsky to Ernest Hemingway, Rebecca West to H. G. Wells, Stella Bowen to Ford Maddox Ford, Nina Eliza Pinchback Toomer, mother of Harlem Renaissance writer and philosopher Jean Toomer, to her estranged husband, Dorothy Thompson to Sinclair Lewis, Candida Royalle, adult film star, to an ex, Jennifer Belle, author of Going Down and High Maintenance to an ex, Kate Christensen, author of In the Drink and Jeremy Thrane to an ex, Lucinda Rosenfeld, author of What She Saw to an ex, Monica Lewinsky to Bill Clinton, and many more.",3.24,368,Hardcover, ,17,https://www.goodreads.com/book/show/68642.Hell_Hath_No_Fury,https://www.goodreads.com/book/show/68642.Hell_Hath_No_Fury
68645,Hello? Is Anybody There?,0374329486,9780374329488, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1223647956l/68645._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1223647956l/68645._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1223647956l/68645.jpg,1998,12,31,Farrar Straus Giroux,eng,false,"While waiting for the birth of his baby brother, Joe is visited by a strange child from another planet, and the two discover that they, and their planets, share many similarities as well as differences.",3.76,143,Hardcover, ,94,https://www.goodreads.com/book/show/68645.Hello_Is_Anybody_There_,https://www.goodreads.com/book/show/68645.Hello_Is_Anybody_There_
