id,title,isbn,isbn13,asin,kindle_asin,country_code,image_url,small_image_url,large_image_url,publication_year,publication_month,publication_day,publisher,language_code,is_ebook,description,average_rating,num_pages,format,edition_information,text_reviews_count,url,link
19292289,The Five-Minute Writer: Exercise and inspiration in creative writing in five minutes a day, , ,B007CI8212, ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386523814l/19292289._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386523814l/19292289._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386523814l/19292289.jpg,2009,1,30,How To Books,en-US,true,"This book will inspire you to write, even if you have only a few minutes to spare. It may also change the way you think about writing.",3.97,193,Kindle Edition, ,0,https://www.goodreads.com/book/show/19292289-the-five-minute-writer,https://www.goodreads.com/book/show/19292289-the-five-minute-writer
19294751,The Secret Diary of Laura Palmer (Twin Peaks), , ,B0054KE0C0, ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386530758l/19294751._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386530758l/19294751._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386530758l/19294751.jpg,2011,12,6,Gallery Books,eng,true,"Laura Palmer was introduced to television audiences in the opening scenes of ""Twin Peaks""--as a beautiful dead girl, wrapped in plastic. Now available in print for the first time in many years (and in e-book for the very first time!), THE SECRET DIARY OF LAURA PALMER chronicles Laura's life from age 12 to her death at 17, and is filled with secrets, character references, and even clues to the identity of her eventual killer. Fans of the show will love seeing their favorite characters again, and Laura's diary makes compelling reading as she turns from a naive freshman having her first kiss to a ""bad girl"" experimenting with drugs, sex and the occult.<br /><br />""As seen by"" Jennifer Lynch, creator David Lynch's daughter, THE SECRET DIARY OF LAURA PALMER is authentic, creepy, and a perfect book for anyone who loves supernatural suspense.",3.63,192,Kindle Edition, ,22,https://www.goodreads.com/book/show/19294751-the-secret-diary-of-laura-palmer,https://www.goodreads.com/book/show/19294751-the-secret-diary-of-laura-palmer
19300261,Seamus Heaney's Regions,0268040362,9780268040369, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386729216l/19300261._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386729216l/19300261._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386729216l/19300261.jpg,2014,6,30,University of Notre Dame Press,,false,"Regional voices from England, Ireland, and Scotland inspired Seamus Heaney, the 1995 Nobel prize-winner, to become a poet, and his home region of Northern Ireland provided the subject matter for much of his poetry. In his work, Heaney explored, recorded, and preserved both the disappearing agrarian life of his origins and the dramatic rise of sectarianism and the subsequent outbreak of the Northern Irish “Troubles” beginning in the late 1960s. At the same time, Heaney consistently imagined a new region of Northern Ireland where the conflicts that have long beset it and, by extension, the relationship between Ireland and the United Kingdom might be synthesized and resolved. Finally, there is a third region Heaney committed himself to explore and map—the spirit region, that world beyond our ken.    In <i>Seamus Heaney’s Regions</i>, Richard Rankin Russell argues that Heaney’s regions—the first, geographic, historical, political, cultural, linguistic; the second, a future where peace, even reconciliation, might one day flourish; the third, the life beyond this one—offer the best entrance into and a unified understanding of Heaney’s body of work in poetry, prose, translations, and drama. As Russell shows, Heaney believed in the power of ideas—and the texts representing them—to begin resolving historical divisions. For Russell, Heaney’s regionalist poetry contains a “Hegelian synthesis” view of history that imagines potential resolutions to the conflicts that have plagued Ireland and Northern Ireland for centuries. Drawing on extensive archival and primary material by the poet, <i>Seamus Heaney’s Regions </i>examines Heaney’s work from before his first published poetry volume, <i>Death of a Naturalist</i> in 1966, to his most recent volume, the elegiac <i>Human Chain</i> in 2010, to provide the most comprehensive treatment of the poet’s work to date.<br /><br /> ""Richard Rankin Russell's <i>Seamus Heaney's Regions</i> is a major and original contribution; it is hard to think of another critical work on Heaney that is so complete in its coverage, from the earliest activities to Human Chain. Russell is extremely well-versed in Heaney's writings and extends his analysis beyond the usual concentration on the poetry to bring in the crucial prose and dramatic works, including the early, largely forgotten items. The breadth of his approach makes his book of interest to scholars in such neighboring fields as social geography, history, and theology as well as contemporary literature."" —<b>Bernard O'Donoghue, Wadham College, University of Oxford</b><br /><br /> <br />""<i>Seamus Heaney's Regions</i> will be welcomed by the many students and scholars who study Heaney, but also by those interested in the turbulent post–World War II period in Northern Ireland. Since Heaney is one of the best known contemporary poets, Russell's book should appeal to a wide audience. Russell gives readers an overview of Heaney's career. Unlike some studies of Heaney, Russell’s Regions includes many insightful commentaries on his essays and translations."" —<b>Henry Hart, Mildred and J.B. Hickman Professor of English and Humanities, The College of William and Mary </b><br /><br /> <br />""<i>Seamus Heaney’s Regions</i> radically transforms our understanding of the poet’s sense of place, his political consciousness, and his visionary art. Drawing on a wealth of knowledge and extensive archival research, Richard Rankin Russell offers us a superb account of Seamus Heaney as a global regionalist, a poet whose localities extend beyond the national to the spiritual. Thoughtfully attentive to the cultural contours of the writings and sensitively attuned to their formal and stylistic qualities, this is a book that will shape and inform our appreciation of Heaney’s poetic achievements for years to come."" —<b>Stephen Regan, Durham University</b>",4.80,536,Paperback, ,0,https://www.goodreads.com/book/show/19300261-seamus-heaney-s-regions,https://www.goodreads.com/book/show/19300261-seamus-heaney-s-regions
19301797,The Truth About the Harry Quebert Affair,0143126687,9780143126683, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392581029l/19301797._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392581029l/19301797._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392581029l/19301797.jpg,2014,5,27,Penguin Books,eng,false,"The Truth About the Harry Quebert Affair is a fast-paced, tightly plotted, cinematic literary thriller, and an ingenious book within a book, by a dazzling young writer.<br /><br />August 30, 1975: the day fifteen-year-old Nola Kellergan is glimpsed fleeing through the woods, never to be heard from again; the day Somerset, New Hampshire, lost its innocence. <br /><br />Thirty-three years later, Marcus Goldman, a successful young novelist, visits Somerset to see his mentor, Harry Quebert, one of the country's most respected writers, and to find a cure for his writer's block as his publisher's deadline looms. But Marcus's plans are violently upended when Harry is suddenly and sensationally implicated in the cold-case murder of Nola Kellergan - with whom, he admits, he had an affair. <br /><br />As the national media convicts Harry, Marcus launches his own investigation, following a trail of clues through his mentor's books, the backwoods and isolated beaches of New Hampshire, and the hidden history of Somerset's citizens and the man they hold most dear. To save Harry, his own writing career, and eventually even himself, Marcus must answer three questions, all of which are mysteriously connected: Who killed Nola Kellergan? What happened one misty morning in Somerset in the summer of 1975? And how do you write a book to save someone's life? <br /><br />A chart-topping worldwide phenomenon, with sales approaching a million copies in France alone and rights sold in more than thirty countries, The Truth About the Harry Quebert Affair is a fast-paced, tightly plotted, cinematic literary thriller, and an ingenious book within a book, by a dazzling young writer.",4.07,643,Paperback, ,2218,https://www.goodreads.com/book/show/19301797-the-truth-about-the-harry-quebert-affair,https://www.goodreads.com/book/show/19301797-the-truth-about-the-harry-quebert-affair
19303421,What to Do When You're Having Two: The Twins Survival Guide from Pregnancy Through the First Year, , ,B00C5R7518, ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386558923l/19303421._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386558923l/19303421._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386558923l/19303421.jpg,2013,12,3,Avery,eng,true,"<b>The creator of Twiniversity delivers an essential update to her must-have manual to having twins, now with expanded info on twin pregnancy and tandem breastfeeding, and advice on the best gear to help save your sanity.</b><br /><br />With almost two times as many sets of twins today as there were forty years ago, <i>What to Do When You're Having Two</i> has quickly become the definitive resource for expectant and new parents of multiples.<br /><br />A mom of fraternal twins and a world-renowned expert on parenting multiples, author Natalie Diaz launched Twiniversity, the world's leading global resource for twin parenting information and support online. Now, with her expanded edition of <i>What to Do</i>, she includes new information on breastfeeding, gear, sleep, and having two when you already have one, as well as:<br /><br /> • creating your twin birth plan,<br /> • maintaining a realistic sleep schedule,<br /> • managing tandem breastfeeding,<br /> • stocking up on what you'll need (and knowing what high-tech products are now available and what's a waste of money), and<br /> • building a special bond with each of your twins.<br /><br />Accessible, informative, and humorous, <i>What to Do When You're Having Two</i> is the must-have manual for every parent of twins.",3.90,288,Kindle Edition, ,2,https://www.goodreads.com/book/show/19303421-what-to-do-when-you-re-having-two,https://www.goodreads.com/book/show/19303421-what-to-do-when-you-re-having-two
19305044,2 Days With Seth Godin, , ,B00CCYC618, ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386565257l/19305044._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386565257l/19305044._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386565257l/19305044.jpg,2013,4,14,Tom Morkes,en-US,true,"A little over 4 months ago, on a crisp, Fall morning in New York City, a small group of visionaries, change-makers and instigators converged on the intimate Helen Mills event space and theater.<br /><br />Over the next two days, this small group, lead by the marketing guru Seth Godin, took a hard look at sticking points in various businesses. In the process, we analyzed dozens of companies and dissected the best strategies to get them unstuck.<br /><br />This is my attempt at packaging the wealth of knowledge from 2 days of interacting with Seth Godin.<br /><br />In it you will find:<br /><br />1) 14 questions you need to ask yourself to get unstuck in any situation<br /><br />2) What it takes to bring your business to the next level<br /><br />3) How to break out of average and create something remarkable<br /><br />4) Why we don't need commodities - but we do need YOU<br /><br />5) What it means to craft and tell a story (and how to do it) so you can actually make sales<br /><br />And much, MUCH more.<br /><br />This monster is over 60 pages. I invested close to $2,000 to attend this conference. I spent months organizing my notes, creating the artwork, and polishing this book for publication.<br /><br />I could charge a lot of money for this, but I want to make it accessible to everyone, so I'm charging just enough to offset the cost of creating the kindle version. <br /><br />This product is not a money maker for me - instead, it's my way to contribute and give back to an audience that supports and fosters creativity, art, and generosity.<br /><br />I'm confident it will help you with your project as much as it's helped with mine.<br /><br />Good luck.<br /><br />Keep creating.<br /><br />- Tom Morkes",3.83,107,Kindle Edition, ,0,https://www.goodreads.com/book/show/19305044-2-days-with-seth-godin,https://www.goodreads.com/book/show/19305044-2-days-with-seth-godin
19310432,Be A Trusted Leader: Accelerate Your Influence Now!, ,9780962825576, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386596476l/19310432._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386596476l/19310432._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386596476l/19310432.jpg,2011,11,26,Enlightened Leadership Publications,en-US,false,"""Be A Trusted Leader"" provides a practical, simple approach for bringing out the best in people, including yourself – regardless of your title. It provides breakthrough results while accelerating your influence and effectiveness. It is based on the author's 24 year's experience in leadership development for people at all levels in 67 countries.",2.80,160,Edición Kindle, ,0,https://www.goodreads.com/book/show/19310432-be-a-trusted-leader,https://www.goodreads.com/book/show/19310432-be-a-trusted-leader
19321490,A History of the Future in 100 Objects, , ,B00EX8QRPM, ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386632976l/19321490._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386632976l/19321490._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386632976l/19321490.jpg,2013,8,31,,en-US,true,"What are the 100 objects that future historians will pick to define our 21st century? A javelin thrown by an 'enhanced' Paralympian, far further than any normal human? Virtual reality interrogation equipment used by police forces? The world's most expensive glass of water, mined from the moons of Mars? Or desire modification drugs that fuel a brand new religion?<br /><br />A History of the Future in 100 Objects describes a hundred slices of the future of everything, spanning politics, technology, art, religion, and entertainment. Some of the objects are described by future historians; others through found materials, short stories, or dialogues. All come from a very real future.",4.25,343,Kindle Edition, ,7,https://www.goodreads.com/book/show/19321490-a-history-of-the-future-in-100-objects,https://www.goodreads.com/book/show/19321490-a-history-of-the-future-in-100-objects
19326033,A Woman's Worth, , ,B00ATLA8IY, ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386650013l/19326033._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386650013l/19326033._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386650013l/19326033.jpg,2013,1,23,Ballantine Books,eng,true,"The author of the #1 bestseller A Return To Love explores the many facets of contemporary womanhood and investigates the distinctive contours of a woman's spiritual and emotional life. Filled with challenging observations, inspirational insight, and the author's trademark one-liners.",4.28,160,Kindle Edition, ,3,https://www.goodreads.com/book/show/19326033-a-woman-s-worth,https://www.goodreads.com/book/show/19326033-a-woman-s-worth
19330246,Artists Way at Work: Riding the Dragon, , ,B00AGOPEME, ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386662390l/19330246._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386662390l/19330246._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386662390l/19330246.jpg,2012,12,1,William Morrow,eng,true,"After the publication of the bestselling book The Artists' Way, Mark Bryan, co-creator of the country's most successful course on creativity, were often told that their techniques helped people achieve their business goals. This spurred them to refine the methods to help people perform more creatively and effectively at work. The program is revealed in The Artists' Way at Work: a twelve-week encounter with your own ingenuity, struggles, strengths and dreams -- as well as the political guidance to enable you to get things done.<br /><br />Through powerful self-assessment exercises with intriguing titles such as ""Power Inside vs. Power Outside,"" ""Developing Creative Continuity,"" and ""Finding Your Truth,"" readers learn to release their creative spirit at work and tap reserves of energy, vision, and passion. The Artists' Way at Work will help you excel in your job, launch the business of your dreams, or find the career you love. Best of all, you will learn to ""live in the paradox"" -- to develop a personal philosophy of excellence that sustains you, whatever the future holds.<br /><br />The processes in this book are rooted in cutting-edge principles of human development, organizational behavior, and the arts. They have been rigorously tested among business audiences and will unleash a degree of satisfaction at work (and in life) you may never have believed possible. For every one of us who works, The Artists' Way at Work reveals a completely new way to thrive.",4.06,304,Kindle Edition, ,1,https://www.goodreads.com/book/show/19330246-artists-way-at-work,https://www.goodreads.com/book/show/19330246-artists-way-at-work
