id,title,isbn,isbn13,asin,kindle_asin,country_code,image_url,small_image_url,large_image_url,publication_year,publication_month,publication_day,publisher,language_code,is_ebook,description,average_rating,num_pages,format,edition_information,text_reviews_count,url,link
206790,سیاوش خوانی, , , , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1508095475l/206790._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1508095475l/206790._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1508095475l/206790.jpg,1993,,,روشنگران و مطالعات زنان,per,false,عنوان: سیاوش خوانی - فیلمنامه و نیز برای اجرای زنده در توس فردوسی و میدانهای بزرگ همه ی روستاها و پهنه ی میان چادرهای همه ی ایلها؛ نویسنده: بهرام بیضایی؛ تهران، انتشارات روشنگران و مطالعات زنان، 1372؛ در 230 ص؛ شابک: 9645512441؛ چاپ دوم 1376؛ چاپ ششم 1391؛ شابک: 9789645512441؛ موضوع: اقتباس از داستان سیاوش شاهنامه ابوالقاسم فردوسی - فیلمنامه -- نمایشنامه قرن 20 م,4.11,230,Paperback, ,28,https://www.goodreads.com/book/show/206790._,https://www.goodreads.com/book/show/206790._
206796,Josie and Jack,0618441433,9780618441433, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1439269772l/206796._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1439269772l/206796._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1439269772l/206796._SY475_.jpg,2005,2,4,Mariner Books,eng,false,"In Josie and Jack, Kelly Braffet gives us a deliciously dark, suspenseful debut novel in the tradition of Patricia Highsmith.<br /><br />Beautiful, brilliant, and inseparable, Josie and Jack Raeburn live a secluded, anarchic existence in their decaying western Pennsylvania home. The only adult in their lives is their rage-prone father, a physicist, whose erratic behavior finally drives them away. Without a moral compass to guide them, Jack leads Josie into a menacing world of wealth, eroticism, and betrayal. His sociopathic tendencies emerge, and soon Josie must decide which is stronger: the love and devotion she feels for her brother or her will to survive.<br /><br />From its opening page to its shocking climax, this contemporary Hansel and Gretel story is compulsively readable and hugely entertaining.",3.59,256,Paperback, ,236,https://www.goodreads.com/book/show/206796.Josie_and_Jack,https://www.goodreads.com/book/show/206796.Josie_and_Jack
206808,مسافران، فیلم‌نامه, , , , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172682573l/206808.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172682573l/206808.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172682573l/206808.jpg,1989,,,روشنگران,,false,فیلمنامه,3.63, , , ,14,https://www.goodreads.com/book/show/206808._,https://www.goodreads.com/book/show/206808._
206841,اشغال، فیلم‌نامه,9646751571, , , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1200110849l/206841._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1200110849l/206841._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1200110849l/206841.jpg,2002,,,انتشارات روشنگران و مطالعات زنان,,false,Screenplay,3.73,152, , ,13,https://www.goodreads.com/book/show/206841._,https://www.goodreads.com/book/show/206841._
206854,پرده نئی، فیلم‌نامه,9645512379, , , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1200177655l/206854._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1200177655l/206854._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1200177655l/206854.jpg,1992,,,روشنگران,per,false,فیلمنامه، نوشته شده در سال 1365 و 1370,3.99,176, , ,26,https://www.goodreads.com/book/show/206854._,https://www.goodreads.com/book/show/206854._
206893,True West,0573617287,9780573617287, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388256474l/206893._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388256474l/206893._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388256474l/206893.jpg,2010,3,26,"Samuel French, Inc.",eng,false,"This American classic explores alternatives that might spring from the demented terrain of the California landscape. Sons of a desert dwelling alcoholic and a suburban wanderer clash over a film script. Austin, the achiever, is working on a script he has sold to producer Sal Kimmer when Lee, a demented petty thief, drops in. He pitches his own idea for a movie to Kimmer, who then wants Austin to junk his bleak, modern love story and write Lee's trashy Western tale.",3.71,76,Paperback, ,312,https://www.goodreads.com/book/show/206893.True_West,https://www.goodreads.com/book/show/206893.True_West
206900,مرگ یزدگرد,9645512182,9789645512185, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1504522081l/206900._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1504522081l/206900._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1504522081l/206900.jpg,1980,,,روشنگران و مطالعات زنان,per,false,بهرام بیضایی (زاده ۵ دی ماه ۱۳۱۷ در تهران) کارگردان سینما، تئاتر، نمایش‌نامه‌نویس، فیلم‌نامه‌نویس و پژوهشگر ایرانی است. بیضایی علاوه بر کارگردانی و نمایش‌نامه‌نویسی در سینما عرصه‌های دیگری چون تدوین، ساخت عنوان‌بندی و تهیه‌کنندگی را هم تجربه کرده است. وی کارگردان برخی از بهترین و ماندگارترین آثار سینمای تاریخ ایران است. چریکه تارا، مرگ یزدگرد، باشو غریب کوچک، شاید وقتی دیگر، مسافران و سگ‌کشی از مهم‌ترین آثار وی هستند. بیضایی از لوازم قصه‌ها و شکل‌های کهن، قصه‌ی خود را باز می‌سازد و در این راه آن‌چنان پیش می‌رود که قابلیت‌های کلاسیک قصه‌ی اولیه به سرعت در بازسازی نمایشی رنگ می‌بازند و یا دلالت‌‌های معنایی دیگری به خود می‌گیرند؛,4.25,72,Paperback, ,135,https://www.goodreads.com/book/show/206900._,https://www.goodreads.com/book/show/206900._
206921,Gasping for Airtime: Two Years in the Trenches of Saturday Night Live,1401308015,9781401308018, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1438266620l/206921._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1438266620l/206921._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1438266620l/206921._SY475_.jpg,2005,7,20,Hachette Books,en-US,false,"Now in paperback, the revelatory and surprising memoir of life behind the scenes at <i>Saturday Night Live</i>, by former cast member Jay Mohr his insider account of the inner workings of <i>Saturday Night Live</i> provides the scoop on quirky guests, pitch meetings, fake pitch meetings, rehearsals, cast members, live broadcasts, and of course, getting airtime. Refreshingly honest and laugh-out-loud funny, this book will appeal to fans of Jay Mohr, devotees of <i>Saturday Night Live</i>, and young comics yearning for stand-up stardom.",3.35,304,Paperback, ,134,https://www.goodreads.com/book/show/206921.Gasping_for_Airtime,https://www.goodreads.com/book/show/206921.Gasping_for_Airtime
206922,هشتمین سفر سندباد, , , , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172683492l/206922.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172683492l/206922.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172683492l/206922.jpg,1971,,,جوانه,per,false,نمایشنامه<br />نوشته و تکثیر تابستان 1343,3.93,113, , ,10,https://www.goodreads.com/book/show/206922._,https://www.goodreads.com/book/show/206922._
206947,پرده‌خانه, ,9789645512387, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1530955777l/206947._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1530955777l/206947._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1530955777l/206947._SX318_.jpg,1993,,,روشنگران و مطالعات زنان,per,false,نمایشنامه<br />نوشته شده در مهرماه 1363,4.00,247,Paperback, ,22,https://www.goodreads.com/book/show/206947._,https://www.goodreads.com/book/show/206947._
206960,نمایش در ایران, ,9789646751095, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1539370362l/206960._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1539370362l/206960._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1539370362l/206960._SX318_.jpg,2000,,,انتشارات روشنگران و مطالعات زنان,per,false,,4.27,224,Paper back, ,18,https://www.goodreads.com/book/show/206960._,https://www.goodreads.com/book/show/206960._
206962,Hop On Pop,0007158491,9780007158492, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327947739l/206962._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327947739l/206962._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327947739l/206962.jpg,2003,5,6,HarperCollins Publishers,eng,false,"This charming book introduces young children to words that rhyme, such as Hop and Pop, Cup and Pup, Mouse and House, Tall and Small. And once they have learned to recognize one word, children soon find to their delight they can read another simply by changing the first letter.",3.98,64,Paperback,Dr. Seuss Blue Back Books,1108,https://www.goodreads.com/book/show/206962.Hop_On_Pop,https://www.goodreads.com/book/show/206962.Hop_On_Pop
