id,title,isbn,isbn13,asin,kindle_asin,country_code,image_url,small_image_url,large_image_url,publication_year,publication_month,publication_day,publisher,language_code,is_ebook,description,average_rating,num_pages,format,edition_information,text_reviews_count,url,link
29704,On Beauty,0241142938,9780241142936, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1168045093l/29704._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1168045093l/29704._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1168045093l/29704._SY475_.jpg,2005,6,4,Hamish Hamilton,eng,false,"On Beauty by Zadie Smith, author of the prize-winning White Teeth, is a funny, powerful and moving story about love and family. Why do we fall in love with the people we do? Why do we visit our mistakes on our children? What makes life truly beautiful? Set in New England mainly and London partly, On Beauty concerns a pair of feuding families - the Belseys and the Kipps - and a clutch of doomed affairs. It puts low morals among high ideals and asks some searching questions about what life does to love. For the Belseys and the Kipps, the confusions - both personal and political - of our uncertain age are about to be brought close to home: right to the heart of family.",3.73,445,Hardcover, ,73,https://www.goodreads.com/book/show/29704.On_Beauty,https://www.goodreads.com/book/show/29704.On_Beauty
29705,The Book of Other People,0143038184,9780143038184, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386922149l/29705._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386922149l/29705._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386922149l/29705.jpg,2008,1,2,Penguin Books,eng,false,"<b>A stellar host of writers explore the cornerstone of fiction writing: character</b> <br /><br /><i>The Book of Other People</i> is about character. Twenty-five or so outstanding writers have been asked by Zadie Smith to make up a fictional character. By any measure, creating character is at the heart of the fictional enterprise, and this book concentrates on writers who share a talent for making something recognizably human out of words (and, in the case of the graphic novelists, pictures). But the purpose of the book is variety: straight ""realism""-if such a thing exists-is not the point. There are as many ways to create character as there are writers, and this anthology features a rich assortment of exceptional examples. <br /><br /><b>The writers featured in <i>The Book of Other People</i> include:</b><br /> Aleksandar Hemon<br /> Nick Hornby<br /> Hari Kunzru<br /> Toby Litt<br /> David Mitchell<br /> George Saunders<br /> Colm Tóibín<br /> Chris Ware, and more",3.46,304,Paperback, ,353,https://www.goodreads.com/book/show/29705.The_Book_of_Other_People,https://www.goodreads.com/book/show/29705.The_Book_of_Other_People
29720,Doubling the Point: Essays and Interviews,0674215184,9780674215184, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386923101l/29720._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386923101l/29720._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386923101l/29720.jpg,1992,8,12,Harvard University Press,en-US,false,"<i>Nadine Gordimer</i> has written of <i>J.M. Coetzee</i> that his ""vision goes to the nerve-centre of being. What he finds there is more than most people will ever know about themselves, and he conveys it with a brilliant writer's mastery of tension and elegance"". <br /><i>Doubling the Point</i> takes the reader to the center of that vision. These essays and interviews, documenting Coetzee's longtime engagement with his own culture, and with modern culture in general, constitute a literary autobiography. Centrally concerned with the form and content of fiction, <i>Doubling the Point</i> provides insight into the significance of certain writers (particularly modernists such as Kafka, Musil, and Beckett), the value of intellectual movements (from structuralism and structural linguistics on through deconstruction), and the issues of political involvement and responsibility - not only for Coetzee's own work, but for fiction writing in general. <br />In interviews prefacing each section of the book, Coetzee reflects on the essays to follow and relates them to his life and work. In these interviews editor <i>David Attwell</i> prompts from Coetzee answers of depth and interest. <br />The result is the story of a fiction writer's intellectual development, and of an intellectual's literary development. It is the story of how one writer has moved through the scholarly and political trends of the last 30 years, carefully assessing their applications and limitations, and through this experience forged for himself a unique and powerful literary voice informed in equal parts by life and learning.",4.07,438,Paperback, ,2,https://www.goodreads.com/book/show/29720.Doubling_the_Point,https://www.goodreads.com/book/show/29720.Doubling_the_Point
29738,Patrimony,0679752935,9780679752936, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1364685288l/29738._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1364685288l/29738._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1364685288l/29738.jpg,1996,6,3,Vintage,eng,false,"<i>Patrimony</i>, a true story, touches the emotions as strongly as anything Philip Roth has ever written. Roth watches as his eighty-six-year-old father—famous for his vigor, charm, and his repertoire of Newark recollections—battles with the brain tumor that will kill him. The son, full of love, anxiety, and dread, accompanies his father through each fearful stage of his final ordeal, and, as he does so, discloses the survivalist tenacity that has distinguished his father's long, stubborn engagement with life.",4.19,240,Paperback, ,215,https://www.goodreads.com/book/show/29738.Patrimony,https://www.goodreads.com/book/show/29738.Patrimony
29744,"Goodbye, Columbus and Five Short Stories",0679601597,9780679601593, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408068287l/29744._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408068287l/29744._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408068287l/29744.jpg,1995,5,2,Modern Library,eng,false,"Neil Klugman and pretty, spirited Brenda Patimkin - he of poor Newark, she of suburban Short Hills - meet one summer and dive into an affair that is as much about social class and suspicion as it is about love. The novella, the first book published by Phillip Roth, explores issues of both class and Jewish assimilation into American culture. It won the National Book Award in 1960.<br /><br />©1993 Phillip Roth (P)2009",3.86,320,Hardcover, ,719,https://www.goodreads.com/book/show/29744.Goodbye_Columbus_and_Five_Short_Stories,https://www.goodreads.com/book/show/29744.Goodbye_Columbus_and_Five_Short_Stories
29746,When She Was Good,0679759255,9780679759256, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348992767l/29746._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348992767l/29746._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348992767l/29746.jpg,1995,1,31,Vintage,eng,false,"In this funny and chilling novel, the setting is a small town in the 1940s Midwest, and the subject is the heart of a wounded and ferociously moralistic young woman, one of those implacable American moralists whose ""goodness"" is a terrible disease. <br /><br />When she was still a child, Lucy Nelson had her alcoholic failure of a father thrown in jail. Ever since then she has been trying to reform the men around her, even if that ultimately means destroying herself in the process. With his unerring portraits of Lucy and her hapless, childlike husband, Roy, Roth has created an uncompromising work of fictional realism, a vision of provincial American piety, yearning, and discontent that is at once pitiless and compassionate.",3.55,320,Paperback, ,160,https://www.goodreads.com/book/show/29746.When_She_Was_Good,https://www.goodreads.com/book/show/29746.When_She_Was_Good
29748,Shop Talk: A Writer and His Colleagues and Their Work,0375714138,9780375714139, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320447890l/29748._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320447890l/29748._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320447890l/29748.jpg,2002,10,8,Vintage,eng,false,"In Philip Roth’s intimate intellectual encounters with an international and diverse cast of writers, they explore the importance of region, politics and history in their work and trace the imaginative path by which a writer’s highly individualized art is informed by the wider conditions of life.<br /><br />With Primo Levi, Roth discusses the stubborn core of rationality that helped the Italian chemist-writer survive the demented laboratory of Auschwitz. With Milan Kundera, he analyzes the mix of politics and sexuality that made him the most subversive writer in communist Czechoslovakia. With Edna O’Brien, he explores the circumstances that have forced generations of Irish writers into exile. Elsewhere Roth offers appreciative portraits of two friends—the writer Bernard Malamud and the painter Philip Guston—at the end of their careers, and gives us a masterful assessment of the work of Saul Bellow. Intimate, charming, and crackling with ideas about the interplay between imagination and the writer’s historical situation, <b>Shop Talk</b> is a literary symposium of the highest level, presided over by America’s foremost novelist.",3.71,160,Paperback, ,19,https://www.goodreads.com/book/show/29748.Shop_Talk,https://www.goodreads.com/book/show/29748.Shop_Talk
29755,Our Gang: Starring Trick and His Friends,0099389118,9780099389118, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356125485l/29755._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356125485l/29755._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356125485l/29755.jpg,1994,11,3,Vintage,en-GB,false,"<b>'Disturbing, logical and very funny... In short, a masterpiece' <i>New York Times Book Review</i></b><br /><br />A ferocious political satire in the great tradition of Jonathan Swift and Mark Twain, <i>Our Gang</i> is Philip Roth's brilliantly acerbic response to the phenomenon of Richard M. Nixon.<br /><br />In the character of Trick E. Dixon, Roth portrays an American president who outdoes the severest cynic; a peace-loving Quaker and believer in the sanctity of human life who doesn't have a problem with killing unarmed women and children. A master politician with an honest sneer, he finds himself battling the Boy Scouts, declaring war on pro-pornography Denmark, all the time trusting in the basic indifference of the voting public.<br /><br />Tricky is the unprincipled self-seeker who hides his heartlessness behind the anaesthetising clichés of high office, whose public language is a merciless parody of that 'candid' Presidential prose which is merely double-talk, or as Orwell put it, 'pure wind'.",3.39,208,Paperback, ,4,https://www.goodreads.com/book/show/29755.Our_Gang,https://www.goodreads.com/book/show/29755.Our_Gang
29788,For the Relief of Unbearable Urges,0375704434,9780375704437, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388236876l/29788._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388236876l/29788._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388236876l/29788.jpg,2000,3,21,Vintage,eng,false,"A work of stunning authority and imagination - a book that is as wondrous and joyful as it is wrenchingly sad, and that heralds the arrival of a profoundly gifted new storyteller.<br /><br />Already sold in eight countries around the world, these nine energized, irreverent stories from Nathan Englander introduce an astonishing new talent. <br /><br />In Englander's amazingly taut and ambitious ""The Twenty-seventh Man,"" a clerical error lands earnest, unpublished Pinchas Pelovits in prison with twenty-six writers slated for execution at Stalin's command, and in the grip of torture Pinchas composes a mini-masterpiece, which he recites in one glorious moment before author and audience are simultaneously annihilated. In ""The Gilgul of Park Avenue,"" a Protestant has a religious awakening in the back of a New York taxi. In the collection's hilarious title story, a Hasidic man incensed by his wife's interminable menstrual cycle gets a dispensation from his rabbi to see a prostitute. <br /><br />The stories in For the Relief of Unbearable Urges are powerfully inventive and often haunting, steeped in the weight of Jewish history and in the customs of Orthodox life. But it is in the largeness of their spirit-- a spirit that finds in doubt a doorway to faith, that sees in despair a chance for the heart to deepen--and in the wisdom that so prodigiously transcends the author's twenty-eight years, that these stories are truly remarkable. Nathan Englander envisions a group of Polish Jews herded toward a train bound for Auschwitz and in a deft imaginative twist turns them into acrobats tumbling out of harm's way; he takes an elderly wigmaker and makes her, for a single moment, beautiful. Again and again, Englander does what feels impossible: he finds, wherever he looks, a province beyond death's dominion.<br /><br />For the Relief of Unbearable Urges is a work of stunning authority and imagination--a book that is as wondrous and joyful as it is wrenchingly sad, and that heralds the arrival of a profoundly gifted new storyteller.",3.93,205,Paperback, ,231,https://www.goodreads.com/book/show/29788.For_the_Relief_of_Unbearable_Urges,https://www.goodreads.com/book/show/29788.For_the_Relief_of_Unbearable_Urges
29791,The Ministry of Special Cases,0375404937,9780375404931, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1421348471l/29791._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1421348471l/29791._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1421348471l/29791.jpg,2007,4,24,Knopf Publishing Group,eng,false,"In the heart of Argentina’s Dirty War, Kaddish Poznan struggles with a son who won’t accept him; strives for a wife who forever saves him; and spends his nights protecting the good name of a community that denies his existence--and denies a checkered history that only Kaddish holds dear.<br /><br />The long-awaited novel from Nathan Englander, author of For the Relief of Unbearable Urges. Englander’s wondrous and much-heralded collection of stories won the 2000 Pen/Malamud Award and was translated into more than a dozen languages. <br /><br />From its unforgettable opening scene in the darkness of a forgotten cemetery in Buenos Aires, The Ministry of Special Cases casts a powerful spell. In the heart of Argentina’s Dirty War, Kaddish Poznan struggles with a son who won’t accept him; strives for a wife who forever saves him; and spends his nights protecting the good name of a community that denies his existence--and denies a checkered history that only Kaddish holds dear. When the nightmare of the disappeared children brings the Poznan family to its knees, they are thrust into the unyielding corridors of the Ministry of Special Cases, the refuge of last resort. <br /><br />Nathan Englander’s first novel is a timeless story of fathers and sons. In a world turned upside down, where the past and the future, the nature of truth itself, all take shape according to a corrupt government’s whims, one man--one spectacularly hopeless man--fights to overcome his history and his name, and, if for only once in his life, to put things right. Here again are all the marvelous qualities for which Englander’s first book was immediately beloved: his exuberant wit and invention, his cosmic sense of the absurd, his genius for balancing joyfulness and despair. Through the devastation of a single family, Englander captures, indelibly, the grief of a nation. The Ministry of Special Cases, like Englander’s stories before it, is a celebration of our humanity, in all its weakness, and--despite that--hope.",3.67,339,Hardcover, ,374,https://www.goodreads.com/book/show/29791.The_Ministry_of_Special_Cases,https://www.goodreads.com/book/show/29791.The_Ministry_of_Special_Cases
29794,"One Day in September: The Full Story of the 1972 Munich Olympics Massacre and the Israeli Revenge Operation ""Wrath of God""",1559708131,9781559708135, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348796988l/29794._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348796988l/29794._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348796988l/29794.jpg,2006,1,4,Arcade Publishing,en-US,false,"At 4:30 a.m. on September 5, 1972, a band of Palestinian terrorists took eleven Israeli athletes and coaches hostage at the Summer Olympics in Munich. More than 900 million viewers followed the chilling, twenty-hour event on television, as German authorities desperately negotiated with the terrorists. Finally, late in the evening, two helicopters bore the terrorists and their surviving hostages to Munichs little-used Fürstenfeldbruck airfield, where events went tragically awry. Within minutes all of the Israeli athletes, five of the terrorists, and one German policeman were dead. Why did the rescue mission fail so miserably? And why were the reports compiled by the German authorities concealed from the public for more than two decades? Reeves takes on a catastrophe that permanently shifted the political spectrum with a fast-paced narrative that covers the events detail by detail. Based on years of exhaustive research, One Day in September is the definitive account of one of the most devastating and politically explosive tragedies of the late twentieth century, one that set the tone for nearly thirty years of renewed conflict in the Middle East.",4.09,336,Paperback, ,51,https://www.goodreads.com/book/show/29794.One_Day_in_September,https://www.goodreads.com/book/show/29794.One_Day_in_September
29800,"Scott Pilgrim, Volume 1: Scott Pilgrim's Precious Little Life",1932664084,9781932664089, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348109012l/29800._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348109012l/29800._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348109012l/29800.jpg,2004,8,18,Oni Press,eng,false,"Scott Pilgrim's life is totally sweet. He's 23 years old, he's in a rockband, he's ""between jobs"" and he's dating a cute high school girl. Nothing could possibly go wrong, unless a seriously mind-blowing, dangerously fashionable, rollerblading delivery girl named Ramona Flowers starts cruising through his dreams and sailing by him at parties. Will Scott's awesome life get turned upside-down? Will he have to face Ramona's seven evil ex-boyfriends in battle? The short answer is yes. The long answer is Scott Pilgrim, Volume 1: Scott Pilgrim's Precious Little Life",4.17,168,Paperback, ,3467,https://www.goodreads.com/book/show/29800.Scott_Pilgrim_Volume_1,https://www.goodreads.com/book/show/29800.Scott_Pilgrim_Volume_1
29867,The Elements of Style, , , , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1299120902l/29867._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1299120902l/29867._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1299120902l/29867.jpg,2000,,,Longman Publishing Group,eng,false,"'The Elements of Style' (1918), by William Strunk, Jr., is an American English writing style guide. It is the best-known, most influential prescriptive treatment of English grammar and usage, and often is required reading and usage in U.S. high school and university composition classes. This edition of 'The Elements of Style' details eight elementary rules of usage, ten elementary principles of composition, ""a few matters of form"", and a list of commonly misused words and expressions.",4.16,105,Paperback,Fourth Edition,241,https://www.goodreads.com/book/show/29867.The_Elements_of_Style,https://www.goodreads.com/book/show/29867.The_Elements_of_Style
