id,title,isbn,isbn13,asin,kindle_asin,country_code,image_url,small_image_url,large_image_url,publication_year,publication_month,publication_day,publisher,language_code,is_ebook,description,average_rating,num_pages,format,edition_information,text_reviews_count,url,link
21947015,Juego de espejos,8498385768,9788498385762, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397823474l/21947015._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397823474l/21947015._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397823474l/21947015.jpg,2014,4,,Salamandra,spa,false,"La explosión de un pequeño artefacto frente a un almacén vacío, en pleno centro de Vigàta, y la consiguiente investigación puesta en marcha por el comisario Montalbano y su equipo, precipitan una serie de acontecimientos que se suceden de forma caótica y vertiginosa: pistas contradictorias, cartas anónimas, delaciones misteriosas... Montalbano tiene la sensación de que alguien pretende guiar sus pasos, confundirlo y manejarlo como si fuera una marioneta, alejándolo de la verdad de los hechos. Y cuando además entra en escena Liliana, su nueva vecina, una mujer de rompe y rasga cuyo marido se halla a menudo ausente por razones de trabajo, Salvo se encontrará inmerso en un mar de confusión que dificultará su trabajo más allá de lo tolerable.<br /><br />Realidad e ilusión se confunden en esta última entrega del comisario Salvo Montalbano, en la que Andrea Camilleri rememora la magistral escena de los espejos de La dama de Shanghai, de Orson Welles, en la que sólo una de las imágenes es la auténtica. Para escapar de este laberinto de reflejos, Montalbano habrá de recurrir a su veteranía y su finísima intuición, sin perder nunca el irreverente sentido del humor que lo caracteriza.",3.94,222,Paperback, ,7,https://www.goodreads.com/book/show/21947015-juego-de-espejos,https://www.goodreads.com/book/show/21947015-juego-de-espejos
21947191,"Filthy Beautiful Lies (Filthy Beautiful Lies, #1)", , , , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1406311588l/21947191._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1406311588l/21947191._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1406311588l/21947191.jpg,2014,8,18,Kendall Ryan Books ,eng,true,"<b>
  <i>**Warning: this book contains an addictively filthy alpha male who will dampen your panties and own your days and nights. Proceed at your own risk.**</i>
</b><br /><br /><b>Meet Colton Drake</b>...<br /><br />I have no idea why she auctioned off her virginity for a cool mill. Regardless, I’m now the proud new owner of a perfectly intact hymen. A lot of good that will do me. I have certain tastes, certain sexual proclivities. My cock is a bit more discriminatory than most. And training a virgin takes finesse and patience – both of which I lack.<br /><br /><b>Sophie Evans</b> has been backed into a corner. With her sister’s life hanging in the balance, the only choice is to claw her way out, even if that means selling her virginity to the highest bidder at an exclusive erotic club. When Colton Drake takes her home, she quickly learns nothing is as it seems with this beautifully troubled man. Being with him poses challenges she never expected, and pushes her to want things she never anticipated. <br /><br /><b>
  <i>A sinfully seductive erotic romance where everything has a price and the cost of love is the highest of all from New York Times &amp; USA Today bestselling author, Kendall Ryan.</i>
</b>",4.01,309,Kindle Edition, ,1356,https://www.goodreads.com/book/show/21947191-filthy-beautiful-lies,https://www.goodreads.com/book/show/21947191-filthy-beautiful-lies
21947925,A Bedside Book of Early Sherlockian Parodies and Pastiches,1780926308,9781780926308, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397845071l/21947925._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397845071l/21947925._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397845071l/21947925.jpg,2014,4,28,MX Publishing,eng,false,"More parodies have been written targeting Sherlock Holmes than anyone else dead or alive, fictional or real. James M. Barrie, the author of Peter Pan, started it all back in the early 1890's and Sherlockian parody has been coming out regularly ever since, right into the age of the internet. <br />While Sherlock's creator Sir Arthur Conan Doyle lived, close to 400 appeared in Britain and America. In these early parodies, Sherlock is off on the wrong track in the great Coleslaw mystery, struggling with the disappearance of the President's Whisker, rescuing that damsel in distress, Elsa Lohengrin, and even delving into the spirit world---and much more.<br />Mark Twain, the Mr. Dooley of Finley Peter Dunne, Kenneth Grahame's Ratty of The Wind in the Willows, John Kendrick Bangs, Bret Harte, Ring Lardner, C. K. Chesterton, and O. Henry all contributed to this early Bedside collection. Sherlock turns up at Wellseley College and Yale, Hades and The Garden of Eden, Peoria and the Oklahoma Territory, in the trenches of War I and often in his familiar Baker Street hangout.<br />Sherlockian Charles Press began collecting these early lampoons as a hobby after retiring from Michigan State University. He is the author of two Sherlockian monographs, Parodies and Pastiches, Buzzing Round Sir Arthur Conan Doyle, and Looking Over Sir Arthur's Shoulder, and ""When Did Arthur Conan Doyle Meet Jean Leckie?"" in The Baker Street Journal.",4.50,356,Paperback, ,3,https://www.goodreads.com/book/show/21947925-a-bedside-book-of-early-sherlockian-parodies-and-pastiches,https://www.goodreads.com/book/show/21947925-a-bedside-book-of-early-sherlockian-parodies-and-pastiches
21950079,Julius Caesar (Folger Shakespeare Library), , ,B00IWTWDC4, ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397911338l/21950079._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397911338l/21950079._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397911338l/21950079.jpg,2014,10,15,Simon & Schuster,en-US,true,"Folger Shakespeare Library <br /> The world's leading center for Shakespeare studies <br /> <b>Each edition includes:</b> <br /><br /> � Freshly edited text based on the best early printed version of the play <br /> � Full explanatory notes conveniently placed on pages facing the text of the play <br /> � Scene-by-scene plot summaries <br /> � A key to famous lines and phrases <br /> � An introduction to reading Shakespeare's language <br /> � An essay by an outstanding scholar providing a modern perspective on the play <br /> � Illustrations from the Folger Shakespeare Library's vast holdings of rare books <br /> Essay by Coppélia Kahn <br /> The Folger Shakespeare Library in Washington, D.C., is home to the world's largest collection of Shakespeare's printed works, and a magnet for Shakespeare scholars from around the globe. In addition to exhibitions open to the public throughout the year, the Folger offers a full calendar of performances and programs.",3.69,307,Kindle Edition, ,7,https://www.goodreads.com/book/show/21950079-julius-caesar,https://www.goodreads.com/book/show/21950079-julius-caesar
21950366,مرد بالشی,9642434480,9789642434480, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397918787l/21950366._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397918787l/21950366._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397918787l/21950366.jpg,2013,,,انتشارات افراز,per,false,A writer in a totalitarian state is interrogated about the gruesome content of his short stories and their similarities to a number of child-murders that are happening in his town.,4.36,160,Paperback, ,57,https://www.goodreads.com/book/show/21950366,https://www.goodreads.com/book/show/21950366
21953315,El castillo, ,9788420683508, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397986398l/21953315._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397986398l/21953315._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397986398l/21953315.jpg,2014,,,Alianza Editorial,spa,false,"El clima y la idea dramática que informan ""El castillo"" son los que nutren toda la obra narrativa de Franz Kafka (1883-1924): un mundo exterior que, pese a conservar todas las notas que lo hacen reconocible, es objeto de una mutación que lo transforma cualitativamente; una secuencia de acontecimientos incomprensible para quien la padece pero que esconde una necesidad ineluctable; la inoperancia, en fin, de la voluntad y el entendimiento humanos para comprender ese medio hostil y doblegarlo.Traducción de Miguel Sáenz",3.96,424,Paperback, ,5,https://www.goodreads.com/book/show/21953315-el-castillo,https://www.goodreads.com/book/show/21953315-el-castillo
21954245,La sonata del silencio, ,9788408127055, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398015479l/21954245._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398015479l/21954245._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398015479l/21954245.jpg,2014,4,29,Planeta,spa,false,"Marta Ribas tenía un futuro prometedor cuando conoció a Antonio, pero una lealtad mal entendida trastocará sus vidas. Cuando Antonio cae enfermo, Marta se ve obligada a ponerse a trabajar, exponiéndose a las murmuraciones del vecindario y a la indignación del esposo, humillado en su hombría. Pero a Marta se le presenta una inesperada oportunidad que le permitirá salvar su propia supervivencia y la de su hija, y encontrar, por fin, su lugar en el mundo.<br /><br />La sonata del silencio es una novela de pasión, celos y sueños anhelados. Es la historia de una España de posguerra, de castañeras y carboneros, de cócteles en Chicote y de medias de nailon de estraperlo. Es un edificio cualquiera donde la riqueza y la pobreza, el triunfo y el fracaso solo están separados por un tabique.",4.17,896,Hardcover, ,64,https://www.goodreads.com/book/show/21954245-la-sonata-del-silencio,https://www.goodreads.com/book/show/21954245-la-sonata-del-silencio
21954673,La sociedad del cansancio, , ,B00FOWPHM0, ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398025928l/21954673._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398025928l/21954673._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398025928l/21954673.jpg,,,,Herder,spa,true,"Byung-Chul Han, una de las voces filosóficas más innovadoras que ha surgido en Alemania recientemente, afirma en este inesperado best seller, cuya primera tirada se agotó en unas semanas, que la sociedad occidental está sufriendo un silencioso cambio de paradigma: el exceso de positividad está conduciendo a una sociedad del cansancio. Así como la sociedad disciplinaria foucaultiana producía criminales y locos, la sociedad que ha acuñado el eslogan Yes We Can produce individuos agotados, fracasados y depresivos. Según el autor, la resistencia solo es posible en relación con la coacción externa. La explotación a la que uno mismo se somete es mucho peor que la externa, ya que se ayuda del sentimiento de libertad. Esta forma de explotación resulta, asimismo, mucho más eficiente y productiva debido a que el individuo decide voluntariamente explotarse a sí mismo hasta la extenuación. Hoy en día carecemos de un tirano o de un rey al que oponernos diciendo No. En este sentido, obras como Indignaos, de Stéphane Hessel, no son de gran ayuda, ya que el propio sistema hace desaparecer aquello a lo que uno podría enfrentarse. Resulta muy difícil rebelarse cuando víctima y verdugo, explotador y explotado, son la misma persona. Han señala que la filosofía debería relajarse y convertirse en un juego productivo, lo que daría lugar a resultados completamente nuevos, que los occidentales deberíamos abandonar conceptos como originalidad, genialidad y creación de la nada y buscar una mayor flexibilidad en el pensamiento: “todos nosotros deberíamos jugar más y trabajar menos, entonces produciríamos más”. ¿O es acaso una coincidencia que los chinos, para quienes originalidad y genialidad son conceptos desconocidos, sean los responsables de casi toda invención –desde la pasta hasta los fuegos artificiales- que ha dejado huella en Occidente? Sin embargo, esto no deja de ser para el autor una utopía inalcanzable para una sociedad en la que todos, incluso el ejecutivo mejor pagado, trabajamos como esclavos aplazando indefinidamente el ocio.",3.95,80,Kindle Edition, ,97,https://www.goodreads.com/book/show/21954673-la-sociedad-del-cansancio,https://www.goodreads.com/book/show/21954673-la-sociedad-del-cansancio
21955801,Born in the Bronx,3941376160, , , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442517445l/21955801._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442517445l/21955801._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442517445l/21955801._SX318_.jpg,2010,3,1,EDEL,en-US,false,"Hip hop first became a part of the mainstream music industry in the early 1980s, when major record labels released albums from such accessible groups as Run DMC and the Sugarhill Gang. But the true origins of one of the most powerful pop-cultural influences in the world are in the spontaneous, progressive musical culture that grew out of tough Bronx neighborhoods of the 1970s and led to a renaissance of poetry, music, and fashion.Through years of research, writer and curator Johan Kugelberg has pulled together the scattered remains of a movement that never had its eye on posterity. The book includes the improvisational artwork of previously unpublished street flyers of the era, Polaroids buried for decades in basements across the Bronx, and testimonials from influential figures such as Tony Tone, LA Sunshine, and Charlie Chase. Through the work of pioneering hip-hop photographer Jow Conzo–the man <i>The New York Times</i> calls “the chronicler who took hip hop’s baby pictures”–<i>Born in the Bronx </i>presents a unique introduction to an explosive and experimental period in music history.",4.32, ,Perfect Paperback, ,1,https://www.goodreads.com/book/show/21955801-born-in-the-bronx,https://www.goodreads.com/book/show/21955801-born-in-the-bronx
21965059,The Bear Ate Your Sandwich,0375858601,9780375858604, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403199685l/21965059._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403199685l/21965059._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403199685l/21965059.jpg,2015,1,6,Alfred A. Knopf,eng,false,"<b>Bear meets sandwich, adventure ensues. . . . A sly classic-in-the-making for fans of Jon Klassen, Peter Brown, and Mo Willems.</b><br /><b> </b><br /><i>By now I think you know what happened to your sandwich. </i><br /><i>But you may not know </i>how <i>it happened.</i><br /><i>So let me tell you.</i><br /><i>It all started with the bear . . .</i><br />  <br /> So begins Julia Sarcone-Roach’s delicious tale of a bear, lost in the city, who happens upon an unattended sandwich in the park. The bear’s journey from forest to city and back home again is full of happy accidents, funny encounters, and sensory delights. The story is so engrossing, it’s not until the very end that we begin to suspect this is a TALL tale. <br />  <br /> The wonderfully told story, spectacular illustrations, and surprise ending make this Julia Sarcone-Roach’s best book to date. You’ll want to share it with your friends (and keep a close eye on your lunch).",4.12,32,Hardcover, ,531,https://www.goodreads.com/book/show/21965059-the-bear-ate-your-sandwich,https://www.goodreads.com/book/show/21965059-the-bear-ate-your-sandwich
