id,title,isbn,isbn13,asin,kindle_asin,country_code,image_url,small_image_url,large_image_url,publication_year,publication_month,publication_day,publisher,language_code,is_ebook,description,average_rating,num_pages,format,edition_information,text_reviews_count,url,link
33951,The Nanny Diaries,031237433X,9780312374334, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386921063l/33951._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386921063l/33951._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386921063l/33951.jpg,2007,2,6,St. Martin's Griffin,en-US,false,"WANTED:One young woman to take care of four-year-old boy.  Must be cheerful, enthusiastic, and selfless--bordering on masochistic.  Must relish sixteen-hour shifts with a deliberately nap-deprived preschooler.  Must love geting thrown up on, literally and figuratively, by everyone in his family.  Must enjoy the delicious anticipation of ridiculously erratic pay.  Mostly, must love being treated like fungus found growing out of employer's Hermes bag.  Those who take it personally need not apply. Who <i>wouldn't </i>want this job?  Struggling to graduate from NYU and afford her microscopic studio apartment, Nanny takes a position caring for the only son of the wealthy X family.  She rapidly learns the insane amount of juggling involved to ensure that a Park Avenue wife, who doesn't work, cook, clean, or raise her own child, has a smooth day.When the X's marriage begins to disintegrate, Nanny ends up involved way beyond the bounds of human decency or good taste.  Her tenure with the X family becomes a nearly impossible mission to maintain the mental health of their four-year-old, her own integrity, and, most important, her sense of humor.  Over nine tense months, Mrs. X and Nanny perform the age-old dance of decorum and power as they test the limits of modern-day servitude.",3.43,320,Paperback, ,39,https://www.goodreads.com/book/show/33951.The_Nanny_Diaries,https://www.goodreads.com/book/show/33951.The_Nanny_Diaries
33975,Animal E.R.: Extraordinary Stories Hope Healing from 1 World's Leading Veterinary Hospitals,0525945075,9780525945079, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1168478347l/33975._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1168478347l/33975._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1168478347l/33975.jpg,1999,11,1,Dutton Adult,eng,false,"Written in collaboration with the Tufts University School of Veterinary Medicine by a Boston Globe reporter and author who was granted rare access to their emergency ward, Animal ER takes us into the day-to-day drama of life on the front lines of veterinary medicine. In this premier animal facility, experts in the fields of surgery, internal medicine, cardiology, ophthalmology, and oncology provide care for patients of all shapes, sizes, and breeds. Here, operations using state-of-the-art technology go hand in hand with personal counseling for owners and pets in crisis.From a pygmy hedgehog with mites to an elephant with an eye problem to the Dalmatian who must undergo disc surgery for his back ... from the close calls to the second decisions that can save a life, Animal ER is a moving testament to the healing powers of love and medicine -- and to the timeless bond between people and their pets.",3.94,194,Hardcover, ,3,https://www.goodreads.com/book/show/33975.Animal_E_R_,https://www.goodreads.com/book/show/33975.Animal_E_R_
33993,Citizen Girl,0743266862,9780743266864, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442092219l/33993._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442092219l/33993._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442092219l/33993._SY475_.jpg,2005,10,4,Washington Square Press,en-US,false,"<b>Another biting satire from Emma McLaughlin and Nicola Kraus, authors of the <i>New York Times</i> bestseller <i>The Nanny Diaries</i>.</b> <br /> Working in a world where a college degree qualifies her to make photocopies and color-coordinate file folders, twenty-four-year-old Girl is struggling to keep up with the essential trinity of food, shelter, and student loans. So when she finally lands the job of her dreams she ignores her misgivings and concentrates on getting the job done...whatever that may be. <br /> Sharply observed and devastatingly funny, <i>Citizen Girl</i> captures with biting accuracy what it means to be young and female in the new economy. A personal glimpse into an impersonal world, <i>Citizen Girl</i> is edgy and heartfelt, an entertaining read that is startlingly relevant.",2.40,305,Paperback, ,579,https://www.goodreads.com/book/show/33993.Citizen_Girl,https://www.goodreads.com/book/show/33993.Citizen_Girl
34036,Mosby's Comprehensive Review for Veterinary Technicians,032301934X,9780323019347, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1168479341l/34036._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1168479341l/34036._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1168479341l/34036._SX318_.jpg,2002,12,18,Mosby,eng,false,"Written by vet techs for vet techs, this comprehensive review tool offers coverage of basic science, clinical science, diagnostics, applications, and professional areas. It concisely presents a review of the curriculum, starting at the basics learned first and progressing to the advanced concepts learned at the end. A true review format, this book features tools such as chapter outlines, learning outcomes, a glossary, and multiple-choice questions to aid readers' comprehension of material.<br />Concisely covers all areas of veterinary technology, including basic and clinical sciences, applications, patient management, nursing, nutrition, anesthesia and pharmacology, and professional practices and issues.<br />Written in an easy-to-use outline format with numerous tables to summarize information.<br />Includes coverage of large animals, birds, reptiles, lab animals, cats, and dogs.<br />Features chapter outlines, glossaries, learning outcomes, and review questions for material review.<br /><br />Content is enhanced, reflecting the expanding responsibilities that today's veterinary technicians encounter in genetics, small animal nursing, veterinary dentistry, zoonoses, emergency first aid, avian and reptile medicine, equine and ruminant surgery, anesthesia, and breeding, reproduction, and neonatal care.<br />Features more than 60 new illustrations, including a number of radiographs and cytology slides.<br />Includes chapters on cytology and ethics.<br />Presents a comprehensive review exam with nearly 300 questions.<br />Offers an appendix of resources, including American, Canadian, and International associations, registration of technicians, and internet sites.",4.45,480,Paperback, ,3,https://www.goodreads.com/book/show/34036.Mosby_s_Comprehensive_Review_for_Veterinary_Technicians,https://www.goodreads.com/book/show/34036.Mosby_s_Comprehensive_Review_for_Veterinary_Technicians
34051,Complete Verse,038526089X,9780385260893, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388349048l/34051._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388349048l/34051._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388349048l/34051.jpg,1989,1,27,Anchor,en-US,false,"Witty, profound, wildly funny, acerbic and occasionally savage, Rudyard Kipling's poems continue to delight readers of all ages. Included are both the familiar favorites and Kipling's lesser-known works. This is the only complete collection of Kipling's poems available in paperback.",4.20,864,Paperback, ,19,https://www.goodreads.com/book/show/34051.Complete_Verse,https://www.goodreads.com/book/show/34051.Complete_Verse
34053,Just So Stories,0517266555,9780517266557, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546075870l/34053._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546075870l/34053._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546075870l/34053.jpg,2003,8,5,Gramercy Books,eng,false,"Librarian's Note: Alternate cover edition can be found <a href=""https://www.goodreads.com/book/show/2052506.Just_So_Stories"" rel=""nofollow noopener"">here</a>.<br /><br />Twelve stories about animals, insects, and other subjects include How the Camel Got His Hump. The Butterfly That Stamped, and How the Alphabet Was Made..",4.06,210,Hardcover, ,870,https://www.goodreads.com/book/show/34053.Just_So_Stories,https://www.goodreads.com/book/show/34053.Just_So_Stories
34072,Jimmy Corrigan: The Smartest Kid on Earth,0224063979,9780224063975, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579239698l/34072._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579239698l/34072._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579239698l/34072._SX318_.jpg,2003,5,22,Jonathan Cape,,false,"<i>Jimmy Corrigan</i> has rightly been hailed as the greatest graphic novel ever to be published. It won the <i>Guardian</i> First Book Award 2001, the first graphic novel to win a major British literary prize.<br /><br />It is the tragic autobiography of an office dogsbody in Chicago who one day meets the father who abandoned him as a child. With a subtle, complex and moving story and the drawings that are as simple and original as they are strikingly beautiful, <i>Jimmy Corrigan</i> is a book unlike any other and certainly not to be missed.<br /><br /><br /><b>**ONE OF THE <i>GUARDIAN</i>'S 100 BEST BOOKS OF THE 21st CENTURY**</b>",4.09,380,Paperback, ,1051,https://www.goodreads.com/book/show/34072.Jimmy_Corrigan,https://www.goodreads.com/book/show/34072.Jimmy_Corrigan
34080,The Waste Land,0393974995,9780393974997, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1597549396l/34080._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1597549396l/34080._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1597549396l/34080._SY475_.jpg,2000,12,1,W.W. Norton & Company,eng,false,"The text of Eliot's 1922 masterpiece is accompanied by thorough explanatory annotations as well as by Eliot's own knotty notes, some of which require annotation themselves.<br /><br />For ease of reading, this Norton Critical Edition presents The Waste Land as it first appeared in the American edition (Boni &amp; Liveright), with Eliot's notes at the end. ""Contexts"" provides readers with invaluable materials on The Waste Land's sources, composition, and publication history. ""Criticism"" traces the poem's reception with twenty-five reviews and essays, from first reactions through the end of the twentieth century. Included are reviews published in the Times Literary Supplement, along with selections by Virginia Woolf, Gilbert Seldes, Edmund Wilson, Elinor Wylie, Conrad Aiken, Charles Powell, Gorham Munson, Malcolm Cowley, Ralph Ellison, John Crowe Ransom, I. A. Richards, F. R. Leavis, Cleanth Brooks, Delmore Schwartz, Denis Donoghue, Robert Langbaum, Marianne Thormählen, A. D. Moody, Ronald Bush, Maud Ellman, and Tim Armstrong. A Chronology and Selected Bibliography are included.",4.11,320,Paperback,Norton Critical Edition,747,https://www.goodreads.com/book/show/34080.The_Waste_Land,https://www.goodreads.com/book/show/34080.The_Waste_Land
34082,The Waste Land and Other Writings,0375759344,9780375759345, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388247130l/34082._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388247130l/34082._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388247130l/34082.jpg,2002,1,8,Modern Library,eng,false,"<b>Also includes <i>Prufrock and Other Observations, Poems </i>(1920), and <i>The Sacred Wood</i></b><br /><b>Introduction by Mary Karr</b><br /><b> </b><br /> First published in 1922, “The Waste Land,” T. S. Eliot’s masterpiece, is not only one of the key works of modernism but also one of the greatest poetic achievements of the twentieth century. A richly allusive pilgrimage of spiritual and psychological torment and redemption, Eliot’s poem exerted a revolutionary influence on his contemporaries, summoning forth a potent new poetic language. As Kenneth Rexroth wrote, Eliot “articulated the mind of an epoch in words that seemed its most natural expression.” As commanding as his verse, Eliot’s criticism also transformed twentieth-century letters, and this Modern Library edition includes a selection of Eliot’s most important essays.",4.21,272,Paperback, ,77,https://www.goodreads.com/book/show/34082.The_Waste_Land_and_Other_Writings,https://www.goodreads.com/book/show/34082.The_Waste_Land_and_Other_Writings
34084,"The Waste Lands (The Dark Tower, #3)",0670032565,9780670032563, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554220386l/34084._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554220386l/34084._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554220386l/34084.jpg,2003,6,23,Viking Adult,eng,false,"Several months have passed, and Roland’s two new tet-mates have become proficient gunslingers. Eddie Dean has given up heroin, and Odetta’s two selves have joined, becoming the stronger and more balanced personality of Susannah Dean. But while battling The Pusher in 1977 New York, Roland altered ka by saving the life of Jake Chambers, a boy who—in Roland’s where and when—has already died. Now Roland and Jake exist in different worlds, but they are joined by the same madness: the paradox of double memories. Roland, Susannah, and Eddie must draw Jake into Mid-World then follow the Path of the Beam all the way to the Dark Tower. But nothing is easy in Mid-World. Along the way our tet stumbles into the ruined city of Lud, and are caught between the warring gangs of the Pubes and the Grays. The only way out of Lud is to wake Blaine the Mono, an insane train that has a passion for riddling, and for suicidal journeys.",4.22,422,Hardcover,Reprint Edition,3617,https://www.goodreads.com/book/show/34084.The_Waste_Lands,https://www.goodreads.com/book/show/34084.The_Waste_Lands
