id,title,isbn,isbn13,asin,kindle_asin,country_code,image_url,small_image_url,large_image_url,publication_year,publication_month,publication_day,publisher,language_code,is_ebook,description,average_rating,num_pages,format,edition_information,text_reviews_count,url,link
29430491,"The Woods, Vol. 5: The Horde",1608868575,9781608868575, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1482425927l/29430491._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1482425927l/29430491._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1482425927l/29430491.jpg,2016,11,8,BOOM! Studios,eng,false,"Time flies when you're fighting for your life.<br /><br />Over a year has passed since Bay Point Preparatory High School found themselves countless light years away in the middle of an ancient, primordial wilderness. Against all odds, they’ve built their own civilization and made contact with other humans who have inhabited the planet for many years prior. But the crew finds themselves divided, choosing sides in a war that has been raging for hundreds of years. Created and written by James Tynion IV (<i>Cognetic</i>, <i>Batman Eternal</i>), illustrated by Michael Dialynas <i>(Amala’s Blade</i>), and colored by Josan Gonzalez, <i>The Woods: Movie Night </i>collects the critically acclaimed fifth arc of the bestselling series, issues #17-20.",3.93,112,Paperback, ,58,https://www.goodreads.com/book/show/29430491-the-woods-vol-5,https://www.goodreads.com/book/show/29430491-the-woods-vol-5
29430746,Heavy: An American Memoir,1501125656,9781501125652, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1517524042l/29430746._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1517524042l/29430746._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1517524042l/29430746._SY475_.jpg,2018,10,16,Scribner,eng,false,"<b>In this powerful and provocative memoir, genre-bending essayist and novelist Kiese Laymon explores what the weight of a lifetime of secrets, lies, and deception does to a black body, a black family, and a nation teetering on the brink of moral collapse.</b><br /><br />Kiese Laymon is a fearless writer. In his essays, personal stories combine with piercing intellect to reflect both on the state of American society and on his experiences with abuse, which conjure conflicted feelings of shame, joy, confusion and humiliation. Laymon invites us to consider the consequences of growing up in a nation wholly obsessed with progress yet wholly disinterested in the messy work of reckoning with where we’ve been.<br /><br />In <i>Heavy</i>, Laymon writes eloquently and honestly about growing up a hard-headed black son to a complicated and brilliant black mother in Jackson, Mississippi. From his early experiences of sexual violence, to his suspension from college, to his trek to New York as a young college professor, Laymon charts his complex relationship with his mother, grandmother, anorexia, obesity, sex, writing, and ultimately gambling. By attempting to name secrets and lies he and his mother spent a lifetime avoiding, Laymon asks himself, his mother, his nation, and us to confront the terrifying possibility that few in this nation actually know how to responsibly love, and even fewer want to live under the weight of actually becoming free.<br /><br />A personal narrative that illuminates national failures, <i>Heavy</i> is defiant yet vulnerable, an insightful, often comical exploration of weight, identity, art, friendship, and family that begins with a confusing childhood—and continues through twenty-five years of haunting implosions and long reverberations.",4.44,241,Hardcover, ,2787,https://www.goodreads.com/book/show/29430746-heavy,https://www.goodreads.com/book/show/29430746-heavy
29430824,"Hidden Bodies (You, #2)",1476785635,9781476785639, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1550176155l/29430824._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1550176155l/29430824._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1550176155l/29430824._SY475_.jpg,2016,11,1,Atria/Emily Bestler Books,eng,false,"THE RIVETING SEQUEL TO THE HIT BOOK <i>YOU</i>, NOW A NETFLIX SERIES<br /><br />In the compulsively readable sequel to her widely acclaimed debut novel, You, Caroline Kepnes weaves a tale that <i>Booklist</i> calls “the love child of Holden Caulfield and Patrick Bateman.”<br /><br />Joe Goldberg is no stranger to hiding bodies. In the past ten years, this thirty-something has buried four of them, collateral damage in his quest for love. Now he’s heading west to Los Angeles, the city of second chances, determined to put his past behind him.<br /><br />In Hollywood, Joe blends in effortlessly with the other young upstarts. He eats guac, works in a bookstore, and flirts with a journalist neighbor. But while others seem fixated on their own reflections, Joe can’t stop looking over his shoulder. The problem with hidden bodies is that they don’t always stay that way. They re-emerge, like dark thoughts, multiplying and threatening to destroy what Joe wants most: true love. And when he finds it in a darkened room in Soho House, he’s more desperate than ever to keep his secrets buried. He doesn’t want to hurt his new girlfriend—he wants to be with her forever. But if she ever finds out what he’s done, he may not have a choice…",3.73,448,Paperback, ,1706,https://www.goodreads.com/book/show/29430824-hidden-bodies,https://www.goodreads.com/book/show/29430824-hidden-bodies
29434476,Helping Children Succeed: What Works and Why,0544935284,9780544935280, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1459328081l/29434476._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1459328081l/29434476._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1459328081l/29434476.jpg,2016,5,24,Houghton Mifflin Harcourt,,false,"<b>A NOW READ THIS <i>PBS NewsHour</i> and <i>New York Times Book Review</i> selection <br /><br /> An essential handbook of successful strategies to help kids overcome issues, learn, and thrive—including in today’s chaotic learning environments for kids</b><br /><br /> In <i>How Children Succeed</i>, Paul Tough introduced us to research showing that personal qualities like perseverance, self-control, and conscientiousness play a critical role in children’s success.<br />       Now, in <i>Helping Children Succeed</i>, Tough takes on a new set of pressing questions: What does growing up with economic and other stress do to children’s mental and physical development? How does adversity at home affect their success in the classroom, from preschool to high school? And what practical steps can the adults who are responsible for them take to improve their chances for a positive future?<br />       Tough once again encourages us to think in a new way about the challenges of childhood. Mining the latest research in psychology and neuroscience, he provides us with insights and strategies for a new approach to childhood adversity, one designed to help many more children succeed.",3.88,144,Hardcover, ,165,https://www.goodreads.com/book/show/29434476-helping-children-succeed,https://www.goodreads.com/book/show/29434476-helping-children-succeed
29435618,The Gilded Years, , , , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1457329819l/29435618._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1457329819l/29435618._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1457329819l/29435618.jpg,2016,6,7,Washington Square Press,eng,true,"<i>Passing </i>meets <i>The House of Mirth</i> in this “utterly captivating” (Kathleen Grissom, <i>New York Times </i>bestselling author of <i>The Kitchen House)</i> historical novel based on the true story of Anita Hemmings, the first black student to attend Vassar, who successfully passed as white—until she let herself grow too attached to the wrong person.<br /><br />Since childhood, Anita Hemmings has longed to attend the country’s most exclusive school for women, Vassar College. Now, a bright, beautiful senior in the class of 1897, she is hiding a secret that would have banned her from admission: Anita is the only African-American student ever to attend Vassar. With her olive complexion and dark hair, this daughter of a janitor and descendant of slaves has successfully passed as white, but now finds herself rooming with Louise “Lottie” Taylor, the scion of one of New York’s most prominent families.<br /><br /> Though Anita has kept herself at a distance from her classmates, Lottie’s sphere of influence is inescapable, her energy irresistible, and the two become fast friends. Pulled into her elite world, Anita learns what it’s like to be treated as a wealthy, educated white woman—the person everyone believes her to be—and even finds herself in a heady romance with a moneyed Harvard student. It’s only when Lottie becomes infatuated with Anita’s brother, Frederick, whose skin is almost as light as his sister’s, that the situation becomes particularly perilous. And as Anita’s college graduation looms, those closest to her will be the ones to dangerously threaten her secret.<br /><br /> Set against the vibrant backdrop of the Gilded Age, an era when old money traditions collided with modern ideas, Tanabe has written an unputdownable and emotionally compelling story of hope, sacrifice, and betrayal—and a gripping account of how one woman dared to risk everything for the chance at a better life.",3.86,400,Kindle Edition, ,41,https://www.goodreads.com/book/show/29435618-the-gilded-years,https://www.goodreads.com/book/show/29435618-the-gilded-years
29436284,نبرد, ,9789642091973, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1457343025l/29436284._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1457343025l/29436284._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1457343025l/29436284._SX318_.jpg,2015,,,ماهی,per,false,«نبرد در عین حال که نشانه ی کارلوس فوئنتس را بر خود دارد، آنچنان آزاد و آنچنان رها از تجربه های متاخر او نوشته شده و رویکردی چنان اصیل به مضمونی چنان عظیم دارد که می توان گفت این رمان نوشته ی کارلوس فوئنتسی است از نو زاده شده و سراپا نو شده.»<br />روبرتو گنسالس اِچه وریا <br />از مقدمه ی کتاب,3.70,285,Paperback, ,8,https://www.goodreads.com/book/show/29436284,https://www.goodreads.com/book/show/29436284
29436571,"March: Book Three (March, #3)",1603094024,9781603094023, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1457361267l/29436571._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1457361267l/29436571._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1457361267l/29436571.jpg,2016,8,2,Top Shelf Productions,eng,false,"Welcome to the stunning conclusion of the award-winning and best-selling MARCH trilogy. Congressman John Lewis, an American icon and one of the key figures of the civil rights movement, joins co-writer Andrew Aydin and artist Nate Powell to bring the lessons of history to vivid life for a new generation, urgently relevant for today's world.",4.66,246,Paperback, ,2451,https://www.goodreads.com/book/show/29436571-march,https://www.goodreads.com/book/show/29436571-march
29437145,Neverwhere,0062476378,9780062476371, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1493427441l/29437145._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1493427441l/29437145._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1493427441l/29437145._SY475_.jpg,2016,11,29,William Morrow,eng,false,"<strong>National Bestseller</strong><br /><br /><strong>Selected as one of NPR’s Top 100 Science Fiction and Fantasy Books of All Time</strong><br /><br /><strong>The #1 <em>New York Times</em> bestselling author’s ultimate edition of his wildly successful first novel featuring his “preferred text”—and including his new <em>Neverwhere</em> tale, “How the Marquis Got His Coat Back.” </strong><br /><br />Richard Mayhew is a young man with a good heart and an ordinary life, which is changed forever when he stops to help a girl he finds bleeding on a London sidewalk. His small act of kindness propels him into a world he never dreamed existed. There are people who fall through the cracks, and Richard has become one of them. And he must learn to survive in this city of shadows and darkness, monsters and saints, murderers and angels, if he is ever to return to the London that he knew.<br /><br />Neil Gaiman’s first solo novel has become a touchstone of urban fantasy, and a perennial favorite of readers everywhere.",4.17,460,Paperback,Author's Preferred Text,190,https://www.goodreads.com/book/show/29437145-neverwhere,https://www.goodreads.com/book/show/29437145-neverwhere
29437944,Superficial: More Adventures from The Andy Cohen Diaries,1250116481,9781250116482, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1463567224l/29437944._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1463567224l/29437944._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1463567224l/29437944.jpg,2016,11,15,Henry Holt & Company,eng,false,"<b>The star-studded and sidesplitting follow up to <i>The Andy Cohen Diaries</i></b><br /><b>
  <i></i>
</b><br />The megapopular host of <i>Watch What Happens: Live </i>and executive producer of <i>The Real Housewives </i>franchise is back, better than ever, and telling stories that will keep his publicist up at night.<br /><br />Since the publication of his last book, Andy has toured the country with his sidekick Anderson Cooper, hit the radio waves with his own Sirius station, <i>Radio Andy</i>, appeared on <i>Real Time with Bill Maher</i> despite his mother’s conviction he was not intellectually prepared, hosted NBC’s Primetime New Year’s Eve special, guest edited <i>Entertainment Weekly</i>, starred in Bravo’s <i>Then &amp; Now with Andy Cohen, </i>offended celebrities with his ongoing case of foot-in-mouth disease, and welcomed home Teresa “Namaste” Giudice, from a <i>brief</i> stint in jail. Hopping from the Hamptons to the Manhattan dating world, the dog park to the red carpet, Cardinals superfan and mama’s boy Andy Cohen, with Wacha in tow, is the kind of star that fans are dying to be friends with. This book gives them that chance.<br /><br />If <i>The Andy Cohen Diaries</i> was deemed “the literary equivalent of a Fresca and tequila” by Jimmy Fallon, <i>Superficial</i>is a double: dishier, juicier, and friskier. In this account of his escapades—personal, professional, and behind-the-scenes—Andy tells us not only what goes down, but exactly what he thinks of it.",3.58,357,Hardcover, ,331,https://www.goodreads.com/book/show/29437944-superficial,https://www.goodreads.com/book/show/29437944-superficial
29437949,Behind Closed Doors,1250121000,9781250121004, , ,ID,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1458854462l/29437949._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1458854462l/29437949._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1458854462l/29437949.jpg,2016,8,9,St. Martin's Press,eng,false,"Everyone knows a couple like Jack and Grace. He has looks and wealth, she has charm and elegance. You might not want to like them, but you do.<br /><br />You’d like to get to know Grace better.<br /><br />But it’s difficult, because you realise Jack and Grace are never apart.<br /><br />Some might call this true love. Others might ask why Grace never answers the phone. Or how she can never meet for coffee, even though she doesn’t work. How she can cook such elaborate meals but remain so slim. And why there are bars on one of the bedroom windows.<br /><br /><b>Sometimes, the perfect marriage is the perfect lie.</b>",3.95,293,Hardcover, ,19333,https://www.goodreads.com/book/show/29437949-behind-closed-doors,https://www.goodreads.com/book/show/29437949-behind-closed-doors
