book_id,book_title,author_id,author_name
151118,The Ghost of Genny Castle,25541,John Escott
151118,The Ghost of Genny Castle,31129,Colin Escott
151122,"The Reluctant Queen: The Story of Anne of York (Queens of England, #8)",6590,Jean Plaidy
151218,لاتاری، چخوف و داستانهای دیگر,812080,جعفر مدرس صادقی
151218,لاتاری، چخوف و داستانهای دیگر,13388,Shirley Jackson
151218,لاتاری، چخوف و داستانهای دیگر,7363,Raymond Carver
151218,لاتاری، چخوف و داستانهای دیگر,4280,Kazuo Ishiguro
151218,لاتاری، چخوف و داستانهای دیگر,230375,Ann Taylor
151218,لاتاری، چخوف و داستانهای دیگر,6878,John Updike
151218,لاتاری، چخوف و داستانهای دیگر,6746,Ann Beattie
151218,لاتاری، چخوف و داستانهای دیگر,7371,Tobias Wolff
151280,خوبیِ خدا,3096425,امیرمهدی حقیقت
151280,خوبیِ خدا,7363,Raymond Carver
151280,خوبیِ خدا,3354,Haruki Murakami
151280,خوبیِ خدا,3670,Jhumpa Lahiri
151280,خوبیِ خدا,4174,Sherman Alexie
151280,خوبیِ خدا,31723,Percival Everett
151280,خوبیِ خدا,4486289,Elizabeth Kemper French
151280,خوبیِ خدا,53636,Marjorie Kemper
151280,خوبیِ خدا,88386,Aleksandar Hemon
151280,خوبیِ خدا,16118766,Gabe  Hudson
151301,اتوبوس پیر,7970,Richard Brautigan
151301,اتوبوس پیر,1134678,علیرضا طاهری عراقی
151303,رنگ کلاغ,87416,فرهاد بردبار
151317,تمثال,924207,رضا قاسمی
151319,مرگ در می‌زند,10356,Woody Allen
151319,مرگ در می‌زند,983976,حسین یعقوبی
151320,کبریت خیس ,87426,عباس صفاری
151334,افسانه‌ی آفرینش,13607545,Sadegh Hedayat
151337,Women Under The Shadow's of Godfather's,87436,نوشین احمدی خراسانی
151338,البعثه الاسلامیه الی البلاد الافرنجیه,13607545,Sadegh Hedayat
151345,داد بی داد,235673,ویدا حاجبی تبریزی
151350,"Wolves Eat Dogs (Arkady Renko, #5)",8258,Martin Cruz Smith
151370,"Many Waters (Time Quintet, #4)",106,Madeleine L'Engle
