book_id,book_title,author_id,author_name
173926,شاهنامه,6584435,Abolqasem Ferdowsi
173926,شاهنامه,1048059,میرجلال‌الدین کزازی
174084,"When a Texan Gambles (Wife Lottery, #2)",20273,Jodi Thomas
174086,The Widows of Wichita County,20273,Jodi Thomas
174109,"El león, la bruja y el armario",1069006,C.S. Lewis
174109,"El león, la bruja y el armario",205248,Gemma Gallart
174109,"El león, la bruja y el armario",25523,Pauline Baynes
174173,در گرگ و میش راه: خاطرات زینت دریایی,749214,زینت دریایی
174173,در گرگ و میش راه: خاطرات زینت دریایی,18559676,ابراهیم مختاری
174174,Cold Skin,971914,Albert Sánchez Piñol
174174,Cold Skin,3198634,Cheryl Leah Morgan
174296,Una vita,38706,Italo Svevo
174354,Over the Edge of the World: Magellan's Terrifying Circumnavigation of the Globe,99685,Laurence Bergreen
174374,You Can't Win,101782,Jack Black
174374,You Can't Win,4462369,William S. Burroughs
174622,Light Years,11298,James Salter
174703,What to Expect When You're Expecting,53,Heidi Murkoff
174703,What to Expect When You're Expecting,4673,Arlene Eisenberg
174703,What to Expect When You're Expecting,11850,Sandee Hathaway
174713,The Lessons of History,16184,Will Durant
174713,The Lessons of History,44335,Ariel Durant
174722,"Our Oriental Heritage (The Story of Civilization, #1)",16184,Will Durant
174769,کلیدر,8056299,Mahmoud Dowlatabadi
174830,"""I Breathe, I Am Alive!"": The Flowers Of Hans Christian Andersen",3344482,Annie von der Heide
174832,The Ugly Duckling,241822,Oscar Weigle
174832,The Ugly Duckling,15986288,Tadasu Iwaza
174832,The Ugly Duckling,1299118,Shigemi Hijikata
174832,The Ugly Duckling,6378,Hans Christian Andersen
174833,The Snow Queen,485271,Nicky Raven
174833,The Snow Queen,6378,Hans Christian Andersen
174833,The Snow Queen,485272,Vladyslav Yerko
174834,The Cost of Discipleship,29333,Dietrich Bonhoeffer
174876,A Way of Being,102062,Carl R. Rogers
174876,A Way of Being,909675,Irvin D. Yalom
174879,On Becoming a Person: A Therapist's View of Psychotherapy,102062,Carl R. Rogers
174879,On Becoming a Person: A Therapist's View of Psychotherapy,6783,Peter D. Kramer
175031,The World Doesn't End: Prose Poems,25415,Charles Simic
175032,A Wedding in Hell,25415,Charles Simic
175033,Walking the Black Cat,25415,Charles Simic
175038,Hotel Insomnia,25415,Charles Simic
175078,The Seven Storey Mountain,1711,Thomas Merton
175078,The Seven Storey Mountain,505553,Robert Giroux
175078,The Seven Storey Mountain,100923,William H. Shannon
175167,That Night,7505,Alice McDermott
175200,Families Where Grace Is in Place,60652,Jeff VanVonderen
175243,"Dark Hollow (Charlie Parker, #2)",38951,John Connolly
175324,Double Star,205,Robert A. Heinlein
175343,The Five People You Meet in Heaven,2331,Mitch Albom
175515,The Fall of the House of Usher and Other Writings,4624490,Edgar Allan Poe
175515,The Fall of the House of Usher and Other Writings,283573,David Galloway
175519,The Fall of the House of Usher and Other Tales,4624490,Edgar Allan Poe
175545,"Memed, My Hawk (İnce Memed, #1)",2882570,Yaşar Kemal
175545,"Memed, My Hawk (İnce Memed, #1)",167955,Edouard Roditi
175557,سیر حکمت در اروپا,2994299,محمدعلی فروغی
175598,دوربین قدیمی و اشعار دیگر,87426,عباس صفاری
175675,Ragtime,12584,E.L. Doctorow
175707,Nehru: The Making of India,116756,M.J. Akbar
175711,Beholding the Glory: Incarnation Through the Arts,7324386,Jeremy S. Begbie
175747,Streams of Living Water: Celebrating the Great Traditions of Christian Faith,36065,Richard J. Foster
175840,آبی ماوراء بحار,1076358,Shahriar Mandanipour
175849,Gates of Eden,16717,Ethan Coen
175874,Great Streets,56220,Allan B. Jacobs
175887,Twelve,96430,Nick McDonell
175899,"Health Behavior and Health Education: Theory, Research, and Practice",2062284,Karen Glanz
175899,"Health Behavior and Health Education: Theory, Research, and Practice",1478040,Barbara K. Rimer
175901,Perfect Health,138207,Deepak Chopra
175931,The Republic of Nothing: Reader's Guide Edition,102660,Lesley Choyce
175931,The Republic of Nothing: Reader's Guide Edition,74340,Neil Peart
175983,"Memories of Ice (Malazan Book of the Fallen, #3)",31232,Steven Erikson
175985,Nicholas Again,1041311,René Goscinny
175985,Nicholas Again,42102,Jean-Jacques Sempé
175985,Nicholas Again,25355,Anthea Bell
175986,Nicholas on Vacation,1041311,René Goscinny
175986,Nicholas on Vacation,42102,Jean-Jacques Sempé
176008,Penélope en la guerra,25545,Oriana Fallaci
176051,آب زندگی,13607545,Sadegh Hedayat
176052,Ticking Along with the Swiss,9416,Dianne Dicks
176052,Ticking Along with the Swiss,7622,Patricia Highsmith
176052,Ticking Along with the Swiss,1555564,Stanley Mason
176052,Ticking Along with the Swiss,2830764,Roger Bonner
