book_id,book_title,author_id,author_name
114950,The Adrian Mole Diaries (Adrian Mole #1-2),28707,Sue Townsend
114954,The Opal Deception (Artemis Fowl #4),10896,Eoin Colfer
114955,The Arctic Incident  (Artemis Fowl #2),10896,Eoin Colfer
114955,The Arctic Incident  (Artemis Fowl #2),3138223,Sian Melangell Dafydd
114982,"The Ruby in the Smoke (Sally Lockhart, #1)",3618,Philip Pullman
115005,I Saw an Ant on the Railroad Track,66586,Joshua Prince
115005,I Saw an Ant on the Railroad Track,510052,Macky Pamintuan
115006,The Passionate Mistakes and Intricate Corruption of One Girl in America,16059,Michelle Tea
115006,The Passionate Mistakes and Intricate Corruption of One Girl in America,3896757,Ben Meyers
115009,Valencia,16059,Michelle Tea
115056,Scarlett,66622,Alexandra Ripley
115076,Love Walked In (Love Walked In #1),66631,Marisa de los Santos
115078,Pink Slip,16567,Rita Ciresi
115133,"A Stranger to Myself: The Inhumanity of War: Russia, 1941-1944",66694,Willy Peter Reese
115133,"A Stranger to Myself: The Inhumanity of War: Russia, 1941-1944",66693,Stefan Schmitz
115133,"A Stranger to Myself: The Inhumanity of War: Russia, 1941-1944",16118708,Michael Hofmann
115133,"A Stranger to Myself: The Inhumanity of War: Russia, 1941-1944",31233,Max Hastings
115135,Becoming Strangers,66696,Louise Dean
115151,زنده به‌گور,13607545,Sadegh Hedayat
115192,The Historian,5918,Elizabeth Kostova
115207,Revenge of the Lawn: Stories 1962-1970,7970,Richard Brautigan
115207,Revenge of the Lawn: Stories 1962-1970,29843,Gordon Legge
115257,París era una fiesta,1455,Ernest Hemingway
115293,Il bar sotto il mare,24707,Stefano Benni
115381,"The Perfect Way: Extemporaneous Talks Given To Seekers And Friends At A Meditation Camp In Ranakpur, Rajasthan, India",2856822,Osho
115450,The Lonely Girls Club,2514,Suzanne Forster
115476,Nostromo,3345,Joseph Conrad
115529,The Tragedy of Sohrab and Rostam,6584435,Abolqasem Ferdowsi
115529,The Tragedy of Sohrab and Rostam,38010,Jerome W. Clinton
115530,The Tragedy of Sohrab and Rostam,6584435,Abolqasem Ferdowsi
115530,The Tragedy of Sohrab and Rostam,38010,Jerome W. Clinton
115543,"The Renaissance (Story of Civilization, Vol 5)",16184,Will Durant
115572,The Well-Trained Mind: A Guide to Classical Education at Home,49276,Susan Wise Bauer
115572,The Well-Trained Mind: A Guide to Classical Education at Home,55517,Jessie Wise
115692,The Founding Myths of Modern Israel,67024,Roger Garaudy
115692,The Founding Myths of Modern Israel,3897051,Theodore J. Okeefe
115698,The Mythical Foundations of Israeli Policy,67024,Roger Garaudy
115703,C++: How to Program,16349374,Harvey Deitel
115703,C++: How to Program,63510,Paul Deitel
115704,Java How to Program [With CDROM],63510,Paul Deitel
115742,C: How to Program,16349374,Harvey Deitel
115742,C: How to Program,63510,Paul Deitel
