book_id,book_title,author_id,author_name
1629601,The Disreputable History of Frankie Landau-Banks,173491,E. Lockhart
1632833,"Genghis: Lords of the Bow (Conqueror, #2)",119121,Conn Iggulden
1635027,Animal Farm,3706,George Orwell
1635027,Animal Farm,1392861,Russell Baker
1635027,Animal Farm,480685,C.M. Woodhouse
1636298,Matthew's Travels,178017,Matthew Collins
1636374,40 Pyramids of Egypt: And Their Neighbours,355864,Peter Snowdon
1636374,40 Pyramids of Egypt: And Their Neighbours,187941,Sherif Sonbol
1636952,Utopías indias: movimientos sociorreligiosos en México,757180,Alicia Barabas
1637702,Authentic Arts & Crafts Furniture,960149,Popular Woodworking
1639449,Blackjack: Play Like The Pros,758171,John Bukofsky
1641739,آی قصه قصه قصه,16500836,بهاره طائرپور
1641739,آی قصه قصه قصه,16372824,زهره پریرخ
1641739,آی قصه قصه قصه,16500837,شراره وظیفه شناس
1641753,چه فكر خوبي,759021,كانون پرورش فكري كودكان ونوجوانان
1644381,Changing,482340,Liv Ullmann
1645040,The Pickwick Papers,239579,Charles Dickens
1645040,The Pickwick Papers,3128534,Hablot Knight Browne
1645040,The Pickwick Papers,3119478,Robert Seymour
1646098,قصه‌های من و بابام / ‌شوخی‌ها و مهربانیها,7305867,Erich Ohser Plauen
1646098,قصه‌های من و بابام / ‌شوخی‌ها و مهربانیها,887494,ایرج جهانشاهی
1646138,سه نمایشنامه: عروسی خون، یرما، خانه برناردا آلبا,44150,Federico García Lorca
1646138,سه نمایشنامه: عروسی خون، یرما، خانه برناردا آلبا,6904638,احمد شاملو
1646204,زنده به گور,13607545,Sadegh Hedayat
1646214,چنگال,13607545,Sadegh Hedayat
1646215,کاتیا,13607545,Sadegh Hedayat
1646308,تاریخ هنر,167112,E.H. Gombrich
1646308,تاریخ هنر,2879068,علی رامین
1649385,A Room with a View,86404,E.M. Forster
1649673,Mastering Judo,762318,Masao Takahashi
1652811,An American Rhetoric,763618,William Whyte Watt
1653646,آهسته وحشی می‌شوم,2899331,حسن بنی‌عامری
1653937,تاریخ شفاهی ادبیات معاصر ایران: لیلی گلستان,2787191,لیلی گلستان
1653937,تاریخ شفاهی ادبیات معاصر ایران: لیلی گلستان,4839776,محمد‌هاشم اکبریانی
1653937,تاریخ شفاهی ادبیات معاصر ایران: لیلی گلستان,4839786,امید فیروزبخش
1654409,Pete's a Pizza Board Book,26874,William Steig
1655890,Elegant Complexity: A Study of David Foster Wallace's Infinite Jest,764914,Greg Carlisle
1656001,The Host,941441,Stephenie Meyer
1656548,Pasquale's Nose,242261,Michael Rips
1656999,The McSweeney's Joke Book of Book Jokes,13982,John Hodgman
1656999,The McSweeney's Joke Book of Book Jokes,3868121,McSweeney's Publishing
1656999,The McSweeney's Joke Book of Book Jokes,13696537,Jared Young
1657696,Catacombs of Terror!,458545,Stanley Donwood
1658314,توتوچان-گزارشی از آموزش و پرورش آزاد در ژاپن,188760,Tetsuko Kuroyanagi
1658314,توتوچان-گزارشی از آموزش و پرورش آزاد در ژاپن,766027,تتسوکو کورویاناگی
1659331,کجا ممکن است پیدایش کنم,3354,Haruki Murakami
1659331,کجا ممکن است پیدایش کنم,5827882,بزرگمهر شرف‌الدین
1661685,داستان سیستان,99961,Reza Amirkhani
1663782,Under a War-Torn Sky,1802339,L.M. Elliott
1664135,افسانه های قدرت,8088,Carlos Castañeda
1664135,افسانه های قدرت,3079621,مهران کندری
1664135,افسانه های قدرت,3079622,مسعود کاظمی
1664244,پنج داستان,16508306,Jalal Al-e Ahmad
1665579,"The Radical Tradition: Twelve Essays on Politics, Education, and Literature",14166944,R.H. Tawney
1665579,"The Radical Tradition: Twelve Essays on Politics, Education, and Literature",15112666,Rita Hinden
1665622,چهره‌هایی از پدرم,15426981,ثمین باغچه‌بان
1665637,A History of Latin America,50709,George Pendle
1665805,La tregua,30195,Mario Benedetti
1665807,La borra del café,30195,Mario Benedetti
1665808,"La vida, ese paréntesis",30195,Mario Benedetti
1666827,Henry James: The Untried Years: 1843-1870,921548,Leon Edel
1667589,Bill the Conqueror,7963,P.G. Wodehouse
1667915,پر,801853,Charlotte Mary Matheson
1667915,پر,1982573,میمنت دانا
1669449,تسلی‌بخشی‌های فلسفه,13199,Alain de Botton
1669449,تسلی‌بخشی‌های فلسفه,2910310,عرفان ثابتی
1673482,مرغ عشق میان دندا‌ن‌های تو,44150,Federico García Lorca
1673617,انقياد زنان,57651,John Stuart Mill
1673617,انقياد زنان,7275580,علاء‌الدین طباطبائی
1673934,Intern: A Doctor's Initiation,16553475,Sandeep Jauhar
1674621,آیین و اندیشه در دام خودکامگی: سیری در اندیشه‌ سیاسی مسلمانان در فراز و فرود تمدن اسلامی,772676,سید محمد خاتمی
1676571,کرگدن,7689,Eugène Ionesco
1676571,کرگدن,16508306,Jalal Al-e Ahmad
1677390,Reshaping National Intelligence for an Age of Information,128341,Gregory F. Treverton
1677634,Jejak Langkah,101823,Pramoedya Ananta Toer
1677663,Bumi Manusia,101823,Pramoedya Ananta Toer
1677677,Anak Semua Bangsa,101823,Pramoedya Ananta Toer
1677693,Rumah Kaca,101823,Pramoedya Ananta Toer
1678671,The 7 Habits of Highly Effective Familes,1538,Stephen R. Covey
1679793,نامه های عاشقانه یک پیامبر(نامه های خلیل جبران به ماری هسکل,566,Paulo Coelho
1679793,نامه های عاشقانه یک پیامبر(نامه های خلیل جبران به ماری هسکل,6466154,Kahlil Gibran
1686124,"We Plan, God Laughs: Ten Steps to Finding Your Divine Path When Life is Not Turning Out Like You Wanted",777437,Sherre Hirsch
1687351,Rock On: An Office Power Ballad,16558,Dan Kennedy
1689657,World Made by Hand (World Made by Hand #1),47834,James Howard Kunstler
1691720,Women Respond to the Men's Movement: A Feminist Collection,5628493,Kay L. Hagan
1691720,Women Respond to the Men's Movement: A Feminist Collection,5628493,Kay L. Hagan
1691785,RENEWAL OF LITERATURE,130773,Richard Poirier
1692392,"Restless Virgins: Love, Sex, and Survival at a New England Prep School",293197,Abigail Jones
1692392,"Restless Virgins: Love, Sex, and Survival at a New England Prep School",774481,Marissa Miley
1692607,آقای با كلاه و آقای بی كلاه,435477,Shel Silverstein
1692607,آقای با كلاه و آقای بی كلاه,3102746,رضی هیرمندی
1692712,شیخ صنعان از منطق الطیر عطار,15219505,فریدالدین عطار نیشابوری
1692712,شیخ صنعان از منطق الطیر عطار,16728992,صادق گوهرین
1692943,زندگي جنگ و ديگر هيچ,25545,Oriana Fallaci
1692949,رستم و سهراب از شاهنامهٔ فردوسی,6584435,Abolqasem Ferdowsi
1692949,رستم و سهراب از شاهنامهٔ فردوسی,16507667,پرویز ناتل خانلری
1692949,رستم و سهراب از شاهنامهٔ فردوسی,749480,Zabihollah Safa
1692949,رستم و سهراب از شاهنامهٔ فردوسی,8339122,ذبیح الله صفا
1692951,رستم و اسفندیار از شاهنامه فردوسی,749480,Zabihollah Safa
1692951,رستم و اسفندیار از شاهنامه فردوسی,8339122,ذبیح الله صفا
1692951,رستم و اسفندیار از شاهنامه فردوسی,6584435,Abolqasem Ferdowsi
1694571,Karl Kraus: Apocalyptic Satirist: Culture and Catastrophe in Habsburg Vienna,95789,Edward Timms
1694795,بیگانه,957894,Albert Camus
1694795,بیگانه,2787191,لیلی گلستان
1695464,Apples for Jam: A Colorful Cookbook,374416,Tessa Kiros
1695841,Victoria's Daughters,56056,Jerrold M. Packard
1696552,Under Gemini,20849,Rosamunde Pilcher
1696606,The Shadow Walker,311773,Michael Walters
1696745,"Buckingham Palace Gardens (Charlotte & Thomas Pitt, #25)",6331,Anne Perry
1698161,کسی به سرهنگ نامه نمی‌نویسد,13450,Gabriel García Márquez
1698161,کسی به سرهنگ نامه نمی‌نویسد,4590304,جهانبخش نورایی
1700576,Learning Economoics,349362,Arnold Kling
1701041,"The Silver Swan (Quirke, #2)",116405,Benjamin Black
