book_id,book_title,author_id,author_name
8146558,"Sandman Slim (Sandman Slim, #1)",37557,Richard Kadrey
8146622,The Bonfire of the Vanities,3083854,Tom Wolfe
8147109,"Stones Into Schools: Promoting Peace With Books, Not Bombs, in Afghanistan and Pakistan",27837,Greg Mortenson
8147343,Wench,3037436,Dolen Perkins-Valdez
8148515,HTML5 for Web Designers,25514,Jeremy Keith
8148515,HTML5 for Web Designers,151373,Jeffrey Zeldman
8149934,"Viral Loop: From Facebook to Twitter, How Today's Smartest Businesses Grow Themselves",138260,Adam L. Penenberg
8152031,داستان‌های آقای کوینر,26853,Bertolt Brecht
8152031,داستان‌های آقای کوینر,14841773,آبتین خردمند
8152625,I racconti,38706,Italo Svevo
8153988,"The Eye of the World (The Wheel of Time, #1)",6252,Robert Jordan
8153988,"The Eye of the World (The Wheel of Time, #1)",20889070,David   Grove
8153989,"The Great Hunt (The Wheel of Time, #2)",6252,Robert Jordan
8153990,"The Dragon Reborn (The Wheel of Time, #3)",6252,Robert Jordan
8158968,Let's All Find Awesome Jobs,957099,Kevin Fanning
8160588,خنده در برف,87426,عباس صفاری
8160642,"Plum Pudding Murder (Hannah Swensen, #12)",18819,Joanne Fluke
8161931,After Theory,10283,Terry Eagleton
8162151,"The Fever: How Malaria Has Ruled Humankind for 500,000 Years",26609,Sonia Shah
8162346,The Woodcutter,8069,Reginald Hill
8164209,"La pista de arena (Salvo Montalbano, #16)",17350,Andrea Camilleri
8166892,"The Female Thing: Dirt, Sex, Envy, Vulnerability",71247,Laura Kipnis
8167044,"Shōgun (Asian Saga, #1)",6417,James Clavell
8167094,The Hidden Reality: Parallel Universes and the Deep Laws of the Cosmos,509,Brian Greene
8167178,sTORI Telling,1163390,Tori Spelling
8167251,The Short Novels: Tortilla Flat / The Moon is Down / The Red Pony / Of Mice and Men / Cannery Row / The Pearl,585,John Steinbeck
8167605,The Annotated Persuasion,1265,Jane Austen
8167605,The Annotated Persuasion,1270,David M. Shapard
8168770,Case Histories (Jackson Brodie #1),10015,Kate Atkinson
8170369,"The Vulgate Bible, Vol. I: The Pentateuch: Douay-Rheims Translation",3528149,Swift Edgar
8171206,"Sweet Tooth, Volume 2: In Captivity",543719,Jeff Lemire
8171206,"Sweet Tooth, Volume 2: In Captivity",12739,José Villarrubia
8171206,"Sweet Tooth, Volume 2: In Captivity",6950033,Carlos M. Mangual
8171378,The Warmth of Other Suns: The Epic Story of America's Great Migration,3567958,Isabel Wilkerson
8172662,The Origin of Species,12793,Charles Darwin
8172776,Barefoot Running: How to Run Light and Free by Getting in Touch with the Earth,223906,Michael Sandler
8174093,"The Mapping of Love and Death (Maisie Dobbs, #7)",5023,Jacqueline Winspear
8174252,تهران در بعد از ظهر,2917189,Mostafa Mastoor
8174392,"Started Early, Took My Dog",10015,Kate Atkinson
8174434,Satori,37795,Don Winslow
8174588,The Shape of Inner Space: String Theory and the Geometry of the Universe's Hidden Dimensions,665189,Shing-Tung Yau
8174588,The Shape of Inner Space: String Theory and the Geometry of the Universe's Hidden Dimensions,2117287,Steve Nadis
8175438,"Whatever Happened to Janie? (Janie Johnson, #2)",9059,Caroline B. Cooney
8175835,Open,54066,Andre Agassi
8176172,A Tear in the Sky (Templar Chronicles #3),313399,Joseph Nassise
8176510,"If I Loved You, I Would Tell You This",3103341,Robin    Black
8176890,"Red Seas Under Red Skies (Gentleman Bastard, #2)",73149,Scott Lynch
8178791,The 19th Wife,49229,David Ebershoff
8181657,Because of Winn-Dixie,13663,Kate DiCamillo
8181986,Moonlight on the Magic Flute,578,Mary Pope Osborne
8183243,Building the Realtime User Experience,3891523,Ted Roden
8189620,"Juego de tronos, Libro 1 (Canción de hielo y fuego, #1)",346732,George R.R. Martin
8189620,"Juego de tronos, Libro 1 (Canción de hielo y fuego, #1)",2150246,Cristina Macía
8192755,"The Heretic (Templar Chronicles, #1)",313399,Joseph Nassise
8192917,"How to Woo a Reluctant Lady (Hellions of Halstead Hall, #3)",50886,Sabrina Jeffries
8194386,The Metamorphosis,5223,Franz Kafka
8196325,Be Prepared: A Practical Handbook for New Dads,46601,Gary Greenberg
8196325,Be Prepared: A Practical Handbook for New Dads,324803,Jeannie Hayden
8196732,Sister,3953740,Rosamund Lupton
8198773,"The Half-Made World (The Half-Made World, #1)",1042536,Felix Gilman
8200243,"Destroyer (Foreigner, #7)",989968,C.J. Cherryh
8200652,La Odisea,13508576,Francisco Pérez Navarro
8200652,La Odisea,3957408,Martín Saurí
8201080,The Master Switch: The Rise and Fall of Information Empires,303279,Tim Wu
8201411,The War for Late Night: When Leno Went Early and Television Went Crazy,4568969,Bill  Carter
8205669,"Wicked Appetite (Lizzy & Diesel, #1)",2384,Janet Evanovich
