book_id,book_title,author_id,author_name
19292289,The Five-Minute Writer: Exercise and inspiration in creative writing in five minutes a day,600437,Margret Geraghty
19294751,The Secret Diary of Laura Palmer (Twin Peaks),69224,Jennifer  Lynch
19300261,Seamus Heaney's Regions,3253269,Richard Rankin Russell
19301797,The Truth About the Harry Quebert Affair,6535186,Joël Dicker
19301797,The Truth About the Harry Quebert Affair,7793421,Sam Taylor
19303421,What to Do When You're Having Two: The Twins Survival Guide from Pregnancy Through the First Year,8521772,Natalie  Diaz
19305044,2 Days With Seth Godin,7517839,Tom Morkes
19310432,Be A Trusted Leader: Accelerate Your Influence Now!,717280,Ed Oakley
19310432,Be A Trusted Leader: Accelerate Your Influence Now!,396890,David Jackson
19321490,A History of the Future in 100 Objects,7268060,Adrian Hon
19326033,A Woman's Worth,17297,Marianne Williamson
19330246,Artists Way at Work: Riding the Dragon,56298,Mark Bryan
19330246,Artists Way at Work: Riding the Dragon,289269,Catherine Allen
19330246,Artists Way at Work: Riding the Dragon,13229,Julia Cameron
19330473,"Birds, Beasts and Bandits: 14 Days with Veerappan",5140002,Krupakar
19330473,"Birds, Beasts and Bandits: 14 Days with Veerappan",7524067,Senani
19334964,El bosque de los pigmeos,2238,Isabel Allende
19347857,IT Savvy: What Top Executives Must Know to Go from Pain to Gain,39507,Peter Weill
19347857,IT Savvy: What Top Executives Must Know to Go from Pain to Gain,39509,Jeanne W. Ross
19348455,Skippyjon Jones Snow What,78407,Judy Schachner
19351043,Nimona,6887314,Noelle Stevenson
19355355,Take Me with You,126447,Catherine Ryan Hyde
19355769,J. D. Salinger: The Escape Artist,7531594,Tom Beller
19358975,"Saga, Vol. 3",24514,Brian K. Vaughan
19358975,"Saga, Vol. 3",304633,Fiona Staples
19359050,Working with Mindfulness - Research and Practice of Mindful Techniques in Organizations - Full Series (Working with Mindfulness: Research and Practice of Mindfull Techniques in Organizations),239083,Mirabai Bush
19359050,Working with Mindfulness - Research and Practice of Mindful Techniques in Organizations - Full Series (Working with Mindfulness: Research and Practice of Mindfull Techniques in Organizations),879846,Jeremy Hunter
19359050,Working with Mindfulness - Research and Practice of Mindful Techniques in Organizations - Full Series (Working with Mindfulness: Research and Practice of Mindfull Techniques in Organizations),829,Daniel Goleman
