book_id,book_title,author_id,author_name
50984842,Daddy,2926065,Emma Cline
50997656,Tunneling to the Center of the Earth: Stories,73187,Kevin    Wilson
50998096,"Troubles in Paradise (Paradise, #3)",88301,Elin Hilderbrand
51003188,The Power of Ritual: Turning Everyday Activities into Soulful Practices,19252180,Casper ter Kuile
51011665,Rodham,6429,Curtis Sittenfeld
51016396,Revolución (Narrativas hispánicas nº 628),3367979,Juan Francisco Ferré
51016929,"Raze (The Completionist Chronicles, #3)",15946423,Dakota Krout
51018319,Los europeos: Tres vidas y el nacimiento de la cultura europea,21461,Orlando Figes
51018319,Los europeos: Tres vidas y el nacimiento de la cultura europea,7756253,María Serrano Giménez
51018505,Filosofía entre líneas: O cómo todos llevamos un verano dentro,19997277,Nerea Blanco Marañon
51019892,"Crooked River (Pendergast, #19)",12577,Douglas Preston
51019892,"Crooked River (Pendergast, #19)",11091,Lincoln Child
51022109,Batman/Teenage Mutant Ninja Turtles III,6852949,James Tynion IV
51022109,Batman/Teenage Mutant Ninja Turtles III,2889749,Freddie E. Williams II
51025116,"The Fifth Realm (Ten Realms, #5)",14055550,Michael  Chatfield
51027045,Calomarde. El hijo bastardo de las luces,6093836,Sergio del Molino
51029834,The Invisible Life of Addie LaRue,7168230,V.E. Schwab
51034921,"Throne of the Ancients (Stonehaven League, #6)",16211461,Carrie  Summers
51037979,In an Instant,6922565,Suzanne Redfearn
51040702,Eighteen Winters,5392961,Joanne DeMaio
51045613,Deacon King Kong,11728,James   McBride
51046755,Long Bright River,6879446,Liz Moore
51060178,Potiki,44128,Patricia Grace
51065860,"Deep Learning Illustrated: A Visual, Interactive Guide to Artificial Intelligence (Addison-Wesley Data & Analytics Series)",18012942,Jon Krohn
51065860,"Deep Learning Illustrated: A Visual, Interactive Guide to Artificial Intelligence (Addison-Wesley Data & Analytics Series)",18012943,Grant Beyleveld
51065860,"Deep Learning Illustrated: A Visual, Interactive Guide to Artificial Intelligence (Addison-Wesley Data & Analytics Series)",18012944,Aglae Bassens
51066664,How to Decide: Simple Tools for Making Better Choices,312231,Annie Duke
51068923,The Familiar Dark,7795802,Amy Engel
51071872,"Boundless: Upgrade Your Brain, Optimize Your Body  Defy Aging",4852956,Ben Greenfield
51077396,Walking in Athens,19212401,Nikos Vatòpoulos
51077396,Walking in Athens,14336877,Joshua Barley
51080382,"A Deadly Education (The Scholomance, #1)",8730,Naomi Novik
51080959,Wrecking Ball: Diary of a Wimpy Kid (14),221559,Jeff Kinney
51084873,مادر بزرگت رو از اینجا ببر,6953154,دیوید سداریس
51084873,مادر بزرگت رو از اینجا ببر,1874399,پیمان خاکسار
51086670,The Honey-Don't List,6556689,Christina Lauren
51096966,"St. Valentine, St. Abigail, St. Brigid",17144046,C.L. Polk
51098177,"La joven cautiva (Arthus Trivium, #3)",4082683,Raule
51098177,"La joven cautiva (Arthus Trivium, #3)",17167345,Landa
51106732,Arthus Trivium - Tomo 4 El ejército invisible,4082683,Raule
51106732,Arthus Trivium - Tomo 4 El ejército invisible,17167345,Landa
51107475,My Dear Queer,19332045,Cyndy Jo Rossiter
51112101,"Catch and Kill: Lies, Spies, and a Conspiracy to Protect Predators",17176042,Ronan Farrow
51113650,"Troubles in Paradise (Paradise, #3)",88301,Elin Hilderbrand
51118201,The Haunting of Brynn Wilder,3023926,Wendy     Webb
51132849,Notes from an Apocalypse: A Personal Journey to the End of the World and Back,377967,Mark O'Connell
51152433,Just Like You,2929,Nick Hornby
51152447,Caste: The Origins of Our Discontents,3567958,Isabel Wilkerson
51159492,The Memory Police,42775,Yōko Ogawa
51159492,The Memory Police,144369,Stephen    Snyder
51165837,We Came Here to Shine,7143946,Susie Orman Schnall
51168993,What You Wish For,409113,Katherine Center
51169341,The Night Swim,16718134,Megan Goldin
51170384,"Tokyo Ghoul: re, Vol. 15",7340907,Sui Ishida
51171365,I Got a Monster: The Rise and Fall of America's Most Corrupt Police Squad,4467719,Baynard Woods
51171365,I Got a Monster: The Rise and Fall of America's Most Corrupt Police Squad,19450153,Brandon Soderberg
51174531,The Wife Who Knew Too Much,15394679,Michele Campbell
51174980,Conscious Luck: Eight Secrets to Intentionally Change Your Fortune,65492,Gay Hendricks
51174980,Conscious Luck: Eight Secrets to Intentionally Change Your Fortune,20253807,Carole  Kline
51178017,The Hilarious World of Depression,50036,John Moe
51179990,Written in the Stars,15559546,Alexandria Bellefleur
51183018,Elegía para un americano,40851,Siri Hustvedt
51183018,Elegía para un americano,1100114,Cecilia Ceriani
51183878,Sworn to the Shadow God (Aspect and Anchor #2),8573519,Ruby Dixon
51184369,De la melancolía,69348,Espido Freire
51184533,Fifty-Fifty (Eddie Flynn #5),9813415,Steve Cavanagh
51185005,"Die geheimnisvolle Treppe (Truly Devious, #2)",10317,Maureen Johnson
51187399,Nuestro hombre: Richard Holbrooke y el fin del siglo americano,49986,George Packer
51187948,"The Splendid and the Vile: A Saga of Churchill, Family, and Defiance During the Blitz",5869,Erik Larson
51187948,"The Splendid and the Vile: A Saga of Churchill, Family, and Defiance During the Blitz",17450181,Morten Gorm
51187948,"The Splendid and the Vile: A Saga of Churchill, Family, and Defiance During the Blitz",3359022,Brian Dan Christensen
51194559,Reprogramming the American Dream: From Rural America to Silicon Valley—Making AI Serve Us All,45238,Kevin Scott
51194669,The Silent Treatment,18551589,Abbie Greaves
51195544,You Are Ready!: The World Is Waiting,3362,Eric Carle
51195588,Frog and Toad: A Little Book of Big Thoughts,12447,Arnold Lobel
51197260,The Last Flight,17323560,Julie   Clark
51200732,"Captain Marvel, Vol. 2: Falling Star",6543330,Kelly Thompson
51200732,"Captain Marvel, Vol. 2: Falling Star",7337942,Carmen Carnero
51200732,"Captain Marvel, Vol. 2: Falling Star",14595164,Annapaola Martello
51200732,"Captain Marvel, Vol. 2: Falling Star",13712205,Tamra Bonvillain
51200732,"Captain Marvel, Vol. 2: Falling Star",6523626,Clayton Cowles
51201196,The Kingdom,904719,Jo Nesbø
51201196,The Kingdom,18641872,Robert Ferguson
51201758,The Winter Duke,17293691,Claire Eliza Bartlett
51203727,Un-Trumping America: A Plan to Make America a Democracy Again,17201219,Dan Pfeiffer
51204046,The Boy from the Woods,24689,Harlan Coben
51211417,The Holdout,3041690,Graham Moore
51212034,A Grown-Up Guide to Dinosaurs,17167071,Ben Garrod
51220325,Conjure Women,19318051,Afia Atakora
51222335,Noche y océano,7258842,Raquel Taranilla
51227088,"The Splendid and the Vile: A Saga of Churchill, Family, and Defiance During the Blitz",5869,Erik Larson
51231889,Nobody Will Tell You This But Me: A True (as Told to Me) Story,18169449,Bess Kalb
51233251,Minor Dramas & Other Catastrophes,19341415,Kathleen    West
51239966,You Never Forget Your First: A Biography of George Washington,7690827,Alexis Coe
51241376,"All the Devils Are Here (Chief Inspector Armand Gamache, #16)",194243,Louise Penny
51241376,"All the Devils Are Here (Chief Inspector Armand Gamache, #16)",3163054,Robert Bathurst
51247073,Your Perfect Year,15572168,Charlotte Lucas
51247073,Your Perfect Year,7990925,Alison Layland
51254742,How to Be a Family: The Year I Dragged My Kids Around the World to Find a New Way to Be Together,1332517,Dan Kois
51258791,"Der Tod sitzt mit im Boot (Flavia de Luce, #9)",1074866,Alan Bradley
51262934,El pacto,8444963,Rocío Vega
51262934,El pacto,19338239,Cecilia G.F
51278579,Swimming in the Dark,19076173,Tomasz Jedrowski
51282547,Open Book,55681,Jessica Simpson
51282547,Open Book,18550315,Kevin Carr O'Leary
51285749,"The Book of Koli (Rampart Trilogy, #1)",7177350,M.R. Carey
51288694,Next to Last Stand: A Longmire Mystery (Longmire #16),63607,Craig Johnson
51295290,Memorial,9532429,Bryan Washington
51299101,"X-Men by Jonathan Hickman, Vol. 1",356424,Jonathan Hickman
51299101,"X-Men by Jonathan Hickman, Vol. 1",12432,Leinil Francis Yu
51299101,"X-Men by Jonathan Hickman, Vol. 1",38797,Gerry Alanguilan
51299101,"X-Men by Jonathan Hickman, Vol. 1",5204926,R.B. Silva
51299101,"X-Men by Jonathan Hickman, Vol. 1",5770524,Matteo Buffagni
51299101,"X-Men by Jonathan Hickman, Vol. 1",6515575,Sunny Gho
51299101,"X-Men by Jonathan Hickman, Vol. 1",6548737,Marte Gracia
51299154,"Excalibur by Tini Howard, Vol. 1",14205385,Tini Howard
51299154,"Excalibur by Tini Howard, Vol. 1",3122242,Marcus To
51299154,"Excalibur by Tini Howard, Vol. 1",14948909,Erick Arciniega
51310795,"Walk the Wire (Amos Decker #6, Will Robie, #5.5)",9291,David Baldacci
51313488,One by One,9013543,Ruth Ware
51317103,Camp Spirit,19210524,Axelle Lenoir
51317103,Camp Spirit,1223993,Michel Falardeau
51317891,The End of Her,1278320,Shari Lapena
51322791,The Patient,18678118,Jasper DeWitt
51323336,Wicked Things,390509,John Allison
51323336,Wicked Things,14676997,Max Sarin
51327848,This Won't End Well,4462824,Camille Pagán
51348633,Die sieben Tode der Evelyn Hardcastle,17160667,Stuart Turton
51351884,Real Men Knit,19457763,Kwana Jackson
51351884,Real Men Knit,6451965,K.M. Jackson
