book_id,book_title,author_id,author_name
17378026,An American Bride in Kabul,94004,Phyllis Chesler
17378251,New Thing,2747450,Wu Ming 1
17378488,مارگاریتا دولچه ویتا,24707,Stefano Benni
17380041,Longbourn,965819,Jo Baker
17380491,Mr. Popper's Penguins,34660,Richard Atwater
17381243,El cor és un caçador solitari,3506,Carson McCullers
17381243,El cor és un caçador solitari,2282636,Ramon Folch i Camarasa
17383015,Cholesterol Clarity: What The HDL Is Wrong With My Numbers?,558775,Jimmy Moore
17383015,Cholesterol Clarity: What The HDL Is Wrong With My Numbers?,3427261,Eric C. Westman
17383917,The Screwtape Letters,1069006,C.S. Lewis
17383918,"Allegiant (Divergent, #3)",4039811,Veronica Roth
17383921,All Joy and No Fun: The Paradox of Modern Parenthood,6941775,Jennifer Senior
17383934,The Valley of Amazement,5246,Amy Tan
17383994,"Divergent Series Complete Box Set (Divergent, #1-3)",4039811,Veronica Roth
17384002,"Eat to Live Cookbook: 200 Delicious Nutrient-Rich Recipes for Fast and Sustained Weight Loss, Reversing Disease, and Lifelong Health",19413,Joel Fuhrman
17384199,"Memento mori (Versos, canciones y trocitos de carne, #1)",6941847,César Pérez Gellida
17391185,"Shift (Silo, #2)",3064305,Hugh Howey
17398763,"Mind the Gap, Volume 2: Wish You Were Here",340527,Jim McCann
17398763,"Mind the Gap, Volume 2: Wish You Were Here",3012492,Rodin Esquejo
17398763,"Mind the Gap, Volume 2: Wish You Were Here",2964854,Dan McDaid
17402288,Dept. of Speculation,33794,Jenny Offill
17403097,"Lush (Delicious, #3)",226816,Lauren Dane
17404078,"The Disaster Artist: My Life Inside The Room, the Greatest Bad Movie Ever Made",6949593,Greg Sestero
17404078,"The Disaster Artist: My Life Inside The Room, the Greatest Bad Movie Ever Made",54584,Tom Bissell
17404747,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,486329,Daniel James Brown
17405981,Git Succinctly,3354337,Ryan Hodson
17406183,"Allegiant (Divergent, #3)",4039811,Veronica Roth
17406503,Common English Bible Acts of the Apostles,5158478,Anonymous
17406647,Instructions for a Heatwave,91236,Maggie O'Farrell
17406654,"The Golem and the Jinni (The Golem and the Jinni, #1)",6466778,Helene Wecker
17410274,Los mercaderes del Che,6952147,Álex Ayala Ugarte
17410555,Lexicon,18741,Max Barry
17411115,Saving Saffron Sweeting,6952501,Pauline Wiles
17413290,"Omega Rising (Omega Force, #1)",6953444,Joshua Dalzelle
17414633,Natural Solutions for Digestive Health,6953636,Jillian Sarno Teta
17414633,Natural Solutions for Digestive Health,4498693,Jeannette L. Bessinger
17428653,"The Screaming Staircase (Lockwood & Co., #1)",33467,Jonathan Stroud
17428880,When I Was the Greatest,1229281,Jason Reynolds
17447401,"500 Social Media Marketing Tips: Essential Advice, Hints and Strategy for Business: Facebook, Twitter, Pinterest, Google+, YouTube, Instagram, LinkedIn, and More!",6456695,Andrew Macarthy
17449456,Rebelión en la granja,3706,George Orwell
17449456,Rebelión en la granja,3956,Christopher Hitchens
17449456,Rebelión en la granja,253219,Marcial Souto
17450194,Red Sparrow (Red Sparrow Trilogy #1),6903512,Jason  Matthews
17452392,Starlight,11349,Debbie Macomber
17453303,Glory O'Brien's History of the Future,1651879,A.S. King
17454557,تاریخ کیش زردشت / جلد اول,113428,Mary Boyce
17454557,تاریخ کیش زردشت / جلد اول,3118484,همایون صنعتی‌زاده
17455680,"Carry On, Warrior: Thoughts on Life Unarmed",4175328,Glennon Doyle Melton
17455680,"Carry On, Warrior: Thoughts on Life Unarmed",17099759,Glennon Doyle
17456328,The Paris Architect,247642,Charles Belfoure
17464889,Want Not,7161243,Jonathan  Miles
17464890,The Hobbit: Illustrated Edition,656983,J.R.R. Tolkien
17464890,The Hobbit: Illustrated Edition,6971179,Jemima Catlin
17465450,The Husband's Secret,322069,Liane Moriarty
17465453,The Signature of All Things,11679,Elizabeth Gilbert
17465456,Shadows,5339,Robin McKinley
17465457,Picture Me Gone,93575,Meg Rosoff
17465515,The Story of a New Name,44085,Elena Ferrante
17465515,The Story of a New Name,183680,Ann Goldstein
17465554,The Desert Places,4838926,Amber Sparks
17465554,The Desert Places,4708814,Robert Kloss
17465554,The Desert Places,4737220,Matt Kish
17465653,Drawn to Drawing,58004,John Vernon Lord
17465653,Drawn to Drawing,6971381,Posy  Simmonds
17465704,Moon Georgia,1971103,Jim Morekis
17465768,The Art and Business of Teaching Yoga: The Yoga Professional's Guide to a Fulfilling Career,6971412,Amy Ippoliti
17465768,The Art and Business of Teaching Yoga: The Yoga Professional's Guide to a Fulfilling Career,6971413,Taro Smith
17470674,Fahrenheit 451,1630,Ray Bradbury
17471114,Sparky!,33794,Jenny Offill
17471114,Sparky!,150816,Chris Appelhans
17472023,A Field Guide to Lucid Dreaming: Mastering the Art of Oneironautics,6435421,Dylan Tuccillo
17472914,"Nutritional Alignment: Don't Diet, Align!",6973848,Helena Collins
17557502,One Simple Change: Surprisingly Easy Ways to Transform Your Life,6979332,Winnie Abramson
17558817,"Be with Me (Wait for You, #2)",4476934,Jennifer L. Armentrout
17560524,"Vivir de noche (Coughlin, #2)",10289,Dennis Lehane
17560674,"The Bet (The Bet, #1)",4882127,Rachel Van Dyken
17561047,The Real Jane Austen: A Life in Small Things,367213,Paula Byrne
17561879,Towards Zero / Ordeal by Innocence,123715,Agatha Christie
17561879,Towards Zero / Ordeal by Innocence,52942,Hugh Fraser
17561879,Towards Zero / Ordeal by Innocence,97014,Joan Hickson
17562900,"Night Broken (Mercy Thompson, #8)",40563,Patricia Briggs
17563080,"Murder of Crows (The Others, #2)",26897,Anne Bishop
17563539,The Egg,6540057,Andy Weir
17564394,Get Momentum Guide To Starting A Business: 30 Days To Turn Your Inspiration To Income,6982177,Cathy Presland
17564519,"Walk on Earth a Stranger  (The Gold Seer Trilogy, #1)",4074051,Rae Carson
17565845,"Panic (Panic, #1)",2936493,Lauren Oliver
17565908,The Center of the World,5832924,Thomas Van Essen
17566243,"Silber: Das erste Buch der Träume (Silber, #1)",298438,Kerstin Gier
17568657,"MaddAddam (MaddAddam Trilogy, #3)",3472,Margaret Atwood
17568801,Zealot: The Life and Times of Jesus of Nazareth,14210,Reza Aslan
17571007,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",6984726,Allie Brosh
17571037,The Mountain: My Time on Everest,67681,Ed Viesturs
17571037,The Mountain: My Time on Everest,3056375,David  Roberts
17571109,Silver Screen Fiend: Learning About Life from an Addiction to Film,2824524,Patton Oswalt
17571564,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",6984726,Allie Brosh
17571598,Truth in Advertising,750307,John Kenney
17571626,"The Case of the Love Commandos (Vish Puri, #4)",26953,Tarquin Hall
