book_id,book_title,author_id,author_name
40390,"The Chessmen of Mars (Barsoom, #5)",10885,Edgar Rice Burroughs
40393,"Men of Mars (Barsoom, #7-9)",10885,Edgar Rice Burroughs
40395,"A Princess of Mars (Barsoom, #1)",10885,Edgar Rice Burroughs
40395,"A Princess of Mars (Barsoom, #1)",22653,John Seelye
40396,"Return to Mars (Barsoom, #4-6)",10885,Edgar Rice Burroughs
40423,"Lost on Venus (Venus, #2)",10885,Edgar Rice Burroughs
40423,"Lost on Venus (Venus, #2)",142759,Frank Frazetta
40425,"Tarzan of the Apes (Tarzan, #1)",10885,Edgar Rice Burroughs
40436,The Five People You Meet in Heaven,2331,Mitch Albom
40437,"Murder in the Bastille (Aimee Leduc Investigations, #4)",22663,Cara Black
40440,The Thirteenth Tale,22665,Diane Setterfield
40445,"Altered Carbon (Takeshi Kovacs, #1)",16496,Richard K. Morgan
40449,"Broken Angels (Takeshi Kovacs, #2)",16496,Richard K. Morgan
40459,Ragtime,12584,E.L. Doctorow
40464,The Malady of Death,163,Marguerite Duras
40464,The Malady of Death,25484,Barbara Bray
40465,Thank You for Smoking,16903,Christopher Buckley
40468,The Crossing,4178,Cormac McCarthy
40469,Suttree,4178,Cormac McCarthy
40470,"Cities of the Plain (The Border Trilogy, #3)",4178,Cormac McCarthy
40471,Outer Dark,4178,Cormac McCarthy
40473,The Agony and the Ecstasy: A Biographical Novel of Michelangelo,12833,Irving Stone
40478,The Agony and the Ecstasy,12833,Irving Stone
40483,Story of O (Story of O #1),22692,Pauline Réage
40483,Story of O (Story of O #1),3416814,Sabine d'Estree
40489,The Complete Stories,22694,Flannery O'Connor
40489,The Complete Stories,505553,Robert Giroux
40491,"Valley Of Silence (Circle Trilogy, #3)",625,Nora Roberts
40493,The Valley of Horses,861,Jean M. Auel
40495,"Lion in the Valley  (Amelia Peabody, #4)",16549,Elizabeth Peters
40508,Once Were Warriors (Once Were Warriors Trilogy #1),22712,Alan Duff
40510,The Almond Picker,10190,Simonetta Agnello Hornby
40510,The Almond Picker,33795,Alastair McEwen
40521,Spygirl: True Adventures from My Life as a Private Eye,22716,Amy Gray
40526,"Time and Again (Time, #1)",6944,Jack Finney
40528,Time and Again (Time Travel #1-2),625,Nora Roberts
40530,Time and Again: Time Was / Times Change,625,Nora Roberts
40531,Meeting Jesus Again for the First Time: The Historical Jesus and the Heart of Contemporary Faith,22721,Marcus J. Borg
40541,PHP and MySQL for Dynamic Web Sites: Visual QuickPro Guide,22735,Larry Ullman
40579,Downsize This!,3154596,Michael Moore
40580,Stupid White Men,3154596,Michael Moore
40604,"The Life and Opinions of Tristram Shandy, Gentleman",22796,Laurence Sterne
40604,"The Life and Opinions of Tristram Shandy, Gentleman",1199755,Robert Folkenflik
40693,The Last Opium Den,22854,Nick Tosches
40698,Of Mice and Men,585,John Steinbeck
40700,Schott's Original Miscellany,22868,Ben Schott
40700,Schott's Original Miscellany,3866993,Collin Deckerman
40710,"Blowback (Scot Harvath, #4)",5088,Brad Thor
40718,"The Sorrows of Empire: Militarism, Secrecy, and the End of the Republic",22876,Chalmers Johnson
40718,"The Sorrows of Empire: Militarism, Secrecy, and the End of the Republic",3866999,Shara Kay
40720,The End of Iraq: How American Incompetence Created a War Without End,22882,Peter W. Galbraith
40722,The Sportswriter,7849,Richard Ford
40742,The Dive from Clausen's Pier (Proof),9915,Ann Packer
40745,Mindset: The New Psychology of Success,217172,Carol S. Dweck
40833,Turtle Diary,12076,Russell Hoban
40858,Himalaya,13819,Michael Palin
40858,Himalaya,22990,Basil Pao
40861,Revolting Youth: The Further Journals of Nick Twisp,6560,C.D. Payne
40863,"Youth in Revolt: The Journals of Nick Twisp : Volumes I, II, III/Youth in Revolt/Youth in Bondage/Youth in Exile",6560,C.D. Payne
40866,Tales of the Dying Earth,5376,Jack Vance
40868,"The Demon Princes, Volume One: The Star King, The Killing Machine, The Palace of Love",5376,Jack Vance
40873,"The Green Pearl and Madouc (Lyonesse, #2-3)",5376,Jack Vance
40891,The Last Castle,5376,Jack Vance
40893,"Madouc (Lyonesse, #3)",5376,Jack Vance
40911,"The Demon Princes, Volume Two: The Face, The Book of Dreams",5376,Jack Vance
40919,Big Dead Place: Inside the Strange and Menacing World of Antarctica,23010,Nicholas Johnson
40919,Big Dead Place: Inside the Strange and Menacing World of Antarctica,3867075,Eirik Sonneland
