book_id,book_title,author_id,author_name
6137659,سی و هفت روز پس از سی و هفت سال,1397357,Shapour Bakhtiar
6138259,سبک شناسی معماری ایرانی,970198,محمدکريم پیرنيا
6138422,See Dane Run,2799184,Dane E. Rauschenberg
6139084,"Theories of Everything: Selected, Collected, and Health-Inspected Cartoons, 1978-2006",56952,Roz Chast
6139084,"Theories of Everything: Selected, Collected, and Health-Inspected Cartoons, 1978-2006",29303,David Remnick
6139736,Burn This Book: PEN Writers Speak Out on the Power of the Word,3534,Toni Morrison
6139975,Novos Fundamentos do Design,39248,Ellen Lupton
6139975,Novos Fundamentos do Design,2799796,Jennifer Cole Phillips
6145803,Through Narcissus' Glass Darkly: The Modern Religion of Conscience,1468555,David S. Pacini
6146306,نقاشی و زندگی فریدا,375243,Keto von Waberer
6146306,نقاشی و زندگی فریدا,8344444,مهین صدری
6146306,نقاشی و زندگی فریدا,8344445,کاتا موزر
6147374,Lake Overturn ,235166,Vestal McIntyre
6148028,"Catching Fire (The Hunger Games, #2)",153394,Suzanne Collins
6149317,This Lovely Life,552764,Vicki Forman
6149317,This Lovely Life,54584,Tom Bissell
6149509,Netherland,389474,Joseph O'Neill
6149789,Richard Stark's Parker: The Hunter,61386,Darwyn Cooke
6149789,Richard Stark's Parker: The Hunter,13634,Richard Stark
6150530,Free: The Future of a Radical Price,1756,Chris Anderson
6158967,Crude World: The Violent Twilight of Oil,31308,Peter Maass
6160656,Murder in Eden (A Fonnie Beachum Mystery),678421,Helen Goodman
6163068,Power Rules: How Common Sense Can Rescue American Foreign Policy,268979,Leslie H. Gelb
6163416,"The Lost Art of Gratitude (Isabel Dalhousie, #6)",4738,Alexander McCall Smith
6163459,Shark's Fin and Sichuan Pepper: A Sweet-Sour Memoir of Eating in China,54389,Fuchsia Dunlop
6163562,Charley Harper ABCs: Skinny Edition,74562,Charley Harper
6163562,Charley Harper ABCs: Skinny Edition,2041237,Gloria Fowler
6164358,"The Mysterious Benedict Society and the Prisoner's Dilemma (The Mysterious Benedict Society, #3)",47672,Trenton Lee Stewart
6164358,"The Mysterious Benedict Society and the Prisoner's Dilemma (The Mysterious Benedict Society, #3)",997741,Del Roy
6164628,Farm City: The Education of an Urban Farmer,366873,Novella Carpenter
6166611,Real-World Functional Programming: With Examples in F# and C#,2810421,Tomas Petricek
6166611,Real-World Functional Programming: With Examples in F# and C#,371170,Jon Skeet
6171892,Genesis,1290482,Bernard Beckett
6178628,آخر شاهنامه,125127,مهدی اخوان ثالث
6178648,Nothing to Envy: Ordinary Lives in North Korea,785914,Barbara Demick
6178709,کتاب کوچک کارگردانان (۳): آلفرد هيچکاک,9427,Paul Duncan
6178709,کتاب کوچک کارگردانان (۳): آلفرد هيچکاک,2815041,سوگند منانی
6178709,کتاب کوچک کارگردانان (۳): آلفرد هيچکاک,2788995,هادي چپردار
6181933,Might As Well Laugh About It Now,498711,Marie Osmond
6181933,Might As Well Laugh About It Now,498710,Marcia Wilkie
6184241,Everything Matters!,753573,Ron Currie Jr.
6185273,گفت‌وگوهای پس از یک خاکسپاری,14211,Yasmina Reza
6185273,گفت‌وگوهای پس از یک خاکسپاری,2817671,فتاح محمدی
6185380,El primer caso de Montalbano,17350,Andrea Camilleri
6185380,El primer caso de Montalbano,4468633,María Antonia Menini
6185966,Batman: Cacophony,8236,Kevin Smith
6185966,Batman: Cacophony,1325433,Walter Flanagan
6186357,"The Maze Runner (The Maze Runner, #1)",348878,James Dashner
6202342,Her Fearful Symmetry,498072,Audrey Niffenegger
6202557,"Stepmonster: A New Look at Why Real Stepmothers Think, Feel, and Act the Way We Do",2824558,Wednesday Martin
6203173,Perfection: A Memoir of Betrayal and Renewal,2824774,Julie Metz
6203292,"The Boys, Volume 4: We Gotta Go Now",14965,Garth Ennis
6203292,"The Boys, Volume 4: We Gotta Go Now",12771,Darick Robertson
6214113,Black Water Rising (Jay Porter #1),2829019,Attica Locke
6214320,Our Lady Of The Lowriders: A Novel,2829118,Doug Lambeth
6215991,"Africanus: El hijo del cónsul (Publio Cornelio Escipión, #1)",1469075,Santiago Posteguillo
