book_id,book_title,author_id,author_name
320377,Moonchild,3948,Aleister Crowley
320473,Images of Man: The Classic Tradition in Sociological Thinking,634768,C. Wright Mills
320478,The Documents in the Case,8734,Dorothy L. Sayers
320478,The Documents in the Case,540823,Robert Eustace
320840,What I Saw at the Revolution: A Political Life in the Reagan Era,47456,Peggy Noonan
320844,The Armada,184329,Garrett Mattingly
320845,The Practice of Poetry: Writing Exercises From Poets Who Teach,184330,Robin Behn
320845,The Practice of Poetry: Writing Exercises From Poets Who Teach,136805,Chase Twichell
320879,"The Full Spectrum: A New Generation of Writing About Gay, Lesbian, Bisexual, Transgender, Question",11664,David Levithan
320879,"The Full Spectrum: A New Generation of Writing About Gay, Lesbian, Bisexual, Transgender, Question",123040,Billy Merrell
320993,The Case Against Perfection: Ethics in the Age of Genetic Engineering,90763,Michael J. Sandel
321083,"How Pol Pot Came to Power: Colonialism, Nationalism, and Communism In Cambodia, 1930-1975",34255,Ben Kiernan
321084,Voices From S 21   Terror And History In Pol Pot's Secret Prison,108183,David P. Chandler
321270,Nightmare Town: Stories,16927,Dashiell Hammett
321270,Nightmare Town: Stories,43698,Colin Dexter
321270,Nightmare Town: Stories,41749,William F. Nolan
321270,Nightmare Town: Stories,491426,Kirby McCauley
321270,Nightmare Town: Stories,6436872,Martin H. Greenberg
321270,Nightmare Town: Stories,4844,Ed Gorman
321357,"The Death of the Necromancer (Ile-Rien, #2)",87305,Martha Wells
321539,The Moor's Last Sigh,3299,Salman Rushdie
321552,The Agony and the Ecstasy,12833,Irving Stone
321572,Holy Fools,9432,Joanne Harris
321577,Girl in Hyacinth Blue,11075,Susan Vreeland
321821,Jimmy Corrigan: The Smartest Kid on Earth,5112,Chris Ware
321882,Transform Your Life: A Blissful Journey,13768667,Kelsang Gyatso
321950,Blood and Guts in High School,6304,Kathy Acker
322067,Soldier of the Mist (Latro #1),23069,Gene Wolfe
322278,Profanaciones,49083,Giorgio Agamben
322278,Profanaciones,2918029,Flavia Costa
322278,Profanaciones,186226,Edgardo Castro
322278,Profanaciones,978720,Fabián Lebenglik
322343,Matilda,4273,Roald Dahl
322343,Matilda,146,Quentin Blake
322496,La belleza del marido,34336,Anne Carson
