book_id,book_title,author_id,author_name
76235,Sherlock Holmes Short Stories,4418716,Anthony Laude
76235,Sherlock Holmes Short Stories,2448,Arthur Conan Doyle
76245,Sherlock Holmes: The Missing Years,43310,Jamyang Norbu
76334,A New Earth: Awakening to Your Life's Purpose,4493,Eckhart Tolle
76336,The Last Town on Earth,43391,Thomas Mullen
76339,Falling Through the Earth,43393,Danielle Trussoni
76401,Bury My Heart at Wounded Knee: An Indian History of the American West,43443,Dee Brown
76412,Shoot the Moon,3510,Billie Letts
76479,A Field Guide to Getting Lost,15811,Rebecca Solnit
76507,The Emigrants,6580622,W.G. Sebald
76507,The Emigrants,255721,Michael Hulse
76523,The Shawl,43530,Cynthia Ozick
76527,"The Life and Opinions of Tristram Shandy, Gentleman",22796,Laurence Sterne
76527,"The Life and Opinions of Tristram Shandy, Gentleman",43532,Melvyn New
76527,"The Life and Opinions of Tristram Shandy, Gentleman",2783788,Christopher Ricks
76546,The Wild Iris,5559570,Louise Glück
76546,The Wild Iris,6453707,Jonas Brun
76552,Rommel Drives on Deep Into Egypt,7970,Richard Brautigan
76567,"The Dark Place (Gideon Oliver, #2)",157986,Aaron Elkins
76574,32 Stories: The Complete Optic Nerve Mini-Comics,43554,Adrian Tomine
76579,Summer Blonde,43554,Adrian Tomine
76611,A Natural History of the Senses,6637,Diane Ackerman
76616,"Mostly Harmless (Hitchhiker's Guide to the Galaxy, #5)",4,Douglas Adams
76617,"The Restaurant at the End of the Universe (Hitchhiker's Guide, #2)",4,Douglas Adams
76620,"Watership Down (Watership Down, #1)",7717,Richard  Adams
76625,Never Have Your Dog Stuffed: And Other Things I've Learned,43587,Alan Alda
76627,Portrait in Sepia,2238,Isabel Allende
76679,Forward the Foundation (Foundation: Prequel #2),16667,Isaac Asimov
76683,Foundation's Edge (Foundation #4),16667,Isaac Asimov
76684,"I, Robot (Robot, #0.1)",16667,Isaac Asimov
76688,"Robots and Empire (Robot, #4)",16667,Isaac Asimov
76693,Mansfield Park,1265,Jane Austen
76693,Mansfield Park,43605,Tony Tanner
76694,Pride and Prejudice,1265,Jane Austen
76694,Pride and Prejudice,203838,Donald J. Gray
76715,"From Dawn to Decadence: 500 Years of Western Cultural Life, 1500 to the Present",16173,Jacques Barzun
76720,Darwin's Radio (Darwin's Radio #1),16024,Greg Bear
76740,The Demolished Man,10992,Alfred Bester
76758,"Eight Million Ways to Die (Matthew Scudder, #5)",17613,Lawrence Block
76776,Dandelion Wine,1630,Ray Bradbury
76778,The Martian Chronicles,1630,Ray Bradbury
76792,Jane Eyre  ,1036615,Charlotte Brontë
76792,Jane Eyre  ,6085,Erica Jong
76811,Borders of Infinity (Vorkosigan Saga [Publication] #5.1-5.3),16094,Lois McMaster Bujold
76812,"Cetaganda (Vorkosigan Saga, #9)",16094,Lois McMaster Bujold
76825,The Kingdom of God is a Party,21330,Tony Campolo
76826,Exile and the Kingdom,957894,Albert Camus
76826,Exile and the Kingdom,2435,Justin O'Brien
76844,The Songlines,43665,Bruce Chatwin
76847,Girl with a Pearl Earring,1973,Tracy Chevalier
76851,"The Bear and the Dragon (Jack Ryan Universe, #11)",3892,Tom Clancy
76852,Jonathan Strange & Mr Norrell,8842,Susanna Clarke
76852,Jonathan Strange & Mr Norrell,43668,Portia Rosenberg
76865,Good to Great: Why Some Companies Make the Leap... and Others Don't,2826,James C. Collins
76867,"A Darkness More Than Night (Harry Bosch, #7; Terry McCaleb, #2; Harry Bosch Universe, #9)",12470,Michael Connelly
76875,CookWise: The Secrets of Cooking Revealed,3513855,Shirley O. Corriher
76884,"Kissed a Sad Goodbye (Duncan Kincaid & Gemma James, #6)",43691,Deborah Crombie
76889,100 Selected Poems,10547,E.E. Cummings
76909,"Last Bus to Woodstock (Inspector Morse, #1)",43698,Colin Dexter
76910,"Last Seen Wearing (Inspector Morse, #2)",43698,Colin Dexter
76919,"Guns, Germs and Steel: The Fates of Human Societies",256,Jared Diamond
76920,The Tale of Despereaux,13663,Kate DiCamillo
76920,The Tale of Despereaux,121656,Timothy Basil Ering
77013,As I Lay Dying,3535,William Faulkner
77037,Admiral Hornblower in the West Indies,932179,C.S. Forester
77038,Hornblower and the Atropos,932179,C.S. Forester
77040,Lieutenant Hornblower,932179,C.S. Forester
77044,Splinter of the Mind's Eye (Star Wars),11735,Alan Dean Foster
77084,The World Is Flat: A Brief History of the Twenty-First Century,16759765,Thomas L. Friedman
77088,Don't Let's Go to the Dogs Tonight: An African Childhood,13900,Alexandra Fuller
77097,"In the Presence of the Enemy (Inspector Lynley, #8)",1402383,Elizabeth  George
77103,The Glass Palace,3369,Amitav Ghosh
77106,"Pattern Recognition (Blue Ant, #1)",9226,William Gibson
77125,Wait Till Next Year,1476,Doris Kearns Goodwin
77142,Snow Falling on Cedars,1873,David Guterson
77153,"The Adventures of the Stainless Steel Rat (Stainless Steel Rat, #4-6)",16147,Harry Harrison
77156,"Plainsong (Plainsong, #1)",16266,Kent Haruf
77163,"Stones from the River (Burgdorf Cycle, #1)",3536,Ursula Hegi
77168,The Snows of Kilimanjaro and Other Stories,1455,Ernest Hemingway
77172,"The Adventures of Tintin, Vol. 2: The Broken Ear / The Black Island / King Ottokar's Sceptre (Tintin, #6-8)",2802356,Hergé
77172,"The Adventures of Tintin, Vol. 2: The Broken Ear / The Black Island / King Ottokar's Sceptre (Tintin, #6-8)",18515480,Michael      Turner
77172,"The Adventures of Tintin, Vol. 2: The Broken Ear / The Black Island / King Ottokar's Sceptre (Tintin, #6-8)",913590,Leslie Lonsdale-Cooper
77173,"The Adventures of Tintin, Vol. 3: The Crab With the Golden Claws / The Shooting Star / The Secret of the Unicorn (Tintin, #9-11)",2802356,Hergé
77173,"The Adventures of Tintin, Vol. 3: The Crab With the Golden Claws / The Shooting Star / The Secret of the Unicorn (Tintin, #9-11)",18515480,Michael      Turner
77173,"The Adventures of Tintin, Vol. 3: The Crab With the Golden Claws / The Shooting Star / The Secret of the Unicorn (Tintin, #9-11)",913590,Leslie Lonsdale-Cooper
77197,"Assassin's Apprentice (Farseer Trilogy, #1)",25307,Robin Hobb
77203,The Kite Runner,569,Khaled Hosseini
77203,The Kite Runner,2858014,Berliani M. Nugrahani
77204,The Kite Runner,569,Khaled Hosseini
77212,Their Eyes Were Watching God,15151,Zora Neale Hurston
77212,Their Eyes Were Watching God,434505,Mary Helen Washington
77212,Their Eyes Were Watching God,3862441,Henry Louis Gates Jr.
77220,A Prayer for Owen Meany,3075,John Irving
77243,Happy to Be Here,2014,Garrison Keillor
77244,Lake Wobegon Days,2014,Garrison Keillor
77245,Leaving Home: A Collection of Lake Wobegon Stories,2014,Garrison Keillor
77262,Animal Dreams,3541,Barbara Kingsolver
77264,Homeland and Other Stories,3541,Barbara Kingsolver
77265,"Pigs in Heaven (Greer Family, #2)",3541,Barbara Kingsolver
77270,The Jungle Book,6989,Rudyard Kipling
77273,The Historian,5918,Elizabeth Kostova
77274,The History of Love,2633,Nicole Krauss
77276,"A Swiftly Tilting Planet (Time Quintet, #3)",106,Madeleine L'Engle
77278,I Know This Much Is True,3505,Wally Lamb
77287,Independent People,8875,Halldór Laxness
77287,Independent People,7734300,James Anderson Thompson
77344,Angela's Ashes,3347,Frank McCourt
77347,1776,6281688,David McCullough
77366,"The Hero and the Crown (Damar, #2)",5339,Robin McKinley
77368,Spindle's End,5339,Robin McKinley
77384,The Singer: A Classic Retelling of Cosmic Conflict,42271,Calvin Miller
77390,"Anne of Avonlea (Anne of Green Gables, #2)",5350,L.M. Montgomery
77392,"Anne of the Island (Anne of Green Gables, #3)",5350,L.M. Montgomery
77394,"Anne's House of Dreams (Anne of Green Gables, #5)",5350,L.M. Montgomery
77398,Gap Creek,702,Robert Morgan
77448,"Falls the Shadow  (Welsh Princes, #2)",24655,Sharon Kay Penman
77462,"Heechee Rendezvous (Heechee Saga, #3)",22996,Frederik Pohl
77465,The Chosen,7385,Chaim Potok
77470,The Shipping News,1262010,Annie Proulx
77472,"The Golden Compass (His Dark Materials, #1)",3618,Philip Pullman
77472,"The Golden Compass (His Dark Materials, #1)",9629,Terry Brooks
77477,Blessings,3500,Anna Quindlen
77489,"The Black Book (Inspector Rebus, #5)",33031,Ian Rankin
77491,"Let It Bleed (Inspector Rebus, #7)",33031,Ian Rankin
77507,"Red Mars (Mars Trilogy, #1)",1858,Kim Stanley Robinson
77509,Gilead,7491,Marilynne Robinson
77522,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",1077326,J.K. Rowling
77522,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",2927,Mary GrandPré
77523,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",1077326,J.K. Rowling
77523,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",2927,Mary GrandPré
77531,Franny and Zooey,819789,J.D. Salinger
77532,Nine Stories,819789,J.D. Salinger
77544,The Lovely Bones,316,Alice Sebold
77554,The Stone Diaries,12034,Carol Shields
77560,Rich Christians in an Age of Hunger,43979,Ronald J. Sider
77564,"Endymion (Hyperion, #3)",2687,Dan Simmons
77565,The Fall of Hyperion (Hyperion Cantos #2),2687,Dan Simmons
77566,"Hyperion (Hyperion Cantos, #1)",2687,Dan Simmons
77566,"Hyperion (Hyperion Cantos, #1)",3992512,Gary Ruddell
77570,"Tears of the Giraffe (No. 1 Ladies' Detective Agency, #2)",4738,Alexander McCall Smith
77597,"Champagne for One (Nero Wolfe, #31)",41112,Rex Stout
77597,"Champagne for One (Nero Wolfe, #31)",158428,Lena Horne
77650,The Kitchen God's Wife,5246,Amy Tan
77661,"The Daughter of Time (Inspector Alan Grant, #5)",44023,Josephine Tey
77662,"A Shilling for Candles (Inspector Alan Grant, #2)",44023,Josephine Tey
77662,"A Shilling for Candles (Inspector Alan Grant, #2)",8252,Robert Barnard
77711,"A Fire Upon the Deep (Zones of Thought, #1)",44037,Vernor Vinge
77727,Calvin and Hobbes (Calvin and Hobbes #1),13778,Bill Watterson
77727,Calvin and Hobbes (Calvin and Hobbes #1),853363,G.B. Trudeau
77729,Something Under the Bed Is Drooling,13778,Bill Watterson
