book_id,book_title,author_id,author_name
36424560,A Walk Through Paris,547981,Eric Hazan
36425796,Shelter in Place,625,Nora Roberts
36430011,"You (You, #1)",202260,Caroline Kepnes
36431462,"Prohibido nacer: Memorias de racismo, rabia y risa",15149526,Trevor Noah
36431462,"Prohibido nacer: Memorias de racismo, rabia y risa",2185794,Javier Calvo
36431462,"Prohibido nacer: Memorias de racismo, rabia y risa",8240532,David de las Heras
36434556,Suicide Club,16986144,Rachel Heng
36435424,Tell the Machine Goodnight,304812,Katie Williams
36435945,Anna Karenina: Illustrated (The Evergreen Classics),128382,Leo Tolstoy
36436095,I Have More Souls Than One,7816,Fernando Pessoa
36436095,I Have More Souls Than One,295077,Jonathan Griffin
36437843,Create More Flow: Igniting Peak Performance in an Overwired World,17260915,Camille  Preston
36442813,The Order of Time,108952,Carlo Rovelli
36448554,Bring Me Back,14425604,B.A. Paris
36452276,"Tomorrow Will Be Different: Love, Loss, and the Fight for Trans Equality",4192433,Sarah McBride
36452276,"Tomorrow Will Be Different: Love, Loss, and the Fight for Trans Equality",614246,Joe Biden
36453992,Asymmetry,6476490,Lisa Halliday
36454970,White Fragility: Why It’s So Hard for White People to Talk About Racism,5283261,Robin DiAngelo
36454970,White Fragility: Why It’s So Hard for White People to Talk About Racism,39751,Michael Eric Dyson
36458393,White Fragility: Why It's So Hard for White People to Talk About Racism,5283261,Robin DiAngelo
36458393,White Fragility: Why It's So Hard for White People to Talk About Racism,39751,Michael Eric Dyson
36458711,Bandwidth (Analog #1),7932280,Eliot Peper
36461193,Tonight I'm Someone Else: Essays,8107280,Chelsea Hodson
36461387,Murder on the Left Bank (An Aimée Leduc Investigation #18),22663,Cara Black
36462021,Theory of Bastards,98474,Audrey Schulman
36464087,Ghosted,16465509,Rosie Walsh
36466732,"The Last Sun (The Tarot Sequence, #1)",17261493,K.D.  Edwards
36467874,"So Close to Being the Sh*t, Y’all Don’t Even Know",14987218,Retta
36472168,True Grit,27034,Charles Portis
36475906,Whiskey When We're Dry,1185610,John Larison
36477562,All These Beautiful Strangers,16995557,Elizabeth Klehfoth
36478784,The Flatshare,13038484,Beth O'Leary
36480133,A Lucky Man,17270487,Jamel Brinkley
36480951,The View from Flyover Country: Dispatches from the Forgotten America,7382605,Sarah Kendzior
36481955,My Year of Rest and Relaxation,3276202,Ottessa Moshfegh
36484809,خرسی به نام یکشنبه,16281,Axel Hacke
36484809,خرسی به نام یکشنبه,4097470,حسین ابراهیمی
36485269,Solenoide,26093,Mircea Cărtărescu
36485269,Solenoide,7769096,Antònia Escandell Tur
36485269,Solenoide,15882703,Xavier Montoliu Pauli
36488569,Minority Leader: How to Lead from the Outside and Make Real Change,17274107,Stacey Abrams
36488805,Something In The Water,16847770,Catherine Steadman
36495020,"The Forever War Series: The Forever War, A Separate War, and Forever Free",12476,Joe Haldeman
36495020,"The Forever War Series: The Forever War, A Separate War, and Forever Free",4763,John Scalzi
36501754,"Seduction: Sex, Lies, and Stardom in Howard Hughes's Hollywood",3176382,Karina Longworth
36502540,Where There Is Light: Insight and Inspiration for Meeting Life's Challenges,14650,Paramahansa Yogananda
36503489,از سرد و گرم روزگار,2969082,احمد زیدآبادی
36505530,"The Hero and the Crown (Damar, #1)",5339,Robin McKinley
36505580,Forbidden (Old West #1),199260,Beverly Jenkins
36505659,The Keepers of the House,97082,Shirley Ann Grau
36506218,"An Ember in the Ashes (An Ember in the Ashes, #1)",7770873,Sabaa Tahir
36508889,Otelo,947,William Shakespeare
36508889,Otelo,4519043,Ángel-Luis Pujante
36509046,Julio César,947,William Shakespeare
36509046,Julio César,4519043,Ángel-Luis Pujante
36510196,"Old Man's War (Old Man's War, #1)",4763,John Scalzi
36510722,Gods of Jade and Shadow,4088550,Silvia Moreno-Garcia
36511080,"A Conspiracy of Whispers (Whisper, #1)",17283594,Ada Harper
36512468,Rosemary: The Hidden Kennedy Daughter,1232441,Kate Clifford Larson
36513009,When the Lights Go Out,7392948,Mary Kubica
36513424,Improvement,93485,Joan Silber
36515770,Radical Markets: Uprooting Capitalism and Democracy for a Just Society,21434,Eric A. Posner
36515770,Radical Markets: Uprooting Capitalism and Democracy for a Just Society,5998028,E. Glen Weyl
36518517,"Dreadful Company (Dr. Greta Helsing, #2)",15752281,Vivian Shaw
36519545,I Am Still Alive,17294875,Kate Alice Marshall
36520416,"Space Knight 2 (Space Knight, #2)",14789183,Michael-Scott Earle
36520861,The Fracking King: A Novel,5880194,James Browning
36521316,The Shape of Water,167605,Guillermo del Toro
36521316,The Shape of Water,2782638,Daniel Kraus
36521370,Cherry,17289272,Nico Walker
36524503,The Bone Houses,6868825,Emily Lloyd-Jones
36525023,Women & Power: A Manifesto,97783,Mary Beard
36525031,"Speed Reading: Robot Reading: How To Master Your Attention And Focus, Triple Your Reading Speed, Remember More, Learn Faster And Get more Done In Less Time",17290703,Matthew Wickers
36525343,Alternate Side,3500,Anna Quindlen
36529552,Love and Ruin,290189,Paula McLain
36530830,Daughters of the Lake,3023926,Wendy     Webb
36531052,"Hope Never Dies (Obama Biden Mysteries, #1)",4111356,Andrew Shaffer
36532519,Watching You,93504,Lisa Jewell
36543867,The Bad Break (A Riley Ellison Mystery #2),15756944,Jill Orr
36545927,Neverworld Wake,2362,Marisha Pessl
36546128,"The Haunting of Tram Car 015, (Fatma el-Sha’arawi, #2)",15117586,P. Djèlí Clark
36546633,Hits and Misses,158635,Simon Rich
36546651,"Codename Villanelle (Killing Eve, #1)",329079,Luke Jennings
36547901,Quiet: The Power of Introverts in a World That Can't Stop Talking,4101935,Susan Cain
36548037,The Husband's Secret,322069,Liane Moriarty
36548195,Secret Wars Part Two (Marvels Ultimate Graphic Novel Collection #110),356424,Jonathan Hickman
36548195,Secret Wars Part Two (Marvels Ultimate Graphic Novel Collection #110),4473696,Esad Ribić
36548531,Muerte en la vicaría,123715,Agatha Christie
36549766,Tyrant: Shakespeare on Politics,4194881,Stephen Greenblatt
36550354,Sense and Sensibility,1265,Jane Austen
36550799,خوشبختانه شیر,1221698,Neil Gaiman
36550799,خوشبختانه شیر,723227,فرزاد فربد
36550855,گربه: یا چگونه جاودانگی ام از دست رفت؟,557521,Jutta Richter
36550855,گربه: یا چگونه جاودانگی ام از دست رفت؟,17305844,فراز فرهودی فر
36552920,My Year of Rest and Relaxation,3276202,Ottessa Moshfegh
36553406,Looker,466560,Laura Sims
36558751,Before We Were Yours,178832,Lisa Wingate
36562499,Choose Wonder Over Worry: Move Beyond Fear and Doubt to Unlock Your Full Potential,17327066,Amber  Rae
36565389,Ordesa,2986091,Manuel Vilas
36569910,The Book of Hidden Things,4118414,Francesco Dimitri
