book_id,book_title,author_id,author_name
6585798,Khanoum,2975483,Masoud Behnoud
6585798,Khanoum,566320,مسعود بهنود
6585798,Khanoum,337285,Sara Phillips
6586144,Year of Wonders,211268,Geraldine Brooks
6587302,I Feel Bad About My Neck,5691,Nora Ephron
6587387,"Silver Borne (Mercy Thompson, #5)",40563,Patricia Briggs
6587879,Horns,88506,Joe Hill
6588175,بازمانده روز,4280,Kazuo Ishiguro
6588175,بازمانده روز,851957,نجف دریابندری
6588490,What to Expect When You're Expecting ,53,Heidi Murkoff
6588490,What to Expect When You're Expecting ,137747,Sharon Mazel
6589475,"Skull Duggery (Gideon Oliver, #16)",157986,Aaron Elkins
6589672,The Many Deaths of the Firefly Brothers,43391,Thomas Mullen
6589753,The Hellbound Heart,10366,Clive Barker
6590997,"The Case of the Missing Servant (Vish Puri, #1)",26953,Tarquin Hall
6593493,Marx: A Very Short Introduction,12397,Peter Singer
6593575,Where the God of Love Hangs Out: Fiction,115220,Amy Bloom
6593583,The Simple Faith of Mr. Rogers: Spiritual Insights from the World's Most Beloved Neighbor,46823,Amy Hollingsworth
6593831,Yes is More: An Archicomic on Architectural Evolution,2978079,Bjarke Ingels Group
6595233,When Helping Hurts: How to Alleviate Poverty without Hurting the Poor...and Yourself,1302886,Steve Corbett
6595233,When Helping Hurts: How to Alleviate Poverty without Hurting the Poor...and Yourself,733515,Brian Fikkert
6595233,When Helping Hurts: How to Alleviate Poverty without Hurting the Poor...and Yourself,18532129,John M. Perkins
6595962,Bloodroot,1256071,Amy Greene
6596542,The Man from Beijing,22339,Henning Mankell
6596542,The Man from Beijing,431735,Laurie Thompson
6596594,"The Truth About Lord Stoneville (Hellions of Halstead Hall, #1)",50886,Sabrina Jeffries
6596768,Brooklyn,1351903,Colm Tóibín
6596839,"Los juegos del hambre (Los juegos del hambre, #1)",153394,Suzanne Collins
6597496,"Getting Real: The smarter, faster, easier way to build a successful Web application",60619,Jason Fried
6597496,"Getting Real: The smarter, faster, easier way to build a successful Web application",7960048,Heinemeier David Hansson
6597496,"Getting Real: The smarter, faster, easier way to build a successful Web application",60618,Matthew Linderman
6597651,The Windup Girl,1226977,Paolo Bacigalupi
6599342,"The Girl with the Dragon Tattoo (Millennium, #1)",706255,Stieg Larsson
6599486,Cutting for Stone,93353,Abraham   Verghese
6599486,Cutting for Stone,2967218,Sunil Malhotra
6599554,پایین آوردن پیانو از پله‌های یک هتل یخی,207918,رسول یونان
6599577,روباه سفیدی که عاشق موسیقی بود,2980494,سارا محمدی‌اردهالی
6599577,روباه سفیدی که عاشق موسیقی بود,5265603,Sara Mohammadi Ardehali
6600200,The Song Is You,16223,Arthur Phillips
6602025,"Sworn to Silence (Kate Burkholder, #1)",54958,Linda Castillo
6602138,La luna de papel,17350,Andrea Camilleri
6604209,"Mistborn Trilogy Boxed Set (Mistborn, #1-3)",38550,Brandon Sanderson
6604712,Eating Animals,2617,Jonathan Safran Foer
6606372,"Exit Strategy (Nadia Stafford, #1)",7581,Kelley Armstrong
6607242,Historias de Nueva York,39097,Enric González
6607783,"Pardonable Lies (Maisie Dobbs, #3)",5023,Jacqueline Winspear
6607990,Drood,2687,Dan Simmons
6607990,Drood,841674,Friedrich Mader
6608680,"Myths, Melodies And Metaphysics: Paddy Mc Aloon's Prefab Sprout",17152079,John  Birch
6608680,"Myths, Melodies And Metaphysics: Paddy Mc Aloon's Prefab Sprout",2983698,Wayne Brierley
6609552,The Clearing,412433,Heather Davis
6609748,The Mysterious Howling (The Incorrigible Children of Ashton Place #1),225455,Maryrose Wood
6609748,The Mysterious Howling (The Incorrigible Children of Ashton Place #1),3118934,Jon Klassen
6609765,Out of My Mind,51942,Sharon M. Draper
6611992,The Political Economy of Communication,300719,Vincent Mosco
6613575,The Bronte Sisters: Three Novels: Jane Eyre; Wuthering Heights; and Agnes Grey,1036615,Charlotte Brontë
6613575,The Bronte Sisters: Three Novels: Jane Eyre; Wuthering Heights; and Agnes Grey,4191,Emily Brontë
6613575,The Bronte Sisters: Three Novels: Jane Eyre; Wuthering Heights; and Agnes Grey,8249,Anne Brontë
6613956,The Solitude of Prime Numbers,493232,Paolo Giordano
6613956,The Solitude of Prime Numbers,319857,Shaun Whiteside
6614262,The Liar,4606582,Luke Harding
6614346,The Fat Studies Reader,126287,Esther D. Rothblum
6614346,The Fat Studies Reader,548220,Sondra Solovay
6614346,The Fat Studies Reader,115313,Marilyn Wann
6614346,The Fat Studies Reader,19579685,Charlotte  Cooper
6614960,House Rules,7128,Jodi Picoult
6617037,"Debt: The First 5,000 Years",29101,David Graeber
6617104,"Persuader (Jack Reacher, #7)",5091,Lee Child
6617732,مهپاره: داستان‌های عشقی هندو,3050713,F.W. Bain
6617732,مهپاره: داستان‌های عشقی هندو,436604,Sadegh Chubak
6618844,The Power of Half: One Family's Decision to Stop Taking and Start Giving Back,2987305,Kevin Salwen
6618844,The Power of Half: One Family's Decision to Stop Taking and Start Giving Back,2987306,Hannah Salwen
6619280,شنل و داستانهای دیگر,232932,Nikolai Gogol
6619280,شنل و داستانهای دیگر,2837031,مهین دانشور
6619372,Momzillas,51438,Jill Kargman
6620182,"The Sword of Shannara (Shannara, #1)",9629,Terry Brooks
6620183,"The Elfstones of Shannara (Shannara, #2)",9629,Terry Brooks
6620486,Ancient Gonzo Wisdom: Interviews with Hunter S. Thompson,5237,Hunter S. Thompson
6620486,Ancient Gonzo Wisdom: Interviews with Hunter S. Thompson,7108,Anita Thompson
6620486,Ancient Gonzo Wisdom: Interviews with Hunter S. Thompson,3956,Christopher Hitchens
6620989,"The Girl with the Dragon Tattoo (Millennium, #1)",706255,Stieg Larsson
6620989,"The Girl with the Dragon Tattoo (Millennium, #1)",2565625,Reg Keeland
6621101,"Deception (Alex Delaware, #25)",43626,Jonathan Kellerman
6622705,"Bruno, Chief of Police (Bruno, Chief of Police, #1)",90593,Martin  Walker
6623093,Who Killed Amanda Palmer?: A Collection of Photographic Evidence,1010543,Amanda Palmer
6623093,Who Killed Amanda Palmer?: A Collection of Photographic Evidence,1221698,Neil Gaiman
6623093,Who Killed Amanda Palmer?: A Collection of Photographic Evidence,513449,Kyle Cassidy
6623093,Who Killed Amanda Palmer?: A Collection of Photographic Evidence,7801984,Beth Hommel
6623231,"ChiRunning: A Revolutionary Approach to Effortless, Injury-Free Running",222634,Danny Dreyer
6623231,"ChiRunning: A Revolutionary Approach to Effortless, Injury-Free Running",222633,Katherine Dreyer
6625233,Cartas filosóficas,5754446,Voltaire
6625470,This Wicked World,704352,Richard Lange
6626560,"Wied Wirdien (Il-Fiddien, #2)",2957020,Simon Bartolo
6626560,"Wied Wirdien (Il-Fiddien, #2)",2989883,Loranne Vella
6627133,The Accidental Billionaires: The Founding of Facebook,2850,Ben Mezrich
6627313,عامه‌پسند,13275,Charles Bukowski
6627313,عامه‌پسند,1874399,پیمان خاکسار
6627717,پشت دیوارهای بلند : از کاخ تا زندان,330518,Azar Aryanpour
6629424,Taming the Tiger Within: Meditations on Transforming Difficult Emotions,9074,Thich Nhat Hanh
6629944,Fools Crow (Contemporary American Fiction),32402,James Welch
6631792,The Book of Tomorrow,7116,Cecelia Ahern
6632008,What the Dog Saw and Other Adventures,1439,Malcolm Gladwell
6632752,"Het Boek Alfa (Alfa cyclus, #1)",1203434,Ivo Michiels
6633912,The Good Soldiers,64736,David Finkel
6634696,Machine Man,18741,Max Barry
6634725,The Years of Rice and Salt,1858,Kim Stanley Robinson
6635054,The Further Adventures of Sherlock Holmes: The Veiled Detective,157914,David Stuart Davies
6635859,The House of Mondavi: The Rise and Fall of an American Wine Dynasty,248596,Julia Flynn Siler
6637606,"Krondor: The Betrayal (The Riftwar Legacy, #1)",8588,Raymond E. Feist
6639296,Twenties Girl,6160,Sophie Kinsella
6639468,"The Necromancer (Johannes Cabal, #1)",1488908,Jonathan L. Howard
6639718,همه میمیرند,5548,Simone de Beauvoir
6640383,قمارباز,3137322,Fyodor Dostoyevsky
6640383,قمارباز,1025322,صالح حسینی
6641160,"Cause of Death (Kay Scarpetta, #7)",1025097,Patricia Cornwell
6641608,"An Affair Before Christmas (Desperate Duchesses, #2)",86778,Eloisa James
6642300,You Don't Even Know Me: Stories and Poems About Boys,69480,Sharon G. Flake
6642402,"Something About You (FBI/US Attorney, #1)",1647762,Julie James
6642655,Iran: The Crisis of Democracy: From the Exile of Reza Shah to the Fall of Musaddiq,1134042,Fakhreddin Azimi
6642715,The Forty Rules of Love,6542440,Elif Shafak
6643090,Major Pettigrew's Last Stand,2995577,Helen Simonson
6644750,The Sandwich Swap,2996186,Rania Al-Abdullah
6644750,The Sandwich Swap,223840,Kelly DiPucchio
6644750,The Sandwich Swap,126860,Tricia Tusa
6645634,Bride of Ice: New Selected Poems,5786093,Marina Tsvetaeva
6645634,Bride of Ice: New Selected Poems,64629,Elaine Feinstein
6645943,"Just Writing: Grammar, Punctuation, and Style for the Legal Writer",232892,Anne Enquist
6645943,"Just Writing: Grammar, Punctuation, and Style for the Legal Writer",232893,Laurel Currie Oates
6646042,Burning Bright,24820,Ron Rash
6647303,Labor Day,71438,Joyce Maynard
6647309,"Character Driven: Life, Lessons, and Basketball",1864437,Derek Fisher
6647309,"Character Driven: Life, Lessons, and Basketball",44921,Gary Brozek
6647469,Speed Of Trust,20379,Stephen M.R. Covey
6648730,Counter-Clock World,4764,Philip K. Dick
6650740,The Next Hundred Million: America in 2050,46041,Joel Kotkin
6652906,"The Girl Who Played with Fire (Millennium, #2)",706255,Stieg Larsson
6652906,"The Girl Who Played with Fire (Millennium, #2)",2565625,Reg Keeland
6654181,The Shadow of Sirius,32513,W.S. Merwin
6656718,"Hollywood Scandals (Hollywood Headlines, #1)",119376,Gemma Halliday
6657674,The Man with Two Shadows and Other Ghost Stories,87329,Louise Greenwood
6657674,The Man with Two Shadows and Other Ghost Stories,87327,Thomas Hood
6658129,Tokyo Vice: An American Reporter on the Police Beat in Japan,3001096,Jake Adelstein
6659254,"Blood Cross (Jane Yellowrock, #2)",234115,Faith Hunter
6660561,Grandville (Grandville #1),264213,Bryan Talbot
6662310,The Belly of Paris,4750,Émile Zola
6662310,The Belly of Paris,18529835,Brian  Nelson
6663797,Eat: Los Angeles: The Food Lover's Guide to Los Angeles,80906,Colleen Dunn Bates
6663797,Eat: Los Angeles: The Food Lover's Guide to Los Angeles,3002980,Pat Saperstein
6663953,Nightmare at the Book Fair,53249,Dan Gutman
6664465,The Leadership Pipeline: How to Build the Leadership-Powered Company (J-B US non-Franchise Leadership),1060,Ram Charan
6664465,The Leadership Pipeline: How to Build the Leadership-Powered Company (J-B US non-Franchise Leadership),5668780,Jim Noel
6664465,The Leadership Pipeline: How to Build the Leadership-Powered Company (J-B US non-Franchise Leadership),804854,Stephen Drotter
6664570,مغامرات هاكلبيري فين,1244,Mark Twain
6664570,مغامرات هاكلبيري فين,7152780,كوثر محمود محمد
6665040,"The Dark Vineyard (Bruno, Chief of Police #2)",90593,Martin  Walker
