book_id,book_title,author_id,author_name
106346,"Little Lady, Big Apple (The Little Lady Agency, #2)",61565,Hester Browne
106350,The Lady Tasting Tea: How Statistics Revolutionized Science in the Twentieth Century,61567,David Salsburg
106373,The Coma,5684,Alex Garland
106384,The Catcher in the Rye,819789,J.D. Salinger
106385,The Lady: Aung San Suu Kyi: Nobel Laureate and Burma's Prisoner,255789,Barbara Victor
106389,The Condition of Postmodernity: An Enquiry into the Origins of Cultural Change,61592,David Harvey
106392,Enough Rope,24956,Dorothy Parker
106394,The Coldest Winter: A Stringer in Liberated Europe,43740,Paula Fox
106404,"Sound Ideas: Music, Machines, and Experience",61603,Aden Evens
106425,Experimental Music: Cage and Beyond,61617,Michael Nyman
106425,Experimental Music: Cage and Beyond,1195,Brian Eno
106437,Oxymoronica: Paradoxical Wit and Wisdom from History's Greatest Wordsmiths,61627,Mardy Grothe
106438,Regulating the Poor: The Functions of Public Welfare,61629,Frances Fox Piven
106438,Regulating the Poor: The Functions of Public Welfare,94628,Richard A. Cloward
106455,Make Him Look Good,7146711,Alisa Valdes-Rodriguez
106455,Make Him Look Good,5073471,Alisa Valdes
106458,The Selected Poems,61636,Osip Mandelstam
106458,The Selected Poems,157732,Clarence Brown
106458,The Selected Poems,32513,W.S. Merwin
106458,The Selected Poems,2737698,Осип Мандельштам
106479,"Thank You, St. Jude: Women's Devotion to the Patron Saint of Hopeless Causes",61652,Robert A. Orsi
106484,Hard-Boiled Wonderland and the End of the World,3354,Haruki Murakami
106484,Hard-Boiled Wonderland and the End of the World,323598,Alfred Birnbaum
106486,"The Wounded Storyteller: Body, Illness, and Ethics",61656,Arthur W. Frank
106492,The Storyteller's Daughter: One Woman's Return to Her Lost Homeland,61661,Saira Shah
106521,Song of Solomon,3534,Toni Morrison
106540,Tales of Burning Love,9388,Louise Erdrich
106544,"Never Seduce a Scoundrel (School for Heiresses, #1)",50886,Sabrina Jeffries
106546,"One Night with a Prince (Royal Brotherhood, #3)",50886,Sabrina Jeffries
106550,"Only a Duke Will Do (School for Heiresses, #2)",50886,Sabrina Jeffries
106585,The Transmigration of Timothy Archer,4764,Philip K. Dick
106590,Lincoln,7922,David Herbert Donald
106670,The House of Gentle Men,61173,Kathy Hepinstall
106672,Canoeing with the Cree,61745,Eric Sevareid
106672,Canoeing with the Cree,264114,Ann Bancroft
106721,El Horla y otros cuentos fantásticos,18791,Guy de Maupassant
106721,El Horla y otros cuentos fantásticos,7728659,Esther Benítez Eiroa
106727,A New Theory of Urban Design,9826601,Christopher W. Alexander
106727,A New Theory of Urban Design,3893413,Hajo Neis
106727,A New Theory of Urban Design,3893414,Artemis Anninou
106727,A New Theory of Urban Design,61783,Ingrid King
106728,The Timeless Way of Building,9826601,Christopher W. Alexander
106736,El fantasma de la ópera,9057,Gaston Leroux
106736,El fantasma de la ópera,9757307,Rafael Sender Romeo
106744,Hold On to Your Kids: Why Parents Need to Matter More Than Peers,61795,Gordon Neufeld
106744,Hold On to Your Kids: Why Parents Need to Matter More Than Peers,4068613,Gabor Maté
106759,Pilgrimage to the End of the World: The Road to Santiago de Compostela,61800,Conrad Rudolph
106777,La ciudad de la alegría,35333,Dominique Lapierre
106835,The Intelligent Investor,755,Benjamin Graham
106835,The Intelligent Investor,61831,Jason Zweig
106835,The Intelligent Investor,756,Warren Buffett
106859,Superman for All Seasons,32594,Jeph Loeb
106859,Superman for All Seasons,61388,Tim Sale
106859,Superman for All Seasons,661532,Bjarne Hansen
106860,Survival of the Prettiest: The Science of Beauty,61852,Nancy L. Etcoff
106881,"French Women for All Seasons: A Year of Secrets, Recipes, and Pleasure",44523,Mireille Guiliano
106882,French Women Don't Get Fat: The Secret of Eating for Pleasure,44523,Mireille Guiliano
106888,The Big Love,61859,Sarah Dunn
106921,The Separation,23419,Christopher Priest
106924,The Glamour,23419,Christopher Priest
106925,The Affirmation,23419,Christopher Priest
106951,La puerta estrecha,7617,André Gide
106958,Carl Hiaasen's South Florida Three-Book Set #2,8178,Carl Hiaasen
106959,The Annunciation of Francesca Dunn,61883,Janis Hallowell
106972,When in Rome...,60566,Gemma Townley
106977,Alone Against the Sea: And Other True Adventures,61901,Jon Bowermaster
106982,"The Punisher MAX, Vol. 1",14965,Garth Ennis
106982,"The Punisher MAX, Vol. 1",54922,Lewis LaRosa
106982,"The Punisher MAX, Vol. 1",61902,Leandro Fernández
106995,"Buenos días, tristeza",1357577,Françoise Sagan
107007,"The League of Extraordinary Gentlemen, Vol. 2",3961,Alan Moore
107007,"The League of Extraordinary Gentlemen, Vol. 2",61919,Kevin    O'Neill
107009,The League of Extraordinary Gentlemen: Black Dossier,3961,Alan Moore
107009,The League of Extraordinary Gentlemen: Black Dossier,61919,Kevin    O'Neill
107009,The League of Extraordinary Gentlemen: Black Dossier,506243,Ray Zone
107013,"The League of Extraordinary Gentlemen (The League of Extraordinary Gentlemen, #1)",3961,Alan Moore
107013,"The League of Extraordinary Gentlemen (The League of Extraordinary Gentlemen, #1)",61919,Kevin    O'Neill
107017,"Batman: Hush, Vol. 1",32594,Jeph Loeb
107017,"Batman: Hush, Vol. 1",15090,Jim Lee
107017,"Batman: Hush, Vol. 1",5763607,Scott Williams
107021,"Batman: Hush, Vol. 2",32594,Jeph Loeb
107021,"Batman: Hush, Vol. 2",15090,Jim Lee
107021,"Batman: Hush, Vol. 2",5763607,Scott Williams
107032,Batman: A Death in the Family,18313,Jim Starlin
107032,Batman: A Death in the Family,61925,Jim Aparo
107032,Batman: A Death in the Family,61926,Mike DeCarlo
107036,Batman and the Monster Men,9934,Matt Wagner
107066,Batman and the Mad Monk,9934,Matt Wagner
107087,Topology of a Phantom City,31274,Alain Robbe-Grillet
107127,Que se mueran los feos,15959,Boris Vian
107171,Absolute DC: The New Frontier,61386,Darwyn Cooke
107171,Absolute DC: The New Frontier,19585210,Dave    Stewart
107171,Absolute DC: The New Frontier,2350131,Jared K. Fletcher
107171,Absolute DC: The New Frontier,85062,Paul Levitz
107188,The Monster Men,10885,Edgar Rice Burroughs
107207,"Prozac Backlash: Overcoming the Dangers of Prozac, Zoloft, Paxil, and Other Antidepressants with Safe, Effective Alternatives",62004,Joseph Glenmullen
107215,Muerte en Venecia,19405,Thomas Mann
107253,شراب خام,148393,اسماعیل فصیح
107254,طشت خون,148393,اسماعیل فصیح
107259,La inmortalidad,6343,Milan Kundera
107259,La inmortalidad,3860916,Fernando de Valenzuela
107274,Jesus: Apocalyptic Prophet of the New Millennium,643,Bart D. Ehrman
107278,After the New Testament: A Reader in Early Christianity,643,Bart D. Ehrman
107279,El mundo de Sofía,1388082,Jostein Gaarder
107291,Needful Things,3389,Stephen King
107297,El enigma del solitario,1388082,Jostein Gaarder
107297,El enigma del solitario,7654784,María Asunción Lorenzo Torres
107297,El enigma del solitario,3504867,Kirsti Baggethun
107297,El enigma del solitario,70128,Quint Buchholz
107301,A Town Like Alice,21477,Nevil Shute
107332,El enigma y el espejo,1388082,Jostein Gaarder
