book_id,book_title,author_id,author_name
53545733,COVID-19: What you need to know about the coronavirus and the race for the vaccine,1053939,Michael Mosley
53545959,The Cabin Below: A psychological suspense thriller,19495574,N.L. Hinkens
53568397,The Midnight Library,76360,Matt Haig
53597887,Make Russia Great Again,16903,Christopher Buckley
53624498,All the Devils Are Here (Chief Inspector Gamache),194243,Louise Penny
53642803,‫في بطن الحوت: قصة نبي الله يونس عليه السلام للاطفال (قصص الانبياء للاطفال Book 4)‬,17989443,شمس حجازي
53642803,‫في بطن الحوت: قصة نبي الله يونس عليه السلام للاطفال (قصص الانبياء للاطفال Book 4)‬,20338227,زهرة محمد علي
53646034,Cinderella Is Dead,20375179,Kalynn Bayron
53698326,Reviving the Hawthorn Sisters,14681795,Emily Carpenter
53710674,The Last Correspondent,4809447,Soraya M. Lane
53713214,عماد مغنیه,8133527,محمد علی صمدی
53721225,"Born Magic: The Diary of Scarlett Bernard (Disrupted Magic, #4)",6536659,Melissa F. Olson
53721541,Murder in Old Bombay: A Mystery,19799126,Nev March
53751483,Start Your F.I.R.E. (Financial Independence Retire Early): A Modern Guide to Early Retirement,20363913,Dylin Redling
53751483,Start Your F.I.R.E. (Financial Independence Retire Early): A Modern Guide to Early Retirement,20363914,Allison Tom
53753649,The Bad Muslim Discount,18601160,Syed M. Masood
53758691,Hear No Evil (Hidden Norfolk #5),17953256,J.M. Dalgliesh
53787267,Doomsday Clock: The Complete Collection,10305,Geoff Johns
53787267,Doomsday Clock: The Complete Collection,57742,Gary Frank
53814358,Step Back: Bringing the Art of Reflection into Your Busy Life,7857529,Joseph L. Badaracco
53820868,Every Missing Thing,20868908,Martyn  Ford
53825991,Intimations,2522,Zadie Smith
53867504,Leave the World Behind,4425884,Rumaan Alam
53871923,Unorthodox: The Scandalous Rejection of My Hasidic Roots,4860073,Deborah Feldman
53874949,"Without Law 12 (Without Law, #12)",18169151,Éric Vall
53883892,We Need To Talk: A Memoir About Wealth,19501038,Jennifer Risher
53921650,In the Country of Women,39065,Susan Straight
53935533,The Corpse at Windsor Bridge (Stephen Attebrook Mysteries #10),882864,Jason Vail
53941160,The Talented Miss Farwell,3079953,Emily Gray Tedrowe
53945295,"The Change: My Great American, Postindustrial, Midlife Crisis Tour (Living Out: Gay and Lesbian Autobiog)",703350,Lori Soderlind
53959705,When She Purrs (Risdaverse #3),8573519,Ruby Dixon
53966623,"The Cipher (Nina Guerrera, #1)",6436742,Isabella Maldonado
53978100,How Not to Be Old (Even If You Are),15756944,Jill Orr
53984234,"Chosen Ones (The Chosen Ones, #1)",4039811,Veronica Roth
53991303,Mob Lawyer: A Legal Thriller,19123925,Dave Daren
54014273,"Miss Hayes (Miss Wolfraston's Ladies, # 2)",18662196,Jenny Hambly
54081499,Too Much and Never Enough: How My Family Created the World's Most Dangerous Man,20417270,Mary L. Trump
54102531,The Nickel Boys,10029,Colson Whitehead
54112717,The Problem with Problems,3448468,Rachel Rooney
54112717,The Problem with Problems,5160859,Zehra Hicks
54114950,Too Much and Never Enough: How My Family Created the World's Most Dangerous Man,20417270,Mary L. Trump
54124181,Cobble Hill,12665,Cecily von Ziegesar
