book_id,book_title,author_id,author_name
135269,Berry and Co.,78207,Dornford Yates
135304,Gregory Griggs and Other Nursery Rhyme People,12447,Arnold Lobel
135308,"I'm with Stupid: One Man. One Woman. 10,000 Years of Misunderstanding Between the Sexes Cleared",78231,Gene Weingarten
135308,"I'm with Stupid: One Man. One Woman. 10,000 Years of Misunderstanding Between the Sexes Cleared",78230,Gina Barreca
135328,The Complete Prophecies of Nostradamus,235624,Nostradamus
135328,The Complete Prophecies of Nostradamus,474928,Ned Halley
135330,Crónica de una muerte anunciada,13450,Gabriel García Márquez
135352,منِ او,99961,Reza Amirkhani
135354,Unfinished Journey: Twenty Years Later,78251,Yehudi Menuhin
135479,Cat's Cradle,2778055,Kurt Vonnegut Jr.
135503,A Delicate Balance,9322,Edward Albee
135564,Only Love Is Real: A Story of Soulmates Reunited,72099,Brian L. Weiss
135611,Shakespeare: The World as Stage,7,Bill Bryson
135638,"Pivot of the Universe: Nasir al-Din Shah and the Iranian Monarchy, 1831-1896",95570,Abbas Amanat
135642,The Three Incestuous Sisters,498072,Audrey Niffenegger
135647,Modern Islamic Political Thought,78411,Hamid Enayat
135665,The Genealogy of Morals,1938,Friedrich Nietzsche
135665,The Genealogy of Morals,3904776,Talfourd Barnett Ely
135669,Abinger Harvest,86404,E.M. Forster
135669,Abinger Harvest,3423120,Elizabeth Heine
135695,Debates with Historians,78436,Pieter Geyl
135713,Mysticism and Dissent: Socioreligious Thought in Qajar Iran,78444,Mangol Bayat
135741,In Praise of Idleness and Other Essays,17854,Bertrand Russell
135741,In Praise of Idleness and Other Essays,142598,Anthony Gottlieb
135741,In Praise of Idleness and Other Essays,4015365,Howard Woodhouse
135772,The Strange Death of Liberal England 1910-1914,78471,George Dangerfield
135780,Plexus,147,Henry Miller
135782,"Making Innovation Work: How to Manage It, Measure It, and Profit from It",78499,Tony Dávila
135782,"Making Innovation Work: How to Manage It, Measure It, and Profit from It",76044,Robert Shelton
135849,Re-thinking History,78539,Keith Jenkins
135860,Directions to Servants,1831,Jonathan Swift
135860,Directions to Servants,1351903,Colm Tóibín
135874,Martha Stewart's Homekeeping Handbook: The Essential Guide to Caring for Everything in Your Home,2657,Martha Stewart
135956,"The Qajar Pact: Bargaining, Protest and the State in Nineteenth-Century Persia",72251,Vanessa Martin
135964,Qajar Persia: Eleven Studies,727015,Ann K.S. Lambton
136025,The Theory of Social and Economic Organization,42041,Max Weber
136025,The Theory of Social and Economic Organization,42039,Talcott Parsons
136057,Why I Write,3706,George Orwell
136060,On the Pleasure of Hating,52629,William Hazlitt
136066,On the Suffering of the World,11682,Arthur Schopenhauer
136066,On the Suffering of the World,47586,R.J. Hollingdale
136067,The Social Contract,7994,Jean-Jacques Rousseau
136067,The Social Contract,5809718,Maurice Cranston
136068,The Russian Revolutions: A Paradox of Liberal Democracy,42041,Max Weber
136068,The Russian Revolutions: A Paradox of Liberal Democracy,65266,Peter Baehr
