book_id,book_title,author_id,author_name
38470266,The Displaced: Refugee Writers on Refugee Lives,282390,Viet Thanh Nguyen
38472277,Severance,17343848,Ling  Ma
38474168,"Muse of Nightmares (Strange the Dreamer, #2)",324620,Laini Taylor
38483098,"Letters From the Dead (Jefferson Tayte Genealogical Mystery, #7)",5053286,Steve  Robinson
38489657,Contra la lectura,50744,Mikita Brottman
38489657,Contra la lectura,8151379,Lucía Barahona
38490978,The Great Believers,3134707,Rebecca Makkai
38492991,Pequeño país,15369590,Gaël Faye
38492991,Pequeño país,17703121,José Fajardo González
38495401,A Secret to Die For,106417,Lisa Harris
38495848,In My Mind's Eye: A Thought Diary,13091,Jan Morris
38496506,Plight of the Living Dead: What Real-Life Zombies Reveal about Our World--And Ourselves,17627549,Matt  Simon
38502437,Hidden Peril (Code of Honor #2),97710,Irene Hannon
38503833,A Curve in the Road,186987,Julianne MacLean
38504533,"The Shadowglass (The Bone Witch, #3)",7055613,Rin Chupeco
38507968,"Lu (Track, #4)",1229281,Jason Reynolds
38507968,"Lu (Track, #4)",16183255,Guy Lockard
38526385,House of Gold,3161782,Natasha Solomons
38526745,"My Own Devices: Essays From the Road on Music, Science, and Senseless Love",17708496,Dessa
38530663,Frederick Douglass: Prophet of Freedom,1903,David W. Blight
38530939,The Clockmaker's Daughter,615274,Kate Morton
38531606,"The Chapo Guide to Revolution: A Manifesto Against Logic, Facts, and Reason",17709358,Chapo Trap House
38532113,Hollywood's Eve: Eve Babitz and the Secret History of L.A.,8323980,Lili Anolik
38532119,Heartland: A Memoir of Working Hard and Being Broke in the Richest Country on Earth,3314241,Sarah Smarsh
38532145,My Squirrel Days,17709440,Ellie Kemper
38532150,"The Infinite Blacktop (Claire DeWitt Mysteries, #3)",50690,Sara Gran
38532183,"How to Be Alone: If You Want To, and Even If You Don't",17709445,Lane Moore
38532187,Taking the Arrow Out of the Heart,7380,Alice Walker
38532221,The Falconer,17118007,Dana Czapnik
38532224,The Light Over London,8455186,Julia  Kelly
38561954,American Prison: A Reporter's Undercover Journey into the Business of Punishment,7182567,Shane Bauer
38588462,Teoria general de l'oblit,484376,José Eduardo Agualusa
38589871,Bitter Orange,2852315,Claire Fuller
38592954,Something That May Shock and Discredit You,19976414,Daniel Mallory Ortberg
38592954,Something That May Shock and Discredit You,7811262,Mallory Ortberg
38592954,Something That May Shock and Discredit You,18433804,Daniel M. Lavery
38593501,The Passion According to G.H.,86098,Clarice Lispector
38593501,The Passion According to G.H.,6875870,Sofia Willingham
38593501,The Passion According to G.H.,1398739,Idra Novey
38597022,"The Stone Circle (Ruth Galloway, #11)",2541526,Elly Griffiths
38600016,The Inheritance,4044174,Matthew Lopez
38600414,War on Peace: The End of Diplomacy and the Decline of American Influence,17176042,Ronan Farrow
38608858,The Startup Playbook: Founder-to-Founder Advice From Two Startup Veterans,14395795,Rajat Bhargava
38608858,The Startup Playbook: Founder-to-Founder Advice From Two Startup Veterans,17719539,Will Herman
38608858,The Startup Playbook: Founder-to-Founder Advice From Two Startup Veterans,4395710,Brad Feld
38610549,Only to Sleep (Philip Marlowe),56931,Lawrence Osborne
38612739,Pet,16944266,Akwaeke Emezi
38614344,این هم مثالی دیگر,4339,David Foster Wallace
38614344,این هم مثالی دیگر,15207778,معین فرخی
38621582,"The Ruin (Cormac Reilly, #1)",16918766,Dervla  McTiernan
38622940,"A Prince on Paper (Reluctant Royals, #3)",7790155,Alyssa Cole
38630767,Educated,16121977,Tara Westover
38630767,Educated,2939944,Julia Whelan
38634413,Disciplina sin lágrimas: Una guía imprescindible para orientar y alimentar el desarrollo mental de tu hijo,191925,Daniel J. Siegel
38634413,Disciplina sin lágrimas: Una guía imprescindible para orientar y alimentar el desarrollo mental de tu hijo,4615894,Tina Payne Bryson
38636043,Call Your Daughter Home,17724576,Deb Spera
38644412,Los divinos,33407,Laura Restrepo
38645823,Endurance: L'Incroyable Voyage de Shackleton,29034,Alfred Lansing
38645823,Endurance: L'Incroyable Voyage de Shackleton,3102292,René Jouan
38655956,Direct Watercolor,766638,Marc Holmes
38657041,Monsters of the Week: The Complete Critical Companion to The X-Files,5158390,Zack Handlen
38657041,Monsters of the Week: The Complete Critical Companion to The X-Files,19332029,Emily Todd VanDerWerff
38657041,Monsters of the Week: The Complete Critical Companion to The X-Files,17727892,Patrick Leger
38657041,Monsters of the Week: The Complete Critical Companion to The X-Files,3443298,Chris Carter
38657386,Leadership: In Turbulent Times,1476,Doris Kearns Goodwin
38714339,"The Elfstones of Shannara (Shannara, #2)",9629,Terry Brooks
38714647,Beyond The Phoenix Project: The Origins and Evolution Of DevOps (Official Transcript of The Audio Series),328437,Gene Kim
38714647,Beyond The Phoenix Project: The Origins and Evolution Of DevOps (Official Transcript of The Audio Series),317885,John Willis
38718228,"Crucible (Sigma Force, #14)",38809,James Rollins
38724530,The Paris Wife,290189,Paula McLain
38724945,Wool: The Graphic Novel,3064305,Hugh Howey
38730623,Home After Dark,104017,David Small
38734507,سه رمان كوتاه,13450,Gabriel García Márquez
38734507,سه رمان كوتاه,845869,کاوه میرعباسی
38739408,"Ritualist (The Completionist Chronicles, #1)",15946423,Dakota Krout
38739562,With the Fire on High,15253645,Elizabeth Acevedo
38739567,"Born to Be Wilde (The Wildes of Lindow Castle, #3)",86778,Eloisa James
38741573,Las hijas del capitán,3295744,María Dueñas
38743564,"Billion Dollar Whale: The Man Who Fooled Wall Street, Hollywood, and the World",20447573,Tom         Wright
38743564,"Billion Dollar Whale: The Man Who Fooled Wall Street, Hollywood, and the World",6508046,Bradley Hope
38744839,Becoming,2338628,Michelle Obama
38745806,Becoming,2338628,Michelle Obama
38746152,The Book of Delights,457563,Ross Gay
38746166,Sugar Run,18606845,Mesha  Maren
38746485,Becoming,2338628,Michelle Obama
38746690,"Medical Medium Liver Rescue: Answers to Eczema, Psoriasis, Diabetes, Strep, Acne, Gout, Bloating, Gallstones, Adrenal Stress, Fatigue, Fatty Liver, Weight Issues, SIBO & Autoimmune Disease",13481897,Anthony William
38748608,Can You Ever Forgive Me?: Memoirs of a Literary Forger,459726,Lee Israel
38750296,The Kennedy Debutante,17609599,Kerri Maher
38763327,"The Golden Tresses of the Dead (Flavia de Luce, #10)",1074866,Alan Bradley
38764708,"The Moorehouse Legacy Complete Collection (The Moorehouse Legacy, #1-4)",173783,Jessica Bird
38770312,Crime & Punctuation (Deadly Edits #1),635611,Kaitlyn Dunnett
38780827,"Look Alive Twenty-Five (Stephanie Plum, #25)",2384,Janet Evanovich
38792203,Truman,3000947,Jean Reidy
38792203,Truman,3390631,Lucy Ruth Cummins
38799469,Bad Blood: Secrets and Lies in a Silicon Valley Startup,17575761,John Carreyrou
38799788,Beastie Boys Book,18483400,Michael    Diamond
38799788,Beastie Boys Book,18483402,Adam  Horovitz
38799788,Beastie Boys Book,3000741,Ada Calhoun
38799788,Beastie Boys Book,10029,Colson Whitehead
38799788,Beastie Boys Book,17699,Luc Sante
38799788,Beastie Boys Book,6404,Jonathan Lethem
38799788,Beastie Boys Book,15240378,Judit Tondora
38799788,Beastie Boys Book,107340,Spike Jonze
38799788,Beastie Boys Book,3109002,Ian  Rogers
38799788,Beastie Boys Book,6921947,Roy Choi
38799788,Beastie Boys Book,7350402,Amy Poehler
38799788,Beastie Boys Book,69260,Wes Anderson
38799788,Beastie Boys Book,39772,André Leon Talley
38799788,Beastie Boys Book,18676617,Blake Lethem
38799788,Beastie Boys Book,18676618,Anita Sarko
38799788,Beastie Boys Book,18676619,Kate Schellenbach
38799788,Beastie Boys Book,18678786,Mix Master Mike
38799788,Beastie Boys Book,18678787,YoshimiO
38800178,Magick Box (Magick Box Choose Your Own Adventure),111213,Deborah Lerme Goodman
38800178,Magick Box (Magick Box Choose Your Own Adventure),99100,R.A. Montgomery
38812893,"Paper Girls, Vol. 5",24514,Brian K. Vaughan
38812893,"Paper Girls, Vol. 5",674079,Cliff Chiang
38812893,"Paper Girls, Vol. 5",93125,Matthew Wilson
38818961,Code Girls: The Untold Story of the American Women Code Breakers of World War II,217330,Liza Mundy
38819277,Moving Mars,16024,Greg Bear
38819563,Triggers: Creating Behavior That Lasts--Becoming the Person You Want to Be,48383,Marshall Goldsmith
38819868,"My Sister, the Serial Killer",14713014,Oyinkan Braithwaite
38820046,21 Lessons for the 21st Century,395812,Yuval Noah Harari
38820047,Killing Commendatore,3354,Haruki Murakami
38820047,Killing Commendatore,403782,Philip Gabriel
38820047,Killing Commendatore,7353265,Ted Goossen
38880912,The Sandman,7267068,E.T.A. Hoffmann
38884854,The Cafe by the Sea,39272,Jenny Colgan
38885815,The Shakespeare Requirement,92570,Julie Schumacher
38886181,"Neverwhere (London Below, #1)",1221698,Neil Gaiman
38887602,Locked Gray / Linked Blue: Stories,6569563,Kem Joy Ukwu
38892114,"Fence #6 (Fence, #6)",4349837,C.S. Pacat
38892114,"Fence #6 (Fence, #6)",17109115,Johanna the Mad
38892114,"Fence #6 (Fence, #6)",7539094,Joana LaFuente
38897137,Avatar: The Last Airbender: Team Avatar Tales (Avatar: The Last Airbender),68959,Gene Luen Yang
38897137,Avatar: The Last Airbender: Team Avatar Tales (Avatar: The Last Airbender),7423878,Dave Scheidt
38897137,Avatar: The Last Airbender: Team Avatar Tales (Avatar: The Last Airbender),8446171,Sara Goetter
38897137,Avatar: The Last Airbender: Team Avatar Tales (Avatar: The Last Airbender),996558,Faith Erin Hicks
38897137,Avatar: The Last Airbender: Team Avatar Tales (Avatar: The Last Airbender),62567,Ron Koertge
38897872,Snap,2979481,Belinda Bauer
38898402,Nimona,6887314,Noelle Stevenson
38902427,"I Might Regret This: Essays, Drawings, Vulnerabilities, and Other Stuff",6457366,Abbi Jacobson
38905534,A Spark of Light,7128,Jodi Picoult
38908293,Red Moon,1858,Kim Stanley Robinson
38910346,Prediction Machines: The Simple Economics of Artificial Intelligence,16849447,Ajay Agrawal
38910346,Prediction Machines: The Simple Economics of Artificial Intelligence,1330301,Joshua Gans
38910346,Prediction Machines: The Simple Economics of Artificial Intelligence,10109495,Avi Goldfarb
38913520,El sutil arte de que te importe un caraj*: Un enfoque disruptivo para vivir una buena vida,8529755,Mark Manson
38915707,"Cozy Minimalist Home: More Style, Less Stuff",7636934,Myquillyn Smith
38915935,"A Serial Killer's Daughter: My Story of Faith, Love, and Overcoming",17767654,Kerri Rawson
38919266,The Greatest Love Story Ever Told,8191852,Megan Mullally
38919266,The Greatest Love Story Ever Told,7014875,Nick Offerman
38923072,Famous Father Girl: A Memoir of Growing Up Bernstein,6054437,Jamie Bernstein
38923643,Ghosts in the Schoolyard: Racism and School Closings on Chicago's South Side,16390753,Eve L. Ewing
38926350,Vegan Keto: 60+ High-Fat Plant-Based Recipes to Nourish Your Mind & Body,17770740,Liz MacDowell
38926444,The Dark Between Stars,15589448,Atticus Poetry
38928273,Mitigating Risk (Nora Hazard Book 1),15845960,Blaise Corvin
38944578,پروژه‌ی خونین او,8186576,Graeme Macrae Burnet
38944578,پروژه‌ی خونین او,1874399,پیمان خاکسار
38958846,"Sheets (Sheets, #1)",16430350,Brenna Thummler
38964826,Boys Keep Swinging: A Memoir,16917888,Jake Shears
38998394,Indian Food Under Pressure: Indian Recipes for Your Electric Pressure Cooker,17142480,Ashley Singh Thomas
39003467,The River Widow,117184,Ann Howard Creel
39003473,Happy Doomsday,73789,David Sosnowski
39013980,"18 Steps to Own Your Life: Simple Powers for a Healthier, Happier You (My Instruction Manual)",2776141,Keith McArthur
39022876,Always Look on the Bright Side of Life: A Sortabiography,13785,Eric Idle
39025072,"گرگ در سایه (Jon Shannow, #1)",11586,David Gemmell
39025072,"گرگ در سایه (Jon Shannow, #1)",18173645,سید سجاد حامدحیدری
39025786,"Night of Miracles (Mason, #2)",3529,Elizabeth Berg
39028438,"The Universal Christ: How a Forgotten Reality Can Change Everything We See, Hope For and Believe",7919,Richard Rohr
39068948,"Enlightenment Now: The Case for Reason, Science, Humanism, and Progress",3915,Steven Pinker
39068948,"Enlightenment Now: The Case for Reason, Science, Humanism, and Progress",17795607,Arthur Morey
39071691,"The Bullet Journal Method: Track the Past, Order the Present, Design the Future",17732950,Ryder Carroll
39071937,A Town and Country Season (Regency Charades Book 4),5502651,Joyce Harmon
39072210,A Spark of Light,7128,Jodi Picoult
39073387,Bloom,14131805,Kevin Panetta
39073387,Bloom,14030391,Savanna Ganucheau
39073422,Heads You Win,4820,Jeffrey Archer
39073422,Heads You Win,1808790,Richard Armitage
39074475,Words of Radiance (The Stormlight Archive #2),38550,Brandon Sanderson
39078147,Who Is Vera Kelly?,4505864,Rosalie Knecht
39079595,Planet Earth Is Blue,7145029,Nicole Panteleakos
39080433,Accelerate: The Science of Lean Software and DevOps: Building and Scaling High Performing Technology Organizations,17037914,Nicole Forsgren
39080433,Accelerate: The Science of Lean Software and DevOps: Building and Scaling High Performing Technology Organizations,4149510,Jez Humble
39080433,Accelerate: The Science of Lean Software and DevOps: Building and Scaling High Performing Technology Organizations,328437,Gene Kim
39081611,"The Whispered Word (Secret, Book, & Scone Society, #2)",4765396,Ellery Adams
39082248,Moon of the Crusted Snow,5129022,Waubgeshig Rice
39088436,Tin Can Titans: The Heroic Men and Ships of World War II's Most Decorated Navy Destroyer Squadron,89905,John F. Wukovits
39088527,The Winter Road,13988075,Adrian Selby
39088549,"The Shadows We Hide (Joe Talbert, #2)",7832387,Allen Eskens
39088984,"Long Road to Mercy (Atlee Pine, #1)",9291,David Baldacci
39094046,The High Mountains of Portugal,811,Yann Martel
39096606,Paint by Sticker Wall Calendar 2019,16022142,Workman
39096905,Inadvertent,3020048,Karl Ove Knausgård
39096905,Inadvertent,18633046,Karl Ove Knausgaard
39102880,"Unapologetic: A Black, Queer, and Feminist Mandate for Radical Movements",17491063,Charlene Carruthers
39103327,"Racial Melancholia, Racial Dissociation: On the Social and Psychic Lives of Asian Americans",146959,David L. Eng
39103327,"Racial Melancholia, Racial Dissociation: On the Social and Psychic Lives of Asian Americans",5790957,Shinhee Han
39107334,L'ordre del dia,877253,Éric Vuillard
39107334,L'ordre del dia,5242771,Jordi Martín Lloret
39182875,Summary: Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,16824139,Readtrepreneur Publishing
39203551,صادق ممقلی، شرلوک هلمس ایران یا داروغه اصفهان,17810939,کاظم مستعان‌السلطان
39203551,صادق ممقلی، شرلوک هلمس ایران یا داروغه اصفهان,17810940,مهدی گنجوی
39203551,صادق ممقلی، شرلوک هلمس ایران یا داروغه اصفهان,17810941,مهرناز منصوری
39203790,Almost Everything: Notes on Hope,7113,Anne Lamott
39204069,Christian Martyrs Under Islam: Religious Violence and the Making of the Muslim World,7980798,Christian C. Sahner
39204176,Half Spent Was the Night: A Witches' Yuletide,99709,Ami McKay
39208001,Mister Miracle,6423138,Tom King
39208001,Mister Miracle,6051426,Mitch Gerads
39208437,Upstate,26341,James  Wood
39215714,House of M,12424,Brian Michael Bendis
39215714,House of M,61314,Olivier Coipel
39216478,"The Unwinding of the Miracle: A Memoir of Life, Death, and Everything That Comes After",17814590,Julie Yip-Williams
39217633,Louisiana's Way Home,13663,Kate DiCamillo
39218350,"Maid: Hard Work, Low Pay, and a Mother's Will to Survive",17919708,Stephanie  Land
39218350,"Maid: Hard Work, Low Pay, and a Mother's Will to Survive",1257,Barbara Ehrenreich
39225898,Foundryside (The Founders Trilogy #1),2916869,Robert Jackson Bennett
39280445,Nine Perfect Strangers,322069,Liane Moriarty
39280558,The Remarkable Journey of Coyote Sunrise,7544723,Dan Gemeinhart
39286958,Measure What Matters,4398861,John E. Doerr
39287181,Lincoln en el Bardo,8885,George Saunders
39287181,Lincoln en el Bardo,4159310,Javier Calvo Perales
39288400,The Subtle Art of Not Giving a F*uck: A Counterintuitive approach to Living a Good Life,8529755,Mark Manson
39296114,Book Love,16557741,Debbie Tung
39301345,The Road Beyond Ruin,7304285,Gemma Liviero
39306129,Cenizas de carnaval,1917769,Mariana Travacio
39306535,Origin Story: A Big History of Everything,81809,David Christian
39309001,Practicing Peace,8052,Pema Chödrön
39312319,Good and Mad: The Revolutionary Power of Women's Anger,3132215,Rebecca Traister
39319227,A Day in the Life of Marlon Bundo,17835618,Jill Twiss
39319227,A Day in the Life of Marlon Bundo,17835620,E.G. Keller
39320405,دنیای آتش و یخ,346732,George R.R. Martin
39320405,دنیای آتش و یخ,5140065,علی مصلح حیدرزاده
39322186,Leonardo da Vinci: La biografía,7111,Walter Isaacson
39324901,The Girls at 17 Swann Street,6491320,Yara Zgheib
39325058,Lo que más me gusta son los monstruos,14978890,Emil Ferris
39330331,اقتصاد سیاسی صندوق‌های قرض‌الحسنه و مؤسسات اعتباری: سقوط یک ایدئولوژی,1142911,بهمن احمدی امویی
39334316,خدای عقرب,306,William Golding
39334316,خدای عقرب,3094526,احمد میرعلائی
39337369,The Tattooist of Auschwitz,17029974,Heather   Morris
39337521,The Clockmaker's Daughter,615274,Kate Morton
39338454,"The Bride Test (The Kiss Quotient, #2)",17147855,Helen Hoang
39340193,The Age of Light,17847344,Whitney Scharer
39359011,Fire Ant (The Navy of Humanity: Wasp Squadron Book 1),6468805,Jonathan P. Brazee
39380461,Life Is Strange: Dust,139287,Emma Vieceli
39380461,Life Is Strange: Dust,18302805,Claudia Leonardi
39380461,Life Is Strange: Dust,4015666,Andrea Izzo
39382379,"My Sister, the Serial Killer",14713014,Oyinkan Braithwaite
39391175,Vacationland: True Stories from Painful Beaches,13982,John Hodgman
39391552,و من دوستت دارم,6485178,Fredrik Backman
39391552,و من دوستت دارم,16535997,الهام رعایی
39402272,The Power,118226,Naomi Alderman
39404423,"Dear Los Angeles: The City in Diaries and Letters, 1542 to 2018",737739,David Kipen
39507318,The Library Book,45374,Susan Orlean
39508222,"The Akeing Heart: Letters between Sylvia Townsend Warner, Valentine Ackland and Elizabeth Wade White",903970,Peter Haring Judd
39597251,The House by the Medlar Tree,194351,Giovanni Verga
39599905,Big Bang,124583,David Bowman
39599905,Big Bang,6404,Jonathan Lethem
39599913,Golden State,735413,Ben H. Winters
39599928,Talent,16984674,Juliet Lapidos
39650714,"A Map of Days (Miss Peregrine's Peculiar Children, #4)",3046613,Ransom Riggs
39654574,"Isola, Vol. 1",3174231,Brenden Fletcher
39654574,"Isola, Vol. 1",1230366,Karl Kerschl
39654574,"Isola, Vol. 1",15091760,MSASSYK
39664854,The Opposite of Loneliness: Essays and Stories,6153502,Marina Keegan
39665035,Who Do You Love,9212,Jennifer Weiner
39665099,"The Accidental Empress (Sisi, #1)",7155436,Allison Pataki
39665327,untitled novel,5158478,Anonymous
